SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
CE,14397,JAGUARIBE,0,0,0,0,0,9,0,0,0,8294,0,0,0,0,0,0,0,6134,123,0,2367,38,0,0,7417,28292,1425,20875,2485
CE,14419,JAGUARUANA,0,0,0,0,0,16,0,0,0,4772,0,0,0,0,0,0,0,5597,118,0,5570,95,0,0,5490,25937,2293,20447,1986
CE,14435,JARDIM,0,0,0,0,0,10,0,0,0,1539,0,0,0,0,0,0,0,9744,73,0,1424,54,0,0,5968,21301,571,15333,1918
CE,14451,JATI,0,0,0,0,0,1,0,0,0,344,0,0,0,0,0,0,0,1564,12,0,2162,4,0,0,1393,6304,239,4911,585
CE,14478,JUAZEIRO DO NORTE,0,0,0,0,0,156,0,0,0,7014,0,0,0,0,0,0,0,84172,1469,0,11492,772,0,0,33823,157137,6366,123314,11873
CE,14494,JUCÁS,0,0,0,0,0,4,0,0,0,1304,0,0,0,0,0,0,0,5090,63,0,3505,37,0,0,5443,18456,1221,13013,1789
CE,14516,LAVRAS DA MANGABEIRA,0,0,0,0,0,7,0,0,0,593,0,0,0,0,0,0,0,9230,63,0,3739,33,0,0,7364,24692,808,17328,2855
CE,14532,LIMOEIRO DO NORTE,0,0,0,0,0,206,0,0,0,14611,0,0,0,0,0,0,0,9784,203,0,3309,243,0,0,7623,41956,2646,34333,3331
CE,14559,MARANGUAPE,0,0,0,0,0,36,0,0,0,4311,0,0,0,0,0,0,0,36084,2827,0,6082,267,0,0,10376,67463,2152,57087,5328
CE,14575,MARCO,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,6678,46,0,5612,117,0,0,2043,17771,545,15728,1537
CE,14591,MARTINÓPOLE,0,0,0,0,0,2,0,0,0,2659,0,0,0,0,0,0,0,1718,58,0,906,10,0,0,1470,7771,236,6301,712
CE,14613,MASSAPÊ,0,0,0,0,0,12,0,0,0,1789,0,0,0,0,0,0,0,8882,55,0,6375,45,0,0,5348,25540,1086,20192,1948
CE,14630,MAURITI,0,0,0,0,0,4,0,0,0,364,0,0,0,0,0,0,0,15560,67,0,4713,22,0,0,8063,32466,853,24403,2820
CE,14656,MERUOCA,0,0,0,0,0,5,0,0,0,458,0,0,0,0,0,0,0,5450,44,0,428,56,0,0,1360,9339,532,7979,1006
CE,14672,MILAGRES,0,0,0,0,0,9,0,0,0,686,0,0,0,0,0,0,0,11190,67,0,1554,42,0,0,5942,22248,620,16306,2138
CE,14680,MIRAÍMA,0,0,0,0,0,6,0,0,0,2797,0,0,0,0,0,0,0,3755,30,0,555,18,0,0,2474,10575,157,8101,783
CE,14699,MISSÃO VELHA,0,0,0,0,0,11,0,0,0,2597,0,0,0,0,0,0,0,10301,89,0,2905,56,0,0,6239,26434,1275,20195,2961
CE,14710,MOMBAÇA,0,0,0,0,0,4,0,0,0,2205,0,0,0,0,0,0,0,8319,112,0,7662,58,0,0,9437,32817,1822,23380,3198
CE,14737,MONSENHOR TABOSA,0,0,0,0,0,1,0,0,0,577,0,0,0,0,0,0,0,4701,44,0,2526,31,0,0,4250,13986,497,9736,1359
CE,14753,MORADA NOVA,0,0,0,0,0,34,0,0,0,11954,0,0,0,0,0,0,0,17462,291,0,5445,145,0,0,12170,54911,2453,42741,4957
CE,14770,MORAÚJO,0,0,0,0,0,2,0,0,0,2801,0,0,0,0,0,0,0,1209,13,0,295,25,0,0,1264,6320,150,5056,561
CE,14796,MORRINHOS,0,0,0,0,0,4,0,0,0,1860,0,0,0,0,0,0,0,4247,55,0,3848,23,0,0,1812,13280,286,11468,1145
CE,14818,MUCAMBO,0,0,0,0,0,2,0,0,0,609,0,0,0,0,0,0,0,4048,38,0,2068,18,0,0,3626,11875,367,8249,1099
CE,14834,MULUNGU,0,0,0,0,0,1,0,0,0,363,0,0,0,0,0,0,0,4167,38,0,613,17,0,0,1745,7876,233,6131,699
CE,14850,NOVA OLINDA,0,0,0,0,0,3,0,0,0,723,0,0,0,0,0,0,0,4720,51,0,1182,20,0,0,2478,10936,659,8458,1100
CE,14877,NOVA RUSSAS,0,0,0,0,0,18,0,0,0,6013,0,0,0,0,0,0,0,4758,168,0,2032,43,0,0,5963,22525,1146,16562,2384
CE,14893,NOVO ORIENTE,0,0,0,0,0,6,0,0,0,3744,0,0,0,0,0,0,0,5256,45,0,2299,33,0,0,6635,21189,1119,14554,2052
CE,14915,ORÓS,0,0,0,0,0,8,0,0,0,3947,0,0,0,0,0,0,0,5703,49,0,1065,56,0,0,4317,17748,838,13431,1765
CE,14931,PACAJUS,0,0,0,0,0,15,0,0,0,2370,0,0,0,0,0,0,0,21600,361,0,4152,182,0,0,6084,40180,1943,34096,3473
CE,14958,PACATUBA,0,0,0,0,0,35,0,0,0,2158,0,0,0,0,0,0,0,21552,604,0,5086,211,0,0,6491,40543,1462,34052,2944
CE,14974,PACOTI,0,0,0,0,0,1,0,0,0,377,0,0,0,0,0,0,0,3934,75,0,2504,14,0,0,1636,9694,321,8058,832
CE,14990,PACUJÁ,0,0,0,0,0,2,0,0,0,643,0,0,0,0,0,0,0,2274,16,0,398,16,0,0,745,4917,267,4172,556
CE,15016,PALHANO,0,0,0,0,0,4,0,0,0,495,0,0,0,0,0,0,0,2018,22,0,3047,21,0,0,906,7296,214,6390,569
CE,15032,PALMÁCIA,0,0,0,0,0,4,0,0,0,150,0,0,0,0,0,0,0,4727,57,0,434,21,0,0,1093,7451,184,6358,781
CE,15059,PARACURU,0,0,0,0,0,5,0,0,0,4393,0,0,0,0,0,0,0,9822,284,0,2278,102,0,0,4699,24424,985,19725,1856
CE,15075,PARAMBU,0,0,0,0,0,4,0,0,0,1456,0,0,0,0,0,0,0,11778,96,0,3191,25,0,0,6869,26784,982,19915,2383
CE,15091,PARAMOTI,0,0,0,0,0,2,0,0,0,1588,0,0,0,0,0,0,0,2988,42,0,2060,8,0,0,1993,9654,206,7661,767
CE,15113,PEDRA BRANCA,0,0,0,0,0,5,0,0,0,4452,0,0,0,0,0,0,0,11422,66,0,2605,19,0,0,10801,34032,1275,23231,3387
CE,15130,PENAFORTE,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,2662,14,0,1560,5,0,0,621,5645,174,5024,526
CE,15156,PENTECOSTE,0,0,0,0,0,32,0,0,0,7908,0,0,0,0,0,0,0,8735,139,0,3687,109,0,0,4965,28685,780,23720,2330
CE,15172,PEREIRO,0,0,0,0,0,3,0,0,0,962,0,0,0,0,0,0,0,4431,51,0,2105,21,0,0,3887,13234,511,9347,1263
CE,15199,PIQUET CARNEIRO,0,0,0,0,0,3,0,0,0,1732,0,0,0,0,0,0,0,3695,21,0,1234,8,0,0,1639,9932,548,8293,1052
CE,15210,PORANGA,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,2600,30,0,1926,4,0,0,2825,9308,149,6483,1078
CE,15237,PORTEIRAS,0,0,0,0,0,7,0,0,0,347,0,0,0,0,0,0,0,7522,33,0,250,13,0,0,3077,12775,201,9698,1325
CE,15253,POTENGI,0,0,0,0,0,1,0,0,0,1234,0,0,0,0,0,0,0,2768,9,0,317,9,0,0,1831,7274,355,5443,750
CE,15270,QUIXADÁ,0,0,0,0,0,14,0,0,0,8439,0,0,0,0,0,0,0,15440,234,0,10932,300,0,0,11338,53401,2564,42063,4140
CE,15296,QUIXERAMOBIM,0,0,0,0,0,10,0,0,0,9532,0,0,0,0,0,0,0,21812,194,0,3578,96,0,0,11052,51127,1031,40075,3822
CE,15318,QUIXERÉ,0,0,0,0,0,27,0,0,0,4240,0,0,0,0,0,0,0,4525,75,0,1317,57,0,0,2718,15376,969,12658,1448
CE,15334,REDENÇÃO,0,0,0,0,0,11,0,0,0,1620,0,0,0,0,0,0,0,7719,134,0,5722,42,0,0,4477,22569,824,18092,2020
CE,15350,RERIUTABA,0,0,0,0,0,2,0,0,0,2238,0,0,0,0,0,0,0,4726,42,0,1761,21,0,0,4801,15580,558,10779,1431
CE,15377,RUSSAS,0,0,0,0,0,23,0,0,0,13397,0,0,0,0,0,0,0,15882,253,0,2888,127,0,0,8241,47492,2815,39251,3866
CE,15393,SABOEIRO,0,0,0,0,0,7,0,0,0,761,0,0,0,0,0,0,0,2811,32,0,3731,10,0,0,3384,12652,348,9268,1568
CE,15415,SANTANA DO ACARAÚ,0,0,0,0,0,6,0,0,0,2747,0,0,0,0,0,0,0,8996,72,0,3596,76,0,0,3381,22252,1228,18871,2150
CE,15431,SANTANA DO CARIRI,0,0,0,0,0,16,0,0,0,1291,0,0,0,0,0,0,0,5223,37,0,933,131,0,0,3753,13142,383,9389,1375
CE,15440,SALITRE,0,0,0,0,0,4,0,0,0,3177,0,0,0,0,0,0,0,3620,14,0,238,5,0,0,2745,11409,308,8664,1298
CE,15458,SANTA QUITÉRIA,0,0,0,0,0,9,0,0,0,4037,0,0,0,0,0,0,0,11092,88,0,5369,50,0,0,9000,33725,1232,24725,2848
CE,15474,SÃO BENEDITO,0,0,0,0,0,11,0,0,0,3829,0,0,0,0,0,0,0,8089,149,0,7513,42,0,0,11611,36230,1530,24619,3456
CE,15490,SÃO GONÇALO DO AMARANTE,0,0,0,0,0,10,0,0,0,9073,0,0,0,0,0,0,0,11121,290,0,3548,90,0,0,6018,33527,883,27509,2494
CE,15512,SÃO JOÃO DO JAGUARIBE,0,0,0,0,0,5,0,0,0,3343,0,0,0,0,0,0,0,1252,35,0,267,56,0,0,1357,7319,345,5962,659
CE,15539,SÃO LUÍS DO CURU,0,0,0,0,0,4,0,0,0,1884,0,0,0,0,0,0,0,2258,105,0,2983,29,0,0,1472,10414,616,8942,1063
CE,15555,SENADOR POMPEU,0,0,0,0,0,11,0,0,0,3002,0,0,0,0,0,0,0,6648,58,0,3169,104,0,0,4629,20628,860,15999,2147
CE,15571,SENADOR SÁ,0,0,0,0,0,1,0,0,0,1332,0,0,0,0,0,0,0,1944,14,0,227,5,0,0,527,4641,122,4114,469
CE,15598,SOBRAL,0,0,0,0,0,32,0,0,0,9186,0,0,0,0,0,0,0,72084,780,0,4880,478,0,0,20083,124035,7230,103952,9282
CE,15610,SOLONÓPOLE,0,0,0,0,0,4,0,0,0,2413,0,0,0,0,0,0,0,5420,45,0,892,24,0,0,3781,14195,371,10414,1245
CE,15636,TABULEIRO DO NORTE,0,0,0,0,0,37,0,0,0,6681,0,0,0,0,0,0,0,6852,63,0,1002,156,0,0,4433,23006,1658,18573,2124
CE,15652,TAMBORIL,0,0,0,0,0,4,0,0,0,2276,0,0,0,0,0,0,0,6412,38,0,3688,81,0,0,4847,19808,709,14961,1753
CE,15679,TAUÁ,0,0,0,0,0,3,0,0,0,5372,0,0,0,0,0,0,0,17718,122,0,3905,74,0,0,9743,42363,1483,32620,3943
CE,15695,TIANGUÁ,0,0,0,0,0,13,0,0,0,10479,0,0,0,0,0,0,0,15085,187,0,3774,105,0,0,9356,45967,2698,36611,4270
CE,15717,TRAIRI,0,0,0,0,0,8,0,0,0,3795,0,0,0,0,0,0,0,12566,204,0,7920,71,0,0,8455,37430,1399,28975,3012
CE,15733,UBAJARA,0,0,0,0,0,1,0,0,0,1676,0,0,0,0,0,0,0,8159,115,0,3932,33,0,0,5688,23308,1483,17620,2221
CE,15750,UMARI,0,0,0,0,0,1,0,0,0,291,0,0,0,0,0,0,0,2801,28,0,616,2,0,0,973,5635,212,4662,711
CE,15776,URUBURETAMA,0,0,0,0,0,4,0,0,0,1801,0,0,0,0,0,0,0,5691,75,0,3398,15,0,0,1933,15310,942,13377,1451
CE,15792,URUOCA,0,0,0,0,0,2,0,0,0,1835,0,0,0,0,0,0,0,2930,22,0,2119,50,0,0,2318,10495,295,8177,924
CE,15814,VÁRZEA ALEGRE,0,0,0,0,0,25,0,0,0,1234,0,0,0,0,0,0,0,12095,123,0,4975,24,0,0,6500,29315,1474,22815,2865
CE,15830,VIÇOSA DO CEARÁ,0,0,0,0,0,6,0,0,0,729,0,0,0,0,0,0,0,12590,82,0,13688,32,0,0,9081,40276,800,31195,3268
CE,15857,MARACANAÚ,0,0,0,0,0,208,0,0,0,14047,0,0,0,0,0,0,0,67139,2655,0,14183,1139,0,0,20353,135489,6108,115136,9657
CE,15873,AMONTADA,0,0,0,0,0,7,0,0,0,3087,0,0,0,0,0,0,0,10497,180,0,5238,114,0,0,6641,29019,905,22378,2350
CE,15881,CROATÁ,0,0,0,0,0,4,0,0,0,499,0,0,0,0,0,0,0,3421,33,0,3675,3,0,0,4835,13909,325,9074,1114
CE,15890,CRUZ,0,0,0,0,0,2,0,0,0,4984,0,0,0,0,0,0,0,5693,52,0,738,21,0,0,5254,18664,510,13410,1410
CE,15911,FORQUILHA,0,0,0,0,0,3,0,0,0,2936,0,0,0,0,0,0,0,6351,78,0,789,20,0,0,3251,16167,1147,12916,1592
CE,15920,IBICUITINGA,0,0,0,0,0,1,0,0,0,2361,0,0,0,0,0,0,0,2991,47,0,1602,16,0,0,1204,9906,744,8702,940
CE,15938,ICAPUÍ,0,0,0,0,0,3,0,0,0,291,0,0,0,0,0,0,0,5815,63,0,3600,119,0,0,2788,14962,1202,12174,1081
CE,15954,ITAREMA,0,0,0,0,0,6,0,0,0,2313,0,0,0,0,0,0,0,8984,160,0,4724,224,0,0,6974,26325,726,19351,2214
CE,15970,MILHÃ,0,0,0,0,0,2,0,0,0,3433,0,0,0,0,0,0,0,2727,21,0,800,14,0,0,2588,10873,296,8285,992
CE,15989,DEPUTADO IRAPUAN PINHEIRO,0,0,0,0,0,1,0,0,0,826,0,0,0,0,0,0,0,1290,8,0,2187,12,0,0,1035,6348,252,5313,737
CE,15997,PARAIPABA,0,0,0,0,0,13,0,0,0,6700,0,0,0,0,0,0,0,5838,106,0,2182,58,0,0,3560,20996,764,17436,1775
CE,98531,QUIXELÔ,0,0,0,0,0,7,0,0,0,1584,0,0,0,0,0,0,0,5608,28,0,506,99,0,0,1659,11854,966,10195,1397
CE,98558,UMIRIM,0,0,0,0,0,9,0,0,0,4264,0,0,0,0,0,0,0,4329,49,0,847,23,0,0,3211,14305,330,11094,1243
CE,98574,VARJOTA,0,0,0,0,0,3,0,0,0,3646,0,0,0,0,0,0,0,4020,49,0,857,4,0,0,3649,13865,449,10216,1188
DF,97012,BRASÍLIA,0,0,1552006,0,0,2849,0,1329366,0,0,0,0,0,0,0,0,0,0,78837,0,0,199095,0,0,637323,3668077,104333,3030754,204396
ES,56006,SÃO DOMINGOS DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4603,0,0,399,51,0,0,1114,6898,347,5784,379
ES,56014,AFONSO CLÁUDIO,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14328,0,0,2220,168,0,0,5491,24771,1113,19280,1445
ES,56022,ÁGUA DOCE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,0,0,408,53,0,0,2546,9942,271,7396,672
ES,56030,ALEGRE,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14936,0,0,1597,181,0,0,5742,24898,1035,19156,1399
ES,56049,IRUPI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5251,0,0,494,15,0,0,1967,8721,397,6754,596
ES,56057,ALFREDO CHAVES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6703,0,0,1103,92,0,0,1755,10928,694,9173,579
ES,56065,ALTO RIO NOVO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3709,0,0,274,29,0,0,1039,5588,156,4549,379
ES,56073,ANCHIETA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11698,0,0,1643,165,0,0,2850,18423,1078,15573,983
ES,56081,VILA PAVÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5122,0,0,343,30,0,0,890,6948,224,6058,338
ES,56090,APIACÁ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3805,0,0,326,18,0,0,1625,6413,224,4788,414
ES,56103,MARECHAL FLORIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7564,0,0,1001,109,0,0,2262,12491,862,10229,692
ES,56111,ARACRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,36920,0,0,4618,789,0,0,9623,58420,2635,48797,3795
ES,56120,MARATAÍZES,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15084,0,0,2004,177,0,0,5639,24937,944,19298,1082
ES,56138,ATÍLIO VIVÁCQUA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5613,0,0,515,45,0,0,1172,7974,253,6802,367
ES,56146,BREJETUBA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5048,0,0,689,20,0,0,2218,8938,328,6720,632
ES,56154,BAIXO GUANDU,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15247,0,0,1437,108,0,0,5243,24101,810,18858,1250
ES,56162,SÃO ROQUE DO CANAÃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874,0,0,416,36,0,0,1738,9139,542,7401,533
ES,56170,BARRA DE SÃO FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,19275,0,0,2112,287,0,0,7821,32005,889,24184,1615
ES,56189,SOORETAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9132,0,0,1915,63,0,0,3890,17099,911,13209,1181
ES,56197,BOA ESPERANÇA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7213,0,0,445,51,0,0,3188,11976,373,8788,705
ES,56200,PONTO BELO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,287,30,0,0,1167,5890,150,4723,378
ES,56219,BOM JESUS DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4606,0,0,541,49,0,0,1818,8232,503,6414,708
ES,56227,VILA VALÉRIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8353,0,0,338,49,0,0,2026,11565,313,9539,486
ES,56235,CACHOEIRO DE ITAPEMIRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,76656,0,0,16003,1744,0,0,20734,127743,6915,107009,5614
ES,56251,CARIACICA,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,144897,0,0,30654,4174,0,0,33494,237231,9622,203737,14147
ES,56278,CASTELO,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,17528,0,0,2112,230,0,0,2585,25259,1615,22674,1178
ES,56294,COLATINA,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,50803,0,0,7583,861,0,0,14275,82171,4410,67896,4199
ES,56308,GOVERNADOR LINDENBERG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5829,0,0,456,37,0,0,1623,8705,317,7082,440
ES,56316,CONCEIÇÃO DA BARRA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11973,0,0,967,145,0,0,6100,21442,646,15342,1603
ES,56332,CONCEIÇÃO DO CASTELO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5462,0,0,619,63,0,0,1408,8587,501,7179,532
ES,56359,DIVINO DE SÃO LOURENÇO,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2245,0,0,374,15,0,0,897,3947,177,3050,226
ES,56375,DOMINGOS MARTINS,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16911,0,0,2081,165,0,0,4598,26574,1630,21976,1174
ES,56391,DORES DO RIO PRETO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3455,0,0,590,20,0,0,1327,6138,285,4811,460
ES,56413,ECOPORANGA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10604,0,0,1010,70,0,0,3040,16312,383,13272,1203
ES,56430,FUNDÃO,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8152,0,0,1010,136,0,0,1967,12654,579,10687,797
ES,56456,GUAÇUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11181,0,0,2451,217,0,0,4790,21067,1098,16277,1323
ES,56472,GUARAPARI,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,44328,0,0,9425,838,0,0,15358,78439,3976,63081,4489
ES,56499,IBIRAÇU,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5255,0,0,937,123,0,0,1538,9053,460,7515,732
ES,56502,IBITIRAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,0,0,412,11,0,0,1840,7281,300,5441,408
ES,56510,ICONHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,0,0,1680,87,0,0,962,9699,682,8737,576
ES,56537,ITAGUAÇU,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7496,0,0,647,138,0,0,2776,12486,733,9710,693
ES,56553,ITAPEMIRIM,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15822,0,0,1770,142,0,0,5384,25307,991,19923,1192
ES,56570,ITARANA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5974,0,0,768,76,0,0,1754,9545,460,7791,510
ES,56596,IÚNA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12268,0,0,1589,90,0,0,4624,20740,974,16116,1191
ES,56618,JERÔNIMO MONTEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5771,0,0,684,55,0,0,1013,8460,354,7447,581
ES,56626,JOÃO NEIVA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8223,0,0,832,127,0,0,2154,13021,718,10867,962
ES,56634,LINHARES,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,55045,0,0,11992,1555,0,0,18819,98564,5123,79745,5995
ES,56650,MANTENÓPOLIS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5641,0,0,1018,66,0,0,1834,9690,339,7856,791
ES,56677,MIMOSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12805,0,0,1344,113,0,0,4620,21555,1106,16935,1555
ES,56693,MONTANHA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8027,0,0,590,59,0,0,2459,12388,428,9929,823
ES,56715,MUCURICI,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3109,0,0,179,25,0,0,1175,4927,92,3752,344
ES,56731,MUNIZ FREIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8309,0,0,1149,60,0,0,3526,14753,713,11227,990
ES,56758,MUQUI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6576,0,0,1268,88,0,0,1069,10126,592,9057,531
ES,56774,NOVA VENÉCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,22040,0,0,1861,247,0,0,6975,34003,1236,27028,1636
ES,56790,PANCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9546,0,0,1091,60,0,0,3818,15673,405,11855,746
ES,56812,PINHEIROS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10558,0,0,784,130,0,0,2579,15492,410,12913,1028
ES,56839,PIÚMA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7701,0,0,796,107,0,0,2699,12511,605,9812,599
ES,56855,PRESIDENTE KENNEDY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,0,0,607,18,0,0,1378,8654,357,7276,562
ES,56871,RIO NOVO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5445,0,0,1499,73,0,0,1876,9911,544,8035,463
ES,56898,SANTA LEOPOLDINA,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6518,0,0,724,59,0,0,1898,10153,469,8255,471
ES,56910,SANTA TERESA,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10870,0,0,1445,123,0,0,3538,18336,1178,14798,1170
ES,56936,SÃO GABRIEL DA PALHA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15141,0,0,1864,140,0,0,4406,23585,991,19179,1039
ES,56952,SÃO JOSÉ DO CALÇADO,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5002,0,0,759,88,0,0,1306,8342,478,7036,702
ES,56979,SÃO MATEUS,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,46612,0,0,3399,772,0,0,14536,71060,2151,56524,3567
ES,56995,SERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,162479,0,0,25107,4856,0,0,38576,259239,11126,220663,16833
ES,57010,VIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,24275,0,0,4164,491,0,0,2357,34911,1452,32554,2151
ES,57037,VILA VELHA,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,153106,0,0,48486,7370,0,0,43987,283000,13433,239013,16186
ES,57053,VITÓRIA,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,121306,0,0,54700,8539,0,0,41861,250714,10064,208853,13820
ES,57070,MARILÂNDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6364,0,0,538,59,0,0,1386,9489,589,8103,551
ES,57096,IBATIBA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10269,0,0,1066,98,0,0,3692,16941,742,13249,1073
ES,57118,RIO BANANAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8288,0,0,1303,81,0,0,2912,14001,675,11089,740
ES,57134,JAGUARÉ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12261,0,0,770,95,0,0,3576,18619,850,15043,1066
