SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PE,24490,ITAÍBA,12,65,29,2345,3395,131,0,26,0,17,0,35,2,6,10,2,0,18,12,0,279,0,11,34,5,0,0,40,25,0,4256,0,2587,15715,843,13128,414
PE,24511,ILHA DE ITAMARACÁ,110,729,182,771,233,351,8,117,7,11,10,2570,398,117,24,62,0,618,25,0,3000,34,34,381,20,0,2,181,139,15,671,30,2161,15384,1146,13223,413
PE,24538,ITAPETIM,11,27,26,125,2332,4,1,5,0,9,0,172,3,4,2,15,0,14,1,0,4230,6,23,20,0,0,3,236,2,0,0,0,2542,11371,664,8829,304
PE,24554,ITAQUITINGA,21,173,14,218,40,62,2,72,0,242,0,942,4,331,0,13,0,7,3,0,2955,2,66,92,0,0,0,3309,245,0,16,0,2772,13105,666,10333,191
PE,24570,JABOATÃO DOS GUARARAPES,5743,34926,2957,11012,7742,14439,383,12625,942,3599,156,19497,5151,4383,679,2230,0,8418,437,49,68647,1785,462,40573,568,0,4378,2599,7960,142,2902,1427,68778,427689,46563,358911,21794
PE,24597,JATAÚBA,6,190,24,54,249,31,1,91,1,4,1,409,1,265,1,1,0,2,0,0,3070,2,2,4792,4,0,0,2,13,0,1,1,2984,13416,520,10432,208
PE,24619,JOÃO ALFREDO,127,2978,57,289,5655,259,5,27,0,6,1,65,26,29,7,13,0,42,7,0,3800,5,31,157,5,0,0,123,19,0,20,1,5336,22729,2045,17393,649
PE,24635,JOAQUIM NABUCO,33,1237,94,338,32,79,1,19,0,431,23,79,207,19,10,13,0,28,1,0,3550,1,10,169,1,0,3,10,469,0,5,4,3420,12328,1098,8908,256
PE,24651,JUPI,97,121,424,802,889,40,0,35,1,2450,0,61,1,55,0,4,0,4,2,1,301,38,34,70,10,0,0,728,14,0,20,0,2354,10998,1483,8644,296
PE,24678,JUREMA,62,3626,14,1578,125,30,2,9,1,842,1,27,1,11,0,5,0,4,0,0,159,7,5,40,2,0,2,21,3,0,16,0,1469,9683,750,8214,241
PE,24694,LAGOA DE ITAENGA,90,432,257,116,3041,935,1,169,0,51,2,145,18,71,1,17,0,11,3,0,4518,7,13,164,7,0,7,33,661,1,12,1,3231,17239,1743,14008,646
PE,24716,LAGOA DO OURO,6,27,35,132,4172,28,0,27,0,1994,1,8,1,9,0,1,0,12,0,0,116,60,25,17,23,0,0,2,19,0,4,0,2330,10215,348,7885,221
PE,24732,LAGOA DOS GATOS,38,98,107,142,150,237,0,23,1,267,10,36,1,269,2,4,0,17,7,0,2221,3,6,41,1,0,9,1,2528,0,4,0,3758,12248,967,8490,504
PE,24759,LAJEDO,210,342,5426,351,894,125,1,92,1,81,5,170,5,973,3,19,0,48,8,0,497,20,35,310,10,0,6,8077,14,30,7,1,5292,27360,2157,22068,840
PE,24775,LIMOEIRO,201,1705,129,441,15368,473,13,165,5,23,5,297,84,1324,35,31,0,63,12,1,7462,40,19,529,41,0,2,182,155,0,26,8,10990,47339,3801,36349,1892
PE,24791,MACAPARANA,71,152,71,269,1135,112,1,80,0,3,21,1573,7,37,0,12,0,18,4,0,2508,7,2,2847,2,0,1,2653,8,33,180,1,3135,17740,1175,14605,563
PE,24813,MACHADOS,51,162,11,134,169,34,4,12,0,4,0,60,6,18,1,2,0,3,0,0,5247,4,4,144,2,0,0,51,1,0,7,1,2498,10109,642,7611,243
PE,24830,MARAIAL,11,40,10,257,1993,18,1,23,0,33,21,327,1,7,6,3,0,3,16,0,569,2,2,77,0,0,0,1677,21,0,361,2,3502,9975,417,6473,179
PE,24856,MIRANDIBA,73,82,11,1567,1034,15,0,12,0,37,20,1635,2,4,0,35,0,213,0,0,1509,8,11,135,3,0,0,37,50,0,681,1,2387,11332,682,8945,232
PE,24872,MORENO,348,2235,717,1724,499,1473,40,272,10,510,9,3687,531,433,32,964,0,626,55,1,6148,53,26,4771,34,0,75,395,297,4,691,91,3823,39992,4883,36169,2126
PE,24899,NAZARÉ DA MATA,166,364,202,421,575,709,9,456,0,51,16,1993,50,144,12,64,0,25,6,0,5993,26,28,2489,6,0,6,175,83,6,77,19,5411,26160,3838,20749,1137
PE,24910,OLINDA,5112,17045,2956,13457,6873,14856,542,7231,303,750,272,11306,2682,4105,1046,710,0,1337,385,18,48532,1956,2456,14660,891,0,104,2477,32955,84,2801,287,48768,311621,30967,262853,17621
PE,24937,OROBÓ,75,526,25,510,2461,305,0,45,1,2,1,83,9,30,2,15,0,28,1,0,1700,13,19,133,6,0,0,4890,15,0,27,4,6029,19848,1396,13819,545
PE,24953,OROCÓ,45,42,9,1001,1572,2,0,5,0,3,0,1262,12,1,0,0,0,147,0,0,3439,5,9,144,0,0,3,16,8,0,7,0,2260,11150,342,8890,153
PE,24970,OURICURI,286,1129,120,2525,2196,1819,1,255,3,962,20,462,30,22,0,47,0,5177,8,0,10408,0,36,1768,4,0,0,238,39,1,5,3,11432,45173,1944,33741,1146
PE,24996,PALMARES,276,1514,981,2247,436,1829,3,176,4,93,2152,521,228,205,28,167,0,1626,4,1,8504,23,39,548,5,0,59,221,583,7,127,93,4301,36491,5194,32190,1834
PE,25011,PALMEIRINA,9,51,9,107,848,9,0,27,0,11,1,24,2,0,0,0,0,2,0,0,1389,2,24,1270,2,0,0,1,12,0,4,0,2222,6814,332,4592,162
PE,25038,PANELAS,61,5233,846,3830,64,149,2,34,0,223,3,301,2,32,0,5,0,11,3,0,452,3,4,132,6,0,0,151,18,1,4,0,6837,21129,942,14292,559
PE,25054,PARANATAMA,19,76,19,479,2153,11,0,16,0,1503,0,25,0,6,0,3,0,4,2,0,228,3,54,11,19,0,0,411,4,0,389,0,2193,9205,683,7012,260
PE,25070,PARNAMIRIM,46,50,7,1292,4307,149,0,7,0,32,1,81,3,0,1,0,0,173,2,0,5605,1,20,239,1,0,1,39,9,0,22,0,3292,16980,504,13688,249
PE,25097,PASSIRA,194,4077,101,237,1734,242,0,112,2,4,3,546,34,209,22,8,0,31,10,0,1401,74,25,202,2,0,6,5534,39,22,54,3,6337,25654,2507,19317,634
PE,25119,PAUDALHO,622,4055,520,1577,1719,1473,12,401,1,38,16,772,78,278,19,85,0,242,18,0,10327,35,97,859,21,0,2,118,169,27,582,7,6443,38441,4516,31998,1019
PE,25135,PAULISTA,3873,19187,3155,8764,6056,14042,367,2456,250,1592,192,10199,1639,3376,1378,792,0,705,506,2,19202,833,435,18990,462,0,48,1058,7206,60,4773,119,31241,205225,20712,173984,11081
PE,25151,PEDRA,128,71,25,936,4468,44,1,58,0,62,2,3161,3,25,0,40,0,22,4,0,1082,1,15,192,6,0,2,115,103,0,9,0,4776,17815,1034,13039,312
PE,25178,PESQUEIRA,333,2071,264,4612,3648,2130,5,1442,3,2125,8,204,42,162,16,76,0,115,6,0,1781,133,349,3630,22,0,20,125,4438,5,23,5,12107,48275,4227,36168,1400
PE,25194,PETROLÂNDIA,157,174,26,1151,4141,52,1,11,1,10,3,134,31,16,0,16,0,3306,7,0,5458,8,6,145,9,0,0,460,243,0,66,0,2780,21545,1430,18765,498
PE,25216,PETROLINA,2907,694,194,3446,44333,466,30,202,10,636,39,795,1376,118,34,132,0,875,21,0,59366,119,105,13015,326,0,27,123,316,1,95,5,32509,188919,10200,156410,6422
PE,25232,POÇÃO,12,77,13,1046,1803,30,0,378,0,307,2,69,0,29,1,2,0,247,0,0,1361,9,40,75,0,0,0,6,94,29,4,9,2017,9296,694,7279,306
PE,25259,POMBOS,226,3446,200,352,585,861,2,40,0,50,2,3004,12,32,55,30,0,56,12,0,2203,26,55,152,4,0,1,121,111,30,59,3,2959,18797,2408,15838,645
PE,25275,PRIMAVERA,44,1547,51,81,92,67,0,150,5,8,1,93,6,22,32,33,0,23,11,0,2195,48,11,170,3,0,2,1748,7,14,31,6,2268,10251,807,7983,183
PE,25291,QUIPAPÁ,49,1289,12,114,125,25,1,8,2,10,5,102,3,7,0,5,0,18,0,0,2416,32,24,4607,3,0,0,16,150,3,9,0,6521,17601,965,11080,308
PE,25313,RECIFE,17227,57966,18682,72897,25972,75264,1922,19596,2662,5181,672,56051,16689,25373,1968,5125,0,7577,1201,350,229742,11235,1442,74820,3720,0,815,9481,24446,566,11185,2874,76718,1065450,95780,988732,52658
PE,25330,RIACHO DAS ALMAS,63,86,221,121,82,856,2,58,0,10,0,79,2,24,0,12,0,43,3,0,5184,3,17,4287,1,0,3,21,7,2,3,0,2777,17260,1700,14483,525
PE,25356,RIBEIRÃO,115,562,72,888,1822,186,2,80,1,33,49,246,31,42,28,47,0,45,853,0,12133,20,25,1031,6,0,47,28,82,8,234,3,8315,31540,2289,23225,732
PE,25372,RIO FORMOSO,180,1780,24,2100,143,98,2,63,3,52,2,289,15,213,0,58,0,216,10,0,4525,16,15,155,1,0,4,19,25,27,610,0,2532,15615,1129,13083,362
PE,25399,SAIRÉ,74,128,110,673,100,139,2,9,0,59,0,3431,8,8,0,11,0,34,1,0,1742,27,9,85,0,0,1,7,33,2,5,0,1873,11033,1382,9160,423
PE,25410,SALGADINHO,44,245,20,121,953,57,0,170,5,13,0,1236,32,13,0,4,0,4,2,0,276,1,12,49,6,0,5,452,9,24,6,1,1566,6367,540,4801,170
PE,25437,SALGUEIRO,375,767,96,619,1208,617,2,24,1,47,6,1233,416,12,0,13,0,162,18,0,20559,22,42,100,6,0,2,82,25,1,283,0,3879,35529,2134,31650,869
PE,25453,SALOÁ,77,1838,13,518,510,14,0,66,0,82,1,49,1,5,0,7,0,12,5,0,3047,5,34,26,18,0,0,249,13,0,58,0,4427,13116,920,8689,375
PE,25470,SANHARÓ,46,131,285,192,1722,130,4,313,0,70,0,54,1,190,3,60,0,19,3,0,1197,17,10,316,2,0,0,224,3573,0,7,1,1979,13700,1558,11721,636
PE,25496,SANTA CRUZ DO CAPIBARIBE,430,7596,148,833,9296,225,14,1898,3,44,5,353,15,1352,8,368,0,64,6,0,2471,24,28,12534,10,0,2,121,117,13,36,2,10101,56590,4558,46489,2083
PE,25518,SANTA MARIA DA BOA VISTA,540,130,13,1493,4807,264,1,300,0,17,0,95,190,7,0,8,0,1028,6,0,6169,1,18,2595,1,0,1,15,3,0,631,0,5774,27677,1150,21903,612
PE,25534,SANTA MARIA DO CAMBUCÁ,32,390,18,377,147,50,1,19,0,11,1,89,44,1221,0,0,0,300,0,0,2920,3,7,89,1,0,4,331,1,5,5,0,2328,10345,1108,8017,261
PE,25550,SANTA TEREZINHA,6,2576,11,153,47,6,0,22,0,2,1,52,0,0,0,11,0,10,1,0,365,0,3,1495,0,0,1,3,6,0,12,0,2449,8253,443,5804,178
PE,25577,SÃO BENEDITO DO SUL,27,65,20,237,61,19,0,12,6,3,4,2190,2,10,0,20,0,32,2,0,296,4,5,44,2,0,3,14,21,0,867,2,2916,8171,633,5255,190
PE,25593,SÃO BENTO DO UNA,254,151,815,1060,6732,138,1,128,0,130,1,80,13,513,1,8,0,19,1,1,684,55,13,8241,5,0,0,103,900,4,10,1,9250,34842,3075,25592,778
PE,25615,SÃO CAITANO,172,768,1493,159,6431,1997,2,86,0,677,0,144,14,102,1,88,0,108,7,1,1574,10,18,456,9,0,47,43,1320,0,17,0,3340,26127,3806,22787,1382
PE,25631,SÃO JOÃO,59,2628,24,430,486,40,0,657,1,36,2,51,42,33,0,2,0,20,2,0,353,19,165,4953,31,0,0,27,32,0,22,0,4809,17159,909,12350,352
PE,25658,SÃO JOAQUIM DO MONTE,95,101,1221,179,51,88,0,10,1,1275,10,72,3,10,1,9,0,26,0,1,2420,5,7,4367,13,0,0,3,24,0,5,0,1636,14594,1292,12958,685
PE,25674,SÃO JOSÉ DA COROA GRANDE,33,1724,714,450,122,123,2,69,1,30,7,172,19,306,0,20,0,85,3,0,1530,24,12,191,6,0,91,1606,323,7,60,43,1652,12366,1561,10714,502
PE,25690,SÃO JOSÉ DO BELMONTE,365,86,31,1466,2814,22,1,60,5,2964,38,5643,0,3,1,2,0,68,3,0,870,5,12,65,7,0,0,69,10,1,5,19,7658,25837,1345,18179,467
PE,25712,SÃO JOSÉ DO EGITO,234,148,29,4398,980,52,1,106,0,6,0,173,8,13,2,19,0,71,9,0,6972,18,10,68,7,0,1,88,13,0,2,0,6788,24639,2165,17851,967
PE,25739,SÃO LOURENÇO DA MATA,1249,8228,298,1284,4762,2698,75,731,90,78,12,6605,599,833,74,116,0,1334,54,7,11404,296,197,5189,55,0,8,1908,545,281,947,33,12312,75760,6975,63448,2622
PE,25755,SÃO VICENTE FÉRRER,42,39,18,52,116,29,1,27,1,9,11,94,7,51,0,5,0,98,2,0,5408,1,6,2314,2,0,0,347,77,0,8,5,1499,12106,684,10607,435
PE,25771,SERRA TALHADA,301,989,126,8862,2253,102,4,134,5,207,664,18558,22,29,3,41,0,464,9,0,5041,31,17,145,46,0,0,64,38,2,23,2,4930,50376,2351,45446,1544
PE,25798,SERRITA,22,84,56,59,905,14,0,3,0,1831,1,1077,17,6,0,3,0,20,1,0,5078,0,26,6,0,0,0,18,1,0,297,1,3658,14742,494,11084,201
PE,25810,SERTÂNIA,70,456,83,973,6489,752,7,30,1,46,6,113,7,20,0,40,0,27,20,0,6629,2,30,95,2,0,0,272,33,0,7,0,5132,24624,1460,19492,517
PE,25836,SIRINHAÉM,188,1552,33,281,272,142,4,240,15,883,11,755,116,86,8,299,0,48,20,0,12072,10,21,357,4,0,3,30,46,13,26,7,3077,24788,1925,21711,595
PE,25852,MOREILÂNDIA,3,12,13,301,81,15,0,5,0,690,0,333,4,1,0,0,0,39,3,0,3472,2,6,339,1,0,0,2,1,0,9,0,1218,8228,698,7010,242
PE,25879,SOLIDÃO,29,25,8,150,2141,12,0,2,0,1,0,15,23,28,0,9,0,0,0,0,483,0,1,14,0,0,0,1,0,0,0,0,1367,5268,455,3901,128
PE,25895,SURUBIM,586,1328,250,7721,1026,311,4,165,0,78,5,226,25,217,5,51,0,81,1,1,13951,26,11,263,31,0,11,99,46,27,40,1,9146,43954,4785,34808,1153
PE,25917,TABIRA,128,1559,40,2094,3440,29,2,45,4,1,0,62,207,20,2,5,0,24,6,0,3430,11,8,54,1,0,0,37,37,0,6,1,2349,17023,1557,14674,655
PE,25933,TACAIMBÓ,58,50,90,250,267,40,0,12,0,18,0,63,5,256,0,15,0,9,0,0,141,0,5,3141,2,0,0,1380,55,0,7,0,1184,9017,1016,7833,295
PE,25950,TACARATU,33,25,33,325,1826,32,1,7,0,3,3,2039,1,9,0,1,0,351,1,0,1056,3,17,28,0,0,0,108,10,1,3562,0,3564,14557,599,10993,245
PE,25976,ITAMBÉ,227,225,109,3068,875,109,2,7,10,1161,22,107,1,2924,1,5,0,8,3,0,5476,2,216,38,2,0,0,66,22,2,39,1,2286,21030,1917,18744,676
PE,25992,TAQUARITINGA DO NORTE,52,1081,79,114,2665,99,3,207,0,28,0,80,14,174,1,18,0,33,2,0,1138,12,5,3382,6,0,1,1456,72,3,3,0,3680,18734,2309,15054,1198
PE,26018,TEREZINHA,9,22,25,74,1214,8,0,113,1,47,0,1744,2,3,0,0,0,2,1,0,106,1,13,36,3,0,0,9,289,1,39,0,1385,6027,293,4642,160
PE,26034,TERRA NOVA,16,19,1,151,1445,2,0,1,0,296,0,2653,3,0,0,0,0,26,4,0,1131,0,5,25,0,0,0,22,4,0,7,0,912,7608,382,6696,84
PE,26050,TIMBAÚBA,433,638,167,149,192,508,1,131,2,26,569,5986,23,600,2,11,0,18,1,0,14639,40,20,150,7,0,5,85,40,18,327,1,4467,38642,2739,34175,4507
PE,26077,TORITAMA,135,1007,390,2421,2243,489,7,347,0,530,8,100,4,2407,2,63,0,37,4,1,2429,15,13,2843,5,0,34,667,91,2,7,4,4964,26327,2922,21363,918
PE,26093,TRACUNHAÉM,86,175,385,75,277,170,3,2122,0,9,1,1652,12,35,1,3,0,92,2,0,1365,6,2,125,0,0,0,43,63,0,9,0,1688,10416,1159,8728,260
PE,26115,TRINDADE,67,605,2747,5624,813,93,0,106,1,74,1,57,9,4,0,26,0,722,5,0,1836,2,5,118,0,0,0,5,9,0,0,0,5143,20657,1126,15514,390
PE,26131,TRIUNFO,26,51,29,290,624,463,0,30,6,966,10,2586,8,11,0,3,0,33,0,0,1108,6,8,67,8,0,8,567,19,5,1,0,3089,12145,830,9056,609
PE,26158,TUPANATINGA,10,1346,38,3774,2308,19,2,12,1,0,1,57,1,1,0,9,0,15,5,0,175,2,11,565,0,0,1,38,10,0,52,0,5902,16564,762,10662,389
PE,26174,TUPARETAMA,16,72,12,142,2443,6,2,4,0,3,0,15,2,1,0,3,0,2,0,0,2139,3,5,7,0,0,1,32,9,0,0,0,1673,7659,500,5986,178
PE,26190,VENTUROSA,12,99,39,979,388,34,1,48,0,1905,2,3382,2,14,1,178,0,42,4,0,468,3,28,157,5,0,3,27,141,0,1,5,2586,12653,1074,10067,286
PE,26212,VERDEJANTE,33,11,4,173,719,6,0,0,0,6,0,1721,11,1,0,0,0,9,2,0,1190,0,13,24,0,0,0,1378,9,0,5,0,1396,7647,334,6251,118
PE,26239,VERTENTES,46,100,54,237,174,164,2,51,0,22,3,68,5,1505,1,13,0,25,2,0,1904,17,6,4845,8,0,7,36,33,2,6,0,2873,14800,1463,11927,455
PE,26255,VICÊNCIA,563,185,161,954,389,453,2,1000,0,886,9,252,5,76,1,14,0,63,4,0,6019,10,9,186,4,0,4,1648,49,1,54,1,2975,19762,1712,16787,764
PE,26271,VITÓRIA DE SANTO ANTÃO,1217,2984,359,2388,3605,12676,39,236,18,446,22,1952,163,772,99,121,0,1848,835,3,16538,154,193,1298,46,0,11,11176,430,19,1496,24,18192,99168,10599,80976,4409
PE,26298,CAMARAGIBE,4163,8966,564,5129,3851,5146,148,515,151,145,30,6378,1620,2037,196,372,0,603,116,5,17407,414,179,12873,138,0,52,435,1502,119,1674,46,16879,116154,12183,99275,5682
PE,26310,ABREU E LIMA,1145,14928,301,2977,1831,2086,53,872,41,171,42,3762,869,420,172,174,0,212,67,0,12576,135,536,2449,72,0,27,135,2395,14,1347,125,12179,77400,7929,65221,3336
PE,26336,ITAPISSUMA,155,1000,61,206,968,154,2,117,5,11,3,1279,28,61,4,35,0,443,10,0,2729,13,33,250,33,0,1,3032,70,0,71,3,1826,16096,1917,14270,691
PE,30015,FERNANDO DE NORONHA,0,140,13,98,46,40,1,5,0,9,2,29,6,31,0,8,0,68,1,0,431,2,2,246,0,0,3,41,17,0,3,4,534,2175,202,1641,78
PI,10006,BRASILEIRA,86,23,182,128,874,142,0,0,0,1,1,19,0,1,0,0,0,16,0,1,1243,7,1,0,1,2,1,1804,9,1,4,0,1667,7006,300,5339,118
PI,10014,AGRICOLÂNDIA,14,1953,701,252,103,11,1,0,0,2,0,50,17,0,0,0,0,8,0,0,145,2,2,0,0,2,2,60,14,0,8,0,998,4841,147,3843,124
PI,10022,ALEGRETE DO PIAUÍ,22,8,5,1683,16,42,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1170,6,0,0,4,0,0,89,2,0,4,0,939,4389,95,3450,68
PI,10030,ÁGUA BRANCA,60,2478,196,1716,797,402,2,0,0,0,0,132,1,0,22,0,0,9,0,5,2344,5,5,0,4,0,20,787,13,0,226,3,2495,13117,412,10622,336
PI,10049,BAIXA GRANDE DO RIBEIRO,52,335,390,401,37,2762,2,0,0,5,0,25,0,1,0,0,0,0,0,2,390,0,1,0,1,1,21,784,267,0,4,1,1361,7648,208,6287,92
PI,10057,ALTO LONGÁ,216,1597,68,1369,218,250,9,0,0,2,2,119,25,1,0,0,0,14,0,3,1531,9,3,0,4,11,0,2628,63,13,22,2,2470,11701,199,9231,215
PI,10065,BOM PRINCÍPIO DO PIAUÍ,92,78,332,1960,71,122,0,0,0,1,0,31,1,187,0,0,0,4,0,5,746,1,2,0,0,0,0,91,8,0,71,0,999,5481,150,4482,118
PI,10073,ALTOS,160,988,927,8303,1265,1708,51,0,0,2,9,1281,56,7,3,0,0,57,3,11,3628,42,20,0,19,9,13,1059,377,7,407,29,5572,30401,1525,24829,999
PI,10081,BONFIM DO PIAUÍ,11,219,86,310,203,1361,1,0,0,2,0,6,0,1,0,0,0,1,0,0,675,3,3,0,0,0,0,9,0,0,9,0,974,4502,158,3528,115
PI,10090,AMARANTE,55,68,651,1839,133,128,3,0,0,7,1,183,6,3,10,0,0,15,1,3,2625,13,2,0,6,0,1,3027,105,0,60,1,3556,14397,497,10841,383
PI,10103,BURITI DOS MONTES,41,261,840,576,37,433,1,0,0,0,0,38,0,0,0,0,0,4,0,0,162,2,2,0,0,0,1,1688,3,0,1,0,1265,5993,161,4728,116
PI,10111,ANGICAL DO PIAUÍ,19,305,419,735,358,198,3,0,0,2,0,93,2,0,0,0,0,34,0,2,1057,2,2,0,5,1,3,1123,16,0,89,0,1410,6778,305,5368,220
PI,10120,CABECEIRAS DO PIAUÍ,51,2667,244,227,146,554,0,0,0,0,1,59,18,0,0,0,0,20,0,2,1729,2,2,0,7,4,0,72,6,1,22,0,1906,8591,265,6685,117
PI,10138,ANÍSIO DE ABREU,11,360,1668,314,304,841,2,0,0,2,1,5,0,1,0,0,0,1,0,6,512,1,0,0,1,0,0,100,28,0,146,3,1411,6552,223,5141,99
PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,21,258,90,237,33,995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1552,0,3,0,0,0,1,32,1,0,10,0,786,4491,137,3705,51
PI,10154,ANTÔNIO ALMEIDA,32,398,53,468,4,113,0,0,0,0,0,10,0,0,0,0,0,1,0,0,743,0,2,0,0,0,1,138,14,0,3,0,697,2956,68,2259,64
PI,10162,CANAVIEIRA,20,10,110,836,11,306,0,0,0,0,0,23,0,1,0,0,0,4,1,0,22,26,1,0,1,0,0,731,24,0,2,0,919,3378,113,2459,35
PI,10170,AROAZES,34,583,583,598,754,226,0,0,0,0,0,13,0,0,5,0,0,5,0,0,769,1,1,0,0,0,13,31,14,1,27,1,1232,5439,127,4207,94
PI,10189,COIVARAS,48,258,88,691,128,336,1,0,0,0,1,43,6,1,1,0,0,10,0,2,1246,7,6,0,0,2,1,137,15,0,34,101,627,4254,98,3627,113
PI,10197,ARRAIAL,48,246,691,245,27,145,8,0,0,0,2,48,0,0,0,0,0,0,0,1,222,2,2,0,0,1,6,660,199,0,0,0,1082,4084,110,3002,103
PI,10200,COLÔNIA DO GURGUÉIA,24,183,13,267,537,1487,0,0,0,0,0,108,0,0,0,0,0,0,0,0,501,5,2,0,0,0,0,36,22,0,29,0,1349,5017,115,3668,53
PI,10219,AVELINO LOPES,82,2025,227,316,6,971,1,0,0,0,0,2,24,0,0,0,0,4,0,2,1179,1,59,0,0,0,0,284,0,0,13,1,2311,8493,259,6182,137
PI,10227,COLÔNIA DO PIAUÍ,44,745,8,2003,22,63,1,0,0,1,0,12,0,2,0,0,0,4,1,1,669,0,0,0,4,0,2,11,25,0,17,1,1852,6133,152,4281,122
PI,10235,BARRAS,260,875,1688,3826,504,1468,10,0,0,3,9,399,39,2,0,0,0,119,2,12,3801,440,25,0,5,1,3,5493,69,17,1846,10,8207,33681,1469,25474,1036
PI,10243,CORONEL JOSÉ DIAS,47,22,783,360,488,720,2,0,0,2,2,29,0,0,0,0,0,0,0,0,799,0,5,0,1,0,0,24,1,0,1,2,867,4663,127,3796,71
PI,10251,BARREIRAS DO PIAUÍ,34,344,28,157,873,241,0,0,0,0,0,11,2,0,0,0,0,1,0,0,15,1,0,0,0,0,0,41,3,0,1,0,970,3153,120,2183,43
PI,10260,FARTURA DO PIAUÍ,25,50,380,536,736,667,0,0,0,0,0,7,0,1,0,0,0,0,0,0,155,2,1,0,0,1,0,6,28,0,5,1,1152,4285,100,3133,91
PI,10278,BARRO DURO,31,279,164,418,107,1490,0,0,0,0,1,42,1,1,0,0,0,16,0,1,1098,13,2,0,0,0,0,172,5,3,37,8,1589,6041,160,4452,99
PI,10286,JACOBINA DO PIAUÍ,69,1879,110,361,181,27,0,0,0,1,0,3,1,0,0,0,0,1,0,1,446,0,0,0,1,0,6,14,13,0,112,0,889,4561,122,3672,84
PI,10294,BATALHA,136,682,891,2836,909,2725,1,0,0,2,4,88,0,1,0,0,0,225,0,2,2754,7,13,0,9,4,8,360,1362,5,20,4,5893,21494,717,15601,515
PI,10308,JARDIM DO MULATO,29,266,51,431,36,439,0,0,0,0,2,40,0,0,0,0,0,6,1,0,1199,0,4,0,0,0,6,50,1,0,270,0,675,3891,90,3216,67
PI,10316,BENEDITINOS,46,332,497,693,145,314,2,0,0,1,0,161,3,3,0,0,0,6,3,2,2226,2,3,0,3,10,2,831,10,0,578,53,1758,8770,220,7012,239
PI,10324,LAGOA ALEGRE,39,31,907,373,927,184,3,0,0,0,0,198,7,0,0,0,0,16,0,1,1746,20,16,0,2,1,0,152,384,0,18,8,1375,7193,179,5818,139
PI,10332,BERTOLÍNIA,14,10,10,1826,25,360,0,0,0,0,0,30,1,3,0,0,0,3,0,0,396,118,1,0,5,0,8,31,10,0,2,0,885,4222,153,3337,84
PI,10340,LAGOA DO BARRO DO PIAUÍ,42,349,28,193,693,1115,0,0,0,0,0,13,1,0,0,0,0,0,28,0,11,0,3,0,0,0,1,2,1,0,4,0,942,3886,124,2944,70
PI,10359,BOCAINA,9,1393,6,140,52,139,1,0,0,16,0,26,1,0,0,0,0,0,0,0,1842,1,17,0,9,0,19,31,45,1,108,0,873,5232,169,4359,125
PI,10367,MARCOLÂNDIA,55,319,515,1371,719,374,0,0,0,0,0,2,1,2,0,0,0,2,0,0,325,2,24,0,2,0,0,458,7,0,11,0,1184,6420,347,5236,180
PI,10375,BOM JESUS,142,595,37,1226,546,2542,8,0,0,1,0,1116,6,0,0,0,0,32,0,7,1520,6,1,0,25,0,8,219,1730,4,27,3,2983,15100,856,12117,439
