SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RN,16896,IELMO MARINHO,0,0,0,3769,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3052,0,0,0,17,0,0,0,0,0,0,0,1271,9344,431,8073,749
RN,16918,IPANGUAÇU,0,0,0,5424,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,11,0,0,0,0,0,0,0,1332,11339,887,10007,1049
RN,16934,IPUEIRA,0,0,0,758,0,0,3,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,6,0,0,0,0,0,0,0,304,1907,51,1603,123
RN,16950,ITAÚ,0,0,0,1837,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,6,0,0,0,0,0,0,0,997,4984,239,3987,340
RN,16977,JAÇANÃ,0,0,0,1209,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2676,0,0,0,12,0,0,0,0,0,0,0,1503,6309,314,4806,593
RN,16993,JANDAÍRA,0,0,0,1793,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,8,0,0,0,0,0,0,0,1085,5898,376,4813,521
RN,17019,JANDUÍS,0,0,0,2114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,20,0,0,0,0,0,0,0,827,4546,249,3719,397
RN,17035,BOA SAÚDE,0,0,0,2183,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2339,0,0,0,218,0,0,0,0,0,0,0,1789,7782,465,5993,772
RN,17051,JAPI,0,0,0,1688,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,1061,5366,164,4305,425
RN,17078,JARDIM DE ANGICOS,0,0,0,819,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,2,0,0,0,0,0,0,0,452,2762,79,2310,203
RN,17094,JARDIM DE PIRANHAS,0,0,0,4051,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3455,0,0,0,13,0,0,0,0,0,0,0,2326,11425,737,9099,835
RN,17116,JARDIM DO SERIDÓ,0,0,0,5044,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1815,0,0,0,57,0,0,0,0,0,0,0,1720,10503,586,8783,1265
RN,17132,JOÃO CÂMARA,0,0,0,9584,0,0,29,0,0,0,0,0,0,0,0,0,0,0,6939,0,0,0,72,0,0,0,0,0,0,0,5303,25229,1404,19926,1898
RN,17159,JOÃO DIAS,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,4,0,0,0,0,0,0,0,454,2504,164,2050,243
RN,17175,JOSÉ DA PENHA,0,0,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,9,0,0,0,0,0,0,0,1034,5193,395,4159,563
RN,17191,JUCURUTU,0,0,0,3720,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6177,0,0,0,24,0,0,0,0,0,0,0,2908,15202,814,12294,1550
RN,17213,MESSIAS TARGINO,0,0,0,1682,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,13,0,0,0,0,0,0,0,617,4108,260,3491,386
RN,17230,LAGOA D'ANTA,0,0,0,2352,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,15,0,0,0,0,0,0,0,1143,5271,327,4128,406
RN,17256,LAGOA DE PEDRAS,0,0,0,3302,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,10,0,0,0,0,0,0,0,1306,6572,334,5266,501
RN,17272,LAGOA DE VELHOS,0,0,0,1429,0,0,7,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,6,0,0,0,0,0,0,0,298,2980,155,2682,304
RN,17299,LAGOA NOVA,0,0,0,2983,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4169,0,0,0,14,0,0,0,0,0,0,0,2777,11925,872,9148,1092
RN,17310,LAGOA SALGADA,0,0,0,2995,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,51,0,0,0,0,0,0,0,652,7129,573,6477,857
RN,17337,LAJES,0,0,0,3894,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,14,0,0,0,0,0,0,0,1684,8794,353,7110,834
RN,17353,LAJES PINTADAS,0,0,0,1918,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,2,0,0,0,0,0,0,0,912,4885,291,3973,473
RN,17370,LUCRÉCIA,0,0,0,843,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1541,0,0,0,7,0,0,0,0,0,0,0,331,3076,148,2745,197
RN,17396,LUÍS GOMES,0,0,0,1487,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,5,0,0,0,0,0,0,0,2511,8306,344,5795,735
RN,17418,MACAÍBA,0,0,0,17267,0,0,256,0,0,0,0,0,0,0,0,0,0,0,12136,0,0,0,290,0,0,0,0,0,0,0,6568,46102,3695,39534,5890
RN,17434,MACAU,0,0,0,4606,0,0,28,0,0,0,0,0,0,0,0,0,0,0,9957,0,0,0,49,0,0,0,0,0,0,0,3445,21303,1443,17858,1775
RN,17450,MARCELINO VIEIRA,0,0,0,2578,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1759,0,0,0,11,0,0,0,0,0,0,0,1165,6463,359,5298,581
RN,17477,MARTINS,0,0,0,3075,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,14,0,0,0,0,0,0,0,1541,6866,341,5325,740
RN,17493,MAXARANGUAPE,0,0,0,3252,0,0,51,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,23,0,0,0,0,0,0,0,1689,9050,463,7361,872
RN,17515,FRUTUOSO GOMES,0,0,0,1327,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1305,0,0,0,4,0,0,0,0,0,0,0,478,3647,243,3169,281
RN,17531,MONTANHAS,0,0,0,3711,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1943,0,0,0,19,0,0,0,0,0,0,0,2578,9478,486,6900,725
RN,17558,MONTE ALEGRE,0,0,0,5738,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4260,0,0,0,46,0,0,0,0,0,0,0,1545,13929,819,12384,1472
RN,17574,MONTE DAS GAMELEIRAS,0,0,0,841,0,0,2,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,7,0,0,0,0,0,0,0,662,2815,58,2153,249
RN,17590,MOSSORÓ,0,0,0,59726,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,23512,0,0,0,1177,0,0,0,0,0,0,0,17512,160013,18207,142501,38765
RN,17612,NATAL,0,0,0,155127,0,0,6081,0,0,0,0,0,0,0,0,0,0,0,145880,0,0,0,8181,0,0,0,0,0,0,0,74817,505701,34671,430884,80944
RN,17639,NÍSIA FLORESTA,0,0,0,4776,0,0,73,0,0,0,0,0,0,0,0,0,0,0,6118,0,0,0,69,0,0,0,0,0,0,0,2719,17940,1858,15221,2327
RN,17655,NOVA CRUZ,0,0,0,9105,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7419,0,0,0,47,0,0,0,0,0,0,0,8108,28704,1824,20596,2177
RN,17671,OLHO D'ÁGUA DO BORGES,0,0,0,1143,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1649,0,0,0,7,0,0,0,0,0,0,0,984,4477,309,3493,375
RN,17698,OURO BRANCO,0,0,0,2065,0,0,6,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,4,0,0,0,0,0,0,0,614,4119,213,3505,465
RN,17710,PARANÁ,0,0,0,381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,4,0,0,0,0,0,0,0,779,3531,175,2752,293
RN,17736,PARAÚ,0,0,0,1725,0,0,7,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,14,0,0,0,0,0,0,0,667,4014,255,3347,351
RN,17752,PARAZINHO,0,0,0,2107,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,3,0,0,0,0,0,0,0,838,4740,152,3902,351
RN,17779,PARELHAS,0,0,0,10397,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,57,0,0,0,0,0,0,0,1515,15390,802,13875,1539
RN,17795,PARNAMIRIM,0,0,0,41905,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,23969,0,0,0,1767,0,0,0,0,0,0,0,20015,115230,9914,95215,16200
RN,17817,PASSA E FICA,0,0,0,2328,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2664,0,0,0,12,0,0,0,0,0,0,0,2046,8293,505,6247,734
RN,17833,PASSAGEM,0,0,0,1159,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,6,0,0,0,0,0,0,0,955,4113,145,3158,354
RN,17850,PATU,0,0,0,3356,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2307,0,0,0,10,0,0,0,0,0,0,0,1705,9008,762,7303,863
RN,17876,PAU DOS FERROS,0,0,0,8420,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3998,0,0,0,48,0,0,0,0,0,0,0,2250,18107,1315,15857,2051
RN,17892,PEDRA GRANDE,0,0,0,1693,0,0,97,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,1,0,0,0,0,0,0,0,856,3955,194,3099,342
RN,17914,PEDRA PRETA,0,0,0,1366,0,0,12,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,14,0,0,0,0,0,0,0,445,2997,129,2552,237
RN,17930,PEDRO AVELINO,0,0,0,2515,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,0,4,0,0,0,0,0,0,0,1239,6402,276,5163,642
RN,17957,PEDRO VELHO,0,0,0,3887,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2887,0,0,0,18,0,0,0,0,0,0,0,3240,12281,1027,9041,1200
RN,17973,PENDÊNCIAS,0,0,0,4162,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2808,0,0,0,23,0,0,0,0,0,0,0,2562,11179,694,8617,913
RN,17990,PILÕES,0,0,0,420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1906,0,0,0,1,0,0,0,0,0,0,0,600,3301,135,2701,238
RN,18015,POÇO BRANCO,0,0,0,4075,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,15,0,0,0,0,0,0,0,1775,10434,891,8659,1152
RN,18031,PORTALEGRE,0,0,0,2651,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1244,0,0,0,11,0,0,0,0,0,0,0,1119,6208,371,5089,801
RN,18058,SERRA CAIADA,0,0,0,1817,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3377,0,0,0,8,0,0,0,0,0,0,0,1588,7704,308,6116,587
RN,18074,PUREZA,0,0,0,2192,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2374,0,0,0,10,0,0,0,0,0,0,0,1640,7450,481,5810,717
RN,18090,RAFAEL FERNANDES,0,0,0,1472,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,5,0,0,0,0,0,0,0,350,3827,263,3477,384
RN,18112,RIACHO DA CRUZ,0,0,0,432,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,1,0,0,0,0,0,0,0,389,2720,93,2331,247
RN,18139,RIACHO DE SANTANA,0,0,0,1023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,969,0,0,0,5,0,0,0,0,0,0,0,419,3120,298,2701,404
RN,18155,RIACHUELO,0,0,0,2681,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,10,0,0,0,0,0,0,0,886,6079,174,5193,458
RN,18171,RODOLFO FERNANDES,0,0,0,2506,0,0,4,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,2,0,0,0,0,0,0,0,749,4550,199,3801,414
RN,18198,RUY BARBOSA,0,0,0,1050,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,4,0,0,0,0,0,0,0,328,3390,79,3062,291
RN,18210,SÃO FRANCISCO DO OESTE,0,0,0,1181,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,2,0,0,0,0,0,0,0,314,3231,198,2917,299
RN,18236,SANTA CRUZ,0,0,0,11490,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5694,0,0,0,28,0,0,0,0,0,0,0,5176,26076,1401,20900,2252
RN,18252,SANTANA DO SERIDÓ,0,0,0,1469,0,0,4,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,7,0,0,0,0,0,0,0,195,2149,101,1954,197
RN,18279,SANTANA DO MATOS,0,0,0,5161,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,28,0,0,0,0,0,0,0,2579,12145,550,9566,1025
RN,18295,SANTO ANTÔNIO,0,0,0,6352,0,0,44,0,0,0,0,0,0,0,0,0,0,0,4450,0,0,0,35,0,0,0,0,0,0,0,4148,18214,1302,14066,1883
RN,18317,SÃO BENTO DO NORTE,0,0,0,1390,0,0,7,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,2,0,0,0,0,0,0,0,643,3337,148,2694,280
RN,18333,SÃO BENTO DO TRAIRÍ,0,0,0,1555,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1096,0,0,0,4,0,0,0,0,0,0,0,717,3844,142,3127,328
RN,18350,SÃO FERNANDO,0,0,0,1181,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,7,0,0,0,0,0,0,0,317,3184,150,2867,382
RN,18376,SÃO GONÇALO DO AMARANTE,0,0,0,19082,0,0,616,0,0,0,0,0,0,0,0,0,0,0,20751,0,0,0,480,0,0,0,0,0,0,0,11893,65671,4822,53778,8027
RN,18392,SÃO JOÃO DO SABUGI,0,0,0,2051,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,11,0,0,0,0,0,0,0,957,5405,175,4448,360
RN,18414,SÃO JOSÉ DE MIPIBU,0,0,0,10978,0,0,135,0,0,0,0,0,0,0,0,0,0,0,6521,0,0,0,93,0,0,0,0,0,0,0,3852,27568,2242,23716,3747
RN,18430,SÃO JOSÉ DO CAMPESTRE,0,0,0,4491,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1525,0,0,0,13,0,0,0,0,0,0,0,2451,10574,854,8123,1220
RN,18457,SÃO JOSÉ DO SERIDÓ,0,0,0,1569,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,6,0,0,0,0,0,0,0,487,3987,278,3500,457
RN,18473,SÃO MIGUEL,0,0,0,5086,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3637,0,0,0,16,0,0,0,0,0,0,0,5545,18667,1807,13122,2568
RN,18490,SÃO PAULO DO POTENGI,0,0,0,4542,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4038,0,0,0,44,0,0,0,0,0,0,0,2993,13804,844,10811,1322
RN,18511,SÃO PEDRO,0,0,0,2391,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,16,0,0,0,0,0,0,0,835,5904,275,5069,562
RN,18538,SÃO RAFAEL,0,0,0,3752,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,10,0,0,0,0,0,0,0,1414,7373,385,5959,749
RN,18554,SÃO TOMÉ,0,0,0,3920,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,8,0,0,0,0,0,0,0,1155,8610,266,7455,714
RN,18570,SÃO VICENTE,0,0,0,1124,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,19,0,0,0,0,0,0,0,961,5095,286,4134,622
RN,18597,SENADOR ELÓI DE SOUZA,0,0,0,2335,0,0,6,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,16,0,0,0,0,0,0,0,1186,5330,304,4144,509
RN,18619,SENADOR GEORGINO AVELINO,0,0,0,1189,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,16,0,0,0,0,0,0,0,635,3655,306,3020,367
RN,18635,SERRA DE SÃO BENTO,0,0,0,1345,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,0,7,0,0,0,0,0,0,0,1272,5463,214,4191,474
RN,18651,SERRA NEGRA DO NORTE,0,0,0,1704,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,11,0,0,0,0,0,0,0,1437,6300,314,4863,486
RN,18678,SERRINHA,0,0,0,2297,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,18,0,0,0,0,0,0,0,1227,6663,448,5436,684
RN,18694,SEVERIANO MELO,0,0,0,2922,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1581,0,0,0,9,0,0,0,0,0,0,0,1678,7225,401,5547,621
RN,18716,SÍTIO NOVO,0,0,0,1493,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1769,0,0,0,10,0,0,0,0,0,0,0,918,4920,297,4002,424
RN,18732,TABOLEIRO GRANDE,0,0,0,762,0,0,4,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,5,0,0,0,0,0,0,0,338,2378,79,2040,205
RN,18759,TAIPU,0,0,0,3554,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3027,0,0,0,17,0,0,0,0,0,0,0,1747,10035,711,8288,946
RN,18775,TANGARÁ,0,0,0,4981,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2094,0,0,0,16,0,0,0,0,0,0,0,2940,12204,938,9264,1219
