SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
AM,2232,CAREIRO,0,12868,0,0,0,3,0,0,0,9431,0,0,0,0,0,0,0,0,0,4945,0,0,0,20,0,603,334,0,0,0,11137,42071,30934,317,2413
AM,2259,COARI,0,34711,0,0,0,7,0,0,0,17669,0,0,0,0,0,0,0,0,0,6998,0,0,0,33,0,3663,327,0,0,0,31415,100538,69123,792,4923
AM,2275,CODAJÁS,0,10965,0,0,0,1,0,0,0,3420,0,0,0,0,0,0,0,0,0,2430,0,0,0,8,0,630,77,0,0,0,10004,28841,18837,110,1196
AM,2291,EIRUNEPÉ,0,14463,0,0,0,4,0,0,0,5217,0,0,0,0,0,0,0,0,0,2376,0,0,0,25,0,1576,34,0,0,0,15351,41474,26123,355,2073
AM,2313,ENVIRA,0,6241,0,0,0,2,0,0,0,3953,0,0,0,0,0,0,0,0,0,1055,0,0,0,2,0,1104,9,0,0,0,9414,22878,13464,133,965
AM,2330,FONTE BOA,0,11322,0,0,0,1,0,0,0,3583,0,0,0,0,0,0,0,0,0,1419,0,0,0,1,0,2429,57,0,0,0,9650,29744,20094,136,1146
AM,2356,HUMAITÁ,0,14245,0,0,0,4,0,0,0,10437,0,0,0,0,0,0,0,0,0,8158,0,0,0,21,0,2587,99,0,0,0,17772,57052,39280,744,2985
AM,2372,SANTA ISABEL DO RIO NEGRO,0,4654,0,0,0,1,0,0,0,2084,0,0,0,0,0,0,0,0,0,1147,0,0,0,53,0,218,38,0,0,0,7016,15902,8886,72,619
AM,2399,IPIXUNA,0,6712,0,0,0,4,0,0,0,2916,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,2465,58,0,0,0,7540,21522,13982,187,1156
AM,2410,ITACOATIARA,0,34162,0,0,0,14,0,0,0,34910,0,0,0,0,0,0,0,0,0,17960,0,0,0,104,0,3294,950,0,0,0,33765,132671,98906,1199,6313
AM,2437,ITAPIRANGA,0,5205,0,0,0,1,0,0,0,2363,0,0,0,0,0,0,0,0,0,1839,0,0,0,11,0,340,28,0,0,0,4094,14460,10366,65,514
AM,2453,JAPURÁ,0,4067,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,373,0,0,0,2,0,202,3,0,0,0,3189,8788,5599,40,331
AM,2470,JURUÁ,0,6499,0,0,0,1,0,0,0,807,0,0,0,0,0,0,0,0,0,697,0,0,0,2,0,129,8,0,0,0,5363,14239,8876,77,656
AM,2496,JUTAÍ,0,7190,0,0,0,1,0,0,0,4101,0,0,0,0,0,0,0,0,0,1494,0,0,0,7,0,1651,73,0,0,0,8673,24773,16100,131,1452
AM,2518,LÁBREA,0,18645,0,0,0,2,0,0,0,6505,0,0,0,0,0,0,0,0,0,3547,0,0,0,25,0,987,226,0,0,0,15915,48549,32634,325,2372
AM,2534,MANACAPURU,0,31374,0,0,0,14,0,0,0,39802,0,0,0,0,0,0,0,0,0,18064,0,0,0,46,0,3522,493,0,0,0,31445,132441,100996,978,6703
AM,2550,MANAUS,0,583073,0,0,0,1116,0,0,0,1215321,0,0,0,0,0,0,0,0,0,212334,0,0,0,4575,0,52869,18230,0,0,0,344141,2639796,2295655,44133,164004
AM,2577,MANICORÉ,0,16245,0,0,0,3,0,0,0,9742,0,0,0,0,0,0,0,0,0,4445,0,0,0,7,0,4681,91,0,0,0,18172,55931,37759,385,2160
AM,2593,MARAÃ,0,6731,0,0,0,5,0,0,0,1512,0,0,0,0,0,0,0,0,0,1212,0,0,0,1,0,622,24,0,0,0,8354,19214,10860,39,714
AM,2615,MAUÉS,0,24207,0,0,0,4,0,0,0,9077,0,0,0,0,0,0,0,0,0,2606,0,0,0,8,0,3557,367,0,0,0,19276,61873,42597,340,2431
AM,2631,NHAMUNDÁ,0,7273,0,0,0,2,0,0,0,6383,0,0,0,0,0,0,0,0,0,998,0,0,0,2,0,2835,52,0,0,0,7514,26120,18606,126,935
AM,2658,NOVA OLINDA DO NORTE,0,10516,0,0,0,0,0,0,0,5140,0,0,0,0,0,0,0,0,0,3719,0,0,0,5,0,2040,90,0,0,0,10654,33797,23143,178,1455
AM,2674,NOVO ARIPUANÃ,0,7911,0,0,0,3,0,0,0,3488,0,0,0,0,0,0,0,0,0,1580,0,0,0,9,0,1712,89,0,0,0,8616,24667,16051,152,1107
AM,2690,PARINTINS,0,28294,0,0,0,6,0,0,0,46870,0,0,0,0,0,0,0,0,0,13862,0,0,0,41,0,4935,940,0,0,0,35142,136409,101267,1091,5228
AM,2712,PAUINI,0,9288,0,0,0,4,0,0,0,1255,0,0,0,0,0,0,0,0,0,820,0,0,0,2,0,462,22,0,0,0,7427,20437,13010,116,1041
AM,2739,SANTO ANTÔNIO DO IÇÁ,0,13105,0,0,0,2,0,0,0,2494,0,0,0,0,0,0,0,0,0,3073,0,0,0,9,0,515,38,0,0,0,6841,27811,20970,216,1518
AM,2755,SÃO PAULO DE OLIVENÇA,0,14909,0,0,0,1,0,0,0,5703,0,0,0,0,0,0,0,0,0,2140,0,0,0,33,0,2022,85,0,0,0,6905,33818,26913,211,1809
AM,2771,SILVES,0,3620,0,0,0,2,0,0,0,3381,0,0,0,0,0,0,0,0,0,2144,0,0,0,6,0,525,149,0,0,0,3734,14334,10600,108,665
AM,2798,TAPAUÁ,0,9620,0,0,0,2,0,0,0,2721,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,781,34,0,0,0,8662,25436,16774,76,1001
AM,2810,TEFÉ,0,25025,0,0,0,8,0,0,0,14801,0,0,0,0,0,0,0,0,0,8788,0,0,0,47,0,5017,363,0,0,0,22960,81904,58944,813,4082
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,21815,0,0,0,2,0,0,0,7084,0,0,0,0,0,0,0,0,0,2761,0,0,0,18,0,2733,192,0,0,0,21381,58279,36898,310,1983
AM,2852,URUCARÁ,0,9352,0,0,0,1,0,0,0,3025,0,0,0,0,0,0,0,0,0,1958,0,0,0,4,0,752,91,0,0,0,6980,23145,16165,116,866
AM,2879,URUCURITUBA,0,12301,0,0,0,3,0,0,0,2140,0,0,0,0,0,0,0,0,0,1161,0,0,0,2,0,234,125,0,0,0,7455,24402,16947,112,869
AM,2895,ALVARÃES,0,7576,0,0,0,1,0,0,0,2608,0,0,0,0,0,0,0,0,0,2466,0,0,0,4,0,700,24,0,0,0,5241,19516,14275,63,833
AM,2917,AMATURÁ,0,4920,0,0,0,1,0,0,0,1705,0,0,0,0,0,0,0,0,0,1230,0,0,0,5,0,556,32,0,0,0,2531,11818,9287,74,764
AM,2933,ANAMÃ,0,5768,0,0,0,2,0,0,0,3025,0,0,0,0,0,0,0,0,0,1388,0,0,0,6,0,923,24,0,0,0,3159,14914,11755,50,569
AM,2950,BERURI,0,9578,0,0,0,23,0,0,0,3032,0,0,0,0,0,0,0,0,0,1893,0,0,0,1,0,1138,33,0,0,0,6688,23504,16816,94,1024
AM,2976,BOA VISTA DO RAMOS,0,9973,0,0,0,0,0,0,0,2824,0,0,0,0,0,0,0,0,0,1038,0,0,0,2,0,1047,62,0,0,0,5849,21668,15819,79,794
AM,2992,CAAPIRANGA,0,5360,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,1575,0,0,0,5,0,894,27,0,0,0,5226,16292,11066,92,859
AM,98353,IRANDUBA,0,11990,0,0,0,6,0,0,0,23807,0,0,0,0,0,0,0,0,0,9422,0,0,0,36,0,1418,434,0,0,0,9730,61190,51460,570,3777
AM,98370,ITAMARATI,0,6220,0,0,0,3,0,0,0,1269,0,0,0,0,0,0,0,0,0,692,0,0,0,5,0,105,10,0,0,0,4405,13401,8996,66,626
AM,98396,MANAQUIRI,0,7884,0,0,0,4,0,0,0,5231,0,0,0,0,0,0,0,0,0,2769,0,0,0,6,0,696,120,0,0,0,8050,26322,18272,147,1415
AM,98418,PRESIDENTE FIGUEIREDO,0,14319,0,0,0,8,0,0,0,11550,0,0,0,0,0,0,0,0,0,3038,0,0,0,26,0,978,241,0,0,0,12276,45501,33225,487,2578
AM,98434,RIO PRETO DA EVA,0,10248,0,0,0,3,0,0,0,5587,0,0,0,0,0,0,0,0,0,4142,0,0,0,17,0,538,158,0,0,0,7577,30256,22679,254,1732
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,0,3775,0,0,0,1,0,0,0,3184,0,0,0,0,0,0,0,0,0,1516,0,0,0,3,0,270,25,0,0,0,3812,13274,9462,92,596
AM,98477,TABATINGA,0,25535,0,0,0,9,0,0,0,9233,0,0,0,0,0,0,0,0,0,7948,0,0,0,44,0,2617,233,0,0,0,16216,66331,50115,689,3807
AM,98493,UARINI,0,7590,0,0,0,2,0,0,0,1158,0,0,0,0,0,0,0,0,0,763,0,0,0,5,0,130,45,0,0,0,4194,14693,10499,72,734
AM,98515,TONANTINS,0,6024,0,0,0,2,0,0,0,2763,0,0,0,0,0,0,0,0,0,2506,0,0,0,2,0,1433,27,0,0,0,4811,18445,13634,76,801
AP,6009,PRACUÚBA,0,2155,0,0,0,9,142,0,0,0,0,0,850,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,1537,6560,5023,33,244
AP,6017,AMAPÁ,0,3898,0,0,0,6,196,0,0,0,0,0,1326,0,0,0,0,0,0,3143,0,0,0,0,0,0,0,0,0,0,2995,12126,9131,66,496
AP,6025,PORTO GRANDE,0,9478,0,0,0,45,678,0,0,0,0,0,2845,0,0,0,0,0,0,5624,0,0,0,0,0,0,0,0,0,0,6821,26988,20167,275,1222
AP,6033,CALÇOENE,0,4230,0,0,0,12,236,0,0,0,0,0,1935,0,0,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,4224,15138,10914,92,654
AP,6041,ITAUBAL,0,2653,0,0,0,11,202,0,0,0,0,0,1388,0,0,0,0,0,0,4039,0,0,0,0,0,0,0,0,0,0,2537,11276,8739,58,388
AP,6050,MACAPÁ,0,179693,0,0,0,4008,33766,0,0,0,0,0,51596,0,0,0,0,0,0,179629,0,0,0,0,0,0,0,0,0,0,102747,586060,483313,8394,26227
AP,6068,CUTIAS,0,1946,0,0,0,0,129,0,0,0,0,0,1143,0,0,0,0,0,0,2875,0,0,0,0,0,0,0,0,0,0,2064,8502,6438,34,311
AP,6076,MAZAGÃO,0,9787,0,0,0,40,653,0,0,0,0,0,3228,0,0,0,0,0,0,9809,0,0,0,0,0,0,0,0,0,0,5446,30177,24731,115,1099
AP,6084,PEDRA BRANCA DO AMAPARI,0,4652,0,0,0,13,355,0,0,0,0,0,2167,0,0,0,0,0,0,4494,0,0,0,0,0,0,0,0,0,0,5079,17715,12636,147,808
AP,6092,OIAPOQUE,0,8921,0,0,0,35,561,0,0,0,0,0,4162,0,0,0,0,0,0,8696,0,0,0,0,0,0,0,0,0,0,13888,38684,24796,546,1875
AP,6106,SERRA DO NAVIO,0,2378,0,0,0,10,139,0,0,0,0,0,849,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,1693,7192,5499,64,363
AP,6114,FERREIRA GOMES,0,3613,0,0,0,27,337,0,0,0,0,0,1238,0,0,0,0,0,0,3415,0,0,0,0,0,0,0,0,0,0,4295,13448,9153,80,443
AP,6122,VITÓRIA DO JARI,0,6003,0,0,0,17,151,0,0,0,0,0,2117,0,0,0,0,0,0,5193,0,0,0,0,0,0,0,0,0,0,5014,19444,14430,94,855
AP,6130,LARANJAL DO JARI,0,13301,0,0,0,52,1006,0,0,0,0,0,5457,0,0,0,0,0,0,19177,0,0,0,0,0,0,0,0,0,0,15017,57457,42440,700,2747
AP,6157,SANTANA,0,66362,0,0,0,489,6323,0,0,0,0,0,12057,0,0,0,0,0,0,36587,0,0,0,0,0,0,0,0,0,0,24682,154839,130157,1919,6420
AP,6173,TARTARUGALZINHO,0,5885,0,0,0,44,323,0,0,0,0,0,1920,0,0,0,0,0,0,4318,0,0,0,0,0,0,0,0,0,0,4526,18044,13518,170,858
BA,30007,LUÍS EDUARDO MAGALHÃES,0,0,16533,0,158,0,0,281,0,0,0,0,15404,0,736,19,0,0,0,0,0,0,0,106,0,0,0,0,0,0,12043,53044,41001,2617,5147
BA,30058,EUNÁPOLIS,0,0,23756,0,336,0,0,427,0,0,0,0,23288,0,980,47,0,0,0,0,0,0,0,324,0,0,0,0,0,0,13613,76012,62399,3002,10239
BA,30660,IUIU,0,0,5319,0,9,0,0,6,0,0,0,0,270,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2067,8398,6331,165,537
BA,30678,JABORANDI,0,0,3600,0,34,0,0,12,0,0,0,0,1204,0,15,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1804,8161,6357,427,1047
BA,30694,JUSSARI,0,0,1915,0,12,0,0,4,0,0,0,0,866,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1666,4900,3234,39,388
BA,30716,AMÉRICA DOURADA,0,0,7417,0,22,0,0,29,0,0,0,0,683,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3633,12782,9149,208,771
BA,30732,ARATACA,0,0,3015,0,8,0,0,11,0,0,0,0,946,0,26,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1315,5916,4601,86,493
BA,30759,BARRO ALTO,0,0,5724,0,16,0,0,14,0,0,0,0,596,0,10,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2208,9808,7600,267,961
BA,30775,BARROCAS,0,0,6949,0,11,0,0,28,0,0,0,0,2464,0,2,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1840,12565,10725,175,1080
BA,30791,BURITIRAMA,0,0,7298,0,16,0,0,6,0,0,0,0,2247,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4194,14949,10755,87,1090
BA,30813,CAPELA DO ALTO ALEGRE,0,0,4304,0,24,0,0,9,0,0,0,0,1055,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2429,9266,6837,352,1070
BA,30830,CAPIM GROSSO,0,0,9689,0,41,0,0,33,0,0,0,0,3627,0,38,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5658,22612,16954,747,2737
BA,30856,CANUDOS,0,0,6944,0,13,0,0,9,0,0,0,0,1211,0,22,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3174,12338,9164,159,794
BA,30872,DIAS D ÁVILA,0,0,25743,0,373,0,0,141,0,0,0,0,5271,0,186,20,0,0,0,0,0,0,0,139,0,0,0,0,0,0,9268,48594,39326,1743,5710
BA,30899,FÁTIMA,0,0,7928,0,23,0,0,21,0,0,0,0,1321,0,24,2,0,0,0,0,0,0,0,56,0,0,0,0,0,0,3984,15098,11114,452,1287
BA,30910,FILADÉLFIA,0,0,6408,0,17,0,0,27,0,0,0,0,2041,0,17,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3982,14329,10347,454,1368
BA,30937,GAVIÃO,0,0,2037,0,7,0,0,9,0,0,0,0,687,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1075,4310,3235,86,393
BA,30953,GUAJERU,0,0,3605,0,11,0,0,3,0,0,0,0,294,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2808,7452,4644,136,584
BA,30970,HELIÓPOLIS,0,0,6797,0,16,0,0,99,0,0,0,0,595,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1844,10478,8634,312,793
BA,30996,JOÃO DOURADO,0,0,9208,0,32,0,0,21,0,0,0,0,2222,0,54,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,4510,17869,13359,369,1421
BA,33014,ABAÍRA,0,0,2406,0,17,0,0,4,0,0,0,0,1639,0,16,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1822,6907,5085,161,829
BA,33030,ABARÉ,0,0,6475,0,28,0,0,12,0,0,0,0,2723,0,4,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2397,12710,10313,165,898
BA,33057,ACAJUTIBA,0,0,5639,0,41,0,0,22,0,0,0,0,1042,0,14,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2890,11134,8244,313,1155
BA,33065,ADUSTINA,0,0,6712,0,20,0,0,14,0,0,0,0,954,0,14,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2229,11110,8881,279,871
BA,33073,ÁGUA FRIA,0,0,6344,0,55,0,0,7,0,0,0,0,970,0,6,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3128,12001,8873,222,1248
BA,33090,ÉRICO CARDOSO,0,0,3678,0,15,0,0,14,0,0,0,0,547,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3391,8918,5527,316,932
BA,33111,AIQUARA,0,0,2237,0,4,0,0,5,0,0,0,0,262,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,3788,2916,59,344
BA,33138,ALAGOINHAS,0,0,42666,0,292,0,0,316,0,0,0,0,22700,0,359,23,0,0,0,0,0,0,0,528,0,0,0,0,0,0,17284,103284,86000,4344,14772
BA,33154,ALCOBAÇA,0,0,8152,0,42,0,0,38,0,0,0,0,1181,0,75,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5361,17001,11640,607,1528
BA,33170,ALMADINA,0,0,2268,0,28,0,0,8,0,0,0,0,564,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1648,5027,3379,82,411
BA,33197,AMARGOSA,0,0,10814,0,35,0,0,39,0,0,0,0,4935,0,55,1,0,0,0,0,0,0,0,77,0,0,0,0,0,0,6476,26504,20028,782,3290
BA,33219,AMÉLIA RODRIGUES,0,0,9470,0,25,0,0,33,0,0,0,0,2624,0,27,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3480,18138,14658,537,1886
BA,33235,ANAGÉ,0,0,9624,0,55,0,0,13,0,0,0,0,1438,0,74,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4721,18350,13629,406,1983
BA,33251,ANDARAÍ,0,0,5683,0,25,0,0,15,0,0,0,0,439,0,20,2,0,0,0,0,0,0,0,53,0,0,0,0,0,0,3289,10607,7318,154,927
BA,33260,ANDORINHA,0,0,7837,0,5,0,0,8,0,0,0,0,415,0,9,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2160,11610,9450,248,917
BA,33278,ANGICAL,0,0,7467,0,24,0,0,16,0,0,0,0,880,0,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2672,12402,9730,240,1055
BA,33294,ANGUERA,0,0,4959,0,11,0,0,6,0,0,0,0,911,0,18,2,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1855,8827,6972,214,797
BA,33316,ANTAS,0,0,5403,0,16,0,0,8,0,0,0,0,1322,0,10,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2543,10605,8062,203,1083
BA,33332,ANTÔNIO CARDOSO,0,0,7187,0,14,0,0,20,0,0,0,0,1076,0,5,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1417,10723,9306,176,806
BA,33359,ANTÔNIO GONÇALVES,0,0,3971,0,15,0,0,8,0,0,0,0,1154,0,11,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1995,8193,6198,224,801
BA,33375,APORÁ,0,0,6169,0,56,0,0,11,0,0,0,0,1260,0,13,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4086,13231,9145,327,1297
BA,33383,ARAÇÁS,0,0,5555,0,15,0,0,9,0,0,0,0,1019,0,7,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1544,9200,7656,233,798
BA,33391,ARACATU,0,0,7370,0,27,0,0,18,0,0,0,0,836,0,43,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1428,10998,9570,268,989
BA,33405,APUAREMA,0,0,3003,0,12,0,0,2,0,0,0,0,544,0,5,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,878,5176,4298,69,653
BA,33413,ARACI,0,0,20110,0,48,0,0,37,0,0,0,0,3634,0,21,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,12574,39973,27399,658,2850
BA,33430,ARAMARI,0,0,4950,0,19,0,0,8,0,0,0,0,939,0,18,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1466,8560,7094,276,867
BA,33456,ARATUÍPE,0,0,4459,0,13,0,0,9,0,0,0,0,538,0,19,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2000,7850,5850,180,607
BA,33472,AURELINO LEAL,0,0,5151,0,17,0,0,14,0,0,0,0,894,0,20,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2196,9263,7067,135,800
BA,33499,BAIANÓPOLIS,0,0,6319,0,30,0,0,12,0,0,0,0,1088,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2566,11582,9016,459,1081
BA,33510,BAIXA GRANDE,0,0,6650,0,37,0,0,11,0,0,0,0,2139,0,15,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,4484,15506,11022,445,1689
BA,33529,BANZAÊ,0,0,5247,0,12,0,0,8,0,0,0,0,1557,0,8,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1419,9194,7775,189,737
BA,33537,BARRA,0,0,19999,0,60,0,0,58,0,0,0,0,2709,0,72,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,9781,35717,25936,443,2577
BA,33553,BARRA DA ESTIVA,0,0,10386,0,32,0,0,22,0,0,0,0,1409,0,53,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,3688,18847,15159,688,2540
BA,33570,BARRA DO CHOÇA,0,0,14466,0,76,0,0,63,0,0,0,0,2182,0,96,2,0,0,0,0,0,0,0,97,0,0,0,0,0,0,7588,28285,20697,723,2992
BA,33596,BARRA DO MENDES,0,0,6627,0,25,0,0,14,0,0,0,0,562,0,17,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3503,12316,8813,296,1230
BA,33618,BARRA DO ROCHA,0,0,2032,0,5,0,0,8,0,0,0,0,379,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1063,3876,2813,51,331
BA,33634,BARREIRAS,0,0,41971,0,322,0,0,379,0,0,0,0,20156,0,824,25,0,0,0,0,0,0,0,419,0,0,0,0,0,0,14424,92166,77742,3722,9924
BA,33650,BARRO PRETO,0,0,2626,0,27,0,0,8,0,0,0,0,818,0,18,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1554,5835,4281,151,610
BA,33677,BELMONTE,0,0,7080,0,39,0,0,51,0,0,0,0,1646,0,101,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,4188,15266,11078,453,1674
BA,33693,BELO CAMPO,0,0,7151,0,43,0,0,17,0,0,0,0,1595,0,29,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4368,14889,10521,404,1262
BA,33715,BIRITINGA,0,0,7584,0,26,0,0,9,0,0,0,0,793,0,11,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1603,11672,10069,254,1367
BA,33731,BOA NOVA,0,0,6278,0,24,0,0,7,0,0,0,0,466,0,22,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4836,13013,8177,245,1118
BA,33758,BOA VISTA DO TUPIM,0,0,5638,0,16,0,0,11,0,0,0,0,2612,0,7,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3409,13314,9905,210,1388
BA,33774,BOM JESUS DA LAPA,0,0,24049,0,77,0,0,87,0,0,0,0,3429,0,146,6,0,0,0,0,0,0,0,94,0,0,0,0,0,0,12078,45575,33497,1318,4291
BA,33782,BOM JESUS DA SERRA,0,0,4908,0,17,0,0,5,0,0,0,0,330,0,10,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2865,9004,6139,150,712
BA,33790,BONINAL,0,0,5351,0,15,0,0,5,0,0,0,0,602,0,23,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3110,10429,7319,208,1098
BA,33804,BONITO,0,0,7254,0,24,0,0,10,0,0,0,0,653,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3000,12232,9232,261,1007
BA,33812,BOQUIRA,0,0,9017,0,26,0,0,13,0,0,0,0,644,0,21,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4725,16089,11364,241,1375
BA,33839,BOTUPORÃ,0,0,5360,0,17,0,0,5,0,0,0,0,424,0,24,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2993,9723,6730,173,693
BA,33855,BREJÕES,0,0,5328,0,8,0,0,11,0,0,0,0,893,0,7,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3487,11041,7554,231,1047
BA,33871,BREJOLÂNDIA,0,0,3173,0,7,0,0,8,0,0,0,0,1325,0,12,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2421,7979,5558,371,657
BA,33898,BROTAS DE MACAÚBAS,0,0,4362,0,19,0,0,7,0,0,0,0,1103,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2409,9012,6603,167,925
BA,33910,BRUMADO,0,0,26127,0,306,0,0,152,0,0,0,0,5167,0,354,6,0,0,0,0,0,0,0,131,0,0,0,0,0,0,6244,47702,41458,1774,7441
BA,33936,BUERAREMA,0,0,3151,0,53,0,0,41,0,0,0,0,4040,0,31,9,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2956,12209,9253,320,1569
BA,33952,CAATIBA,0,0,3329,0,19,0,0,7,0,0,0,0,830,0,21,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2672,7906,5234,115,906
