SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PB,21334,PILOES,0,0,674,0,5198,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1486,0,1522,10046,233,8524,927
PB,21350,PILOEZINHOS,0,0,166,0,2616,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2545,0,1377,7472,191,6095,572
PB,21377,PIRPIRITUBA,0,0,263,0,4631,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4051,0,1981,12128,323,10147,876
PB,21393,PITIMBU,0,0,559,0,3807,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4897,0,3195,14180,620,10985,1099
PB,21415,POCINHOS,0,0,370,0,5786,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9658,0,2503,20388,522,17885,1539
PB,21431,POMBAL,0,0,949,0,16001,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14181,0,5567,40506,756,34939,3044
PB,21458,PRATA,0,0,76,0,1910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,1520,6112,168,4592,452
PB,21474,PRINCESA ISABEL,0,0,283,0,6357,8,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,9477,0,3971,22124,463,18153,1560
PB,21490,PUXINANA,0,0,482,0,3403,10,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8055,0,1329,15166,597,13837,1287
PB,21512,QUEIMADAS,0,0,1080,0,10050,11,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,22256,0,7968,47542,1689,39574,4475
PB,21539,QUIXABA,0,0,48,0,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815,0,359,2736,30,2377,195
PB,21555,REMIGIO,0,0,587,0,5195,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8487,0,3142,19656,550,16514,1684
PB,21571,RIACHO DOS CAVALOS,0,0,121,0,3597,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4455,0,1373,10802,364,9429,888
PB,21598,RIO TINTO,0,0,834,0,10678,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8547,0,9300,32872,1341,23572,2154
PB,21610,SALGADINHO,0,0,58,0,1367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1620,0,835,4350,132,3515,337
PB,21636,SALGADO DE SAO FELIX,0,0,506,0,4742,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4788,0,5772,17690,521,11918,1355
PB,21652,SANTA CRUZ,0,0,232,0,5871,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1187,0,2323,10552,344,8229,590
PB,21679,SANTA HELENA,0,0,253,0,2796,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,1187,8316,248,7129,790
PB,21695,SANTA LUZIA,0,0,424,0,2352,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13219,0,3385,21206,684,17821,1137
PB,21717,SANTANA DE MANGUEIRA,0,0,61,0,1051,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4193,0,1414,7762,259,6348,781
PB,21733,SANTANA DOS GARROTES,0,0,181,0,3833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,1609,10480,210,8871,1061
PB,21750,SANTA RITA,0,0,10255,0,47097,58,0,0,0,0,0,0,0,0,0,46,41,0,0,0,0,0,37785,0,26666,139630,5757,112964,11925
PB,21776,SANTA TERESINHA,0,0,118,0,1974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3718,0,1472,7942,145,6470,514
PB,21792,SAO BENTO,0,0,277,0,14010,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13256,0,6877,36612,438,29735,1745
PB,21814,SAO JOAO DO CARIRI,0,0,167,0,3320,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1368,0,869,6364,154,5495,484
PB,21830,SAO JOAO DO TIGRE,0,0,150,0,1476,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2397,0,710,5522,155,4812,632
PB,21857,SAO JOSE DA LAGOA TAPADA,0,0,231,0,2865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,0,2946,12418,379,9472,1262
PB,21873,SAO JOSE DE CAIANA,0,0,108,0,2740,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2584,0,1722,8064,177,6342,729
PB,21890,SAO JOSE DE ESPINHARAS,0,0,125,0,2866,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,0,1438,8228,180,6790,535
PB,21911,SAO JOSE DE PIRANHAS,0,0,507,0,6679,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9098,0,4315,23412,798,19097,2009
PB,21938,SAO JOSE DO BONFIM,0,0,108,0,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,0,453,5110,69,4657,293
PB,21954,SAO JOSE DO SABUGI,0,0,63,0,815,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3824,0,477,5870,150,5393,532
PB,21970,SAO JOSE DOS CORDEIROS,0,0,153,0,2653,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1423,0,764,5630,160,4866,474
PB,21997,SAO MAMEDE,0,0,251,0,2452,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6265,0,2334,12394,218,10060,866
PB,22012,SAO MIGUEL DE TAIPU,0,0,516,0,3106,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1378,0,981,6972,236,5991,750
PB,22039,SAO SEB. DE LAGOA DE ROCA,0,0,414,0,2863,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6349,0,2418,13754,494,11336,1207
PB,22055,SAO SEBASTIAO DO UMBUZEIRO,0,0,100,0,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,0,523,4278,75,3755,327
PB,22071,SAPE,0,0,2909,0,19091,11,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,18821,0,19128,67444,2274,48316,5199
PB,22098,SAO VICENTE DO SERIDO,0,0,132,0,4032,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4209,0,2972,12652,395,9680,907
PB,22110,SERRA BRANCA,0,0,1049,0,5941,6,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,4659,0,2367,15972,580,13605,1365
PB,22136,SERRA DA RAIZ,0,0,88,0,1268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2150,0,875,4798,106,3923,310
PB,22152,SERRA GRANDE,0,0,106,0,875,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1983,0,607,4016,111,3409,330
PB,22179,SERRA REDONDA,0,0,305,0,2666,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3971,0,1554,10032,375,8478,1155
PB,22195,SERRARIA,0,0,249,0,2439,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4353,0,2075,10352,279,8277,950
PB,22217,SOLANEA,0,0,1197,0,7619,7,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,16002,0,13276,42270,1030,28994,3125
PB,22233,SOLEDADE,0,0,218,0,7025,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5630,0,2853,17266,335,14413,1201
PB,22250,SOUSA,0,0,2863,0,31350,24,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,21195,0,19798,83368,2719,63570,5397
PB,22276,SUME,0,0,452,0,8756,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5282,0,3114,19994,565,16880,1812
PB,22292,CAMPO DE SANTANA,0,0,250,0,3580,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4866,0,1864,11876,346,10012,966
PB,22314,TAPEROA,0,0,183,0,5780,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7260,0,2506,17340,322,14834,1286
PB,22330,TAVARES,0,0,145,0,4989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5466,0,3418,15854,403,12436,1431
PB,22357,TEIXEIRA,0,0,764,0,5793,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5611,0,2225,16144,377,13919,1368
PB,22373,TRIUNFO,0,0,255,0,1276,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6574,0,3701,13382,286,9681,1282
PB,22390,UIRAUNA,0,0,381,0,4433,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9500,0,2517,18702,328,16185,1538
PB,22411,UMBUZEIRO,0,0,137,0,3151,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5024,0,2015,11712,269,9697,1113
PB,22438,VARZEA,0,0,99,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,428,3724,63,3296,250
PE,23000,QUIXABA,0,52,410,0,1850,3,0,0,0,0,0,0,2,0,0,0,0,6,467,0,0,0,0,0,2057,6021,328,3964,846
PE,23019,AFOGADOS DA INGAZEIRA,0,121,3455,0,7287,11,0,0,0,0,0,0,7,0,0,5,3,21,2089,0,0,0,0,0,6141,22377,932,16236,2305
PE,23027,LAGOA DO CARRO,0,71,2229,0,3839,6,0,0,0,0,0,0,4,0,0,1,4,8,224,0,0,0,0,0,1996,10018,507,8022,1129
PE,23035,AFRANIO,0,116,910,0,5761,17,0,0,0,0,0,0,7,0,0,4,4,7,77,0,0,0,0,0,1797,11460,561,9663,2199
PE,23043,SANTA CRUZ DA BAIXA VERDE,0,81,1786,0,2750,8,0,0,0,0,0,0,4,0,0,1,3,8,99,0,0,0,0,0,1346,7961,701,6615,1174
PE,23051,AGRESTINA,0,274,3391,0,5270,6,0,0,0,0,0,0,3,0,0,1,3,20,171,0,0,0,0,0,5020,17410,1132,12390,2119
PE,23060,XEXEU,0,54,1262,0,2543,1,0,0,0,0,0,0,4,0,0,3,2,6,240,0,0,0,0,0,2725,8080,295,5355,945
PE,23078,AGUA PRETA,0,148,5166,0,4199,14,0,0,0,0,0,0,4,0,0,0,7,11,942,0,0,0,0,0,6650,20246,1141,13596,1964
PE,23086,VERTENTE DO LERIO,0,48,566,0,2684,9,0,0,0,0,0,0,0,0,0,1,0,4,92,0,0,0,0,0,2262,7174,421,4912,1087
PE,23094,AGUAS BELAS,0,280,2964,0,8500,28,0,0,0,0,0,0,8,0,0,1,2,25,419,0,0,0,0,0,8457,27636,1952,19179,5000
PE,23108,SANTA CRUZ,0,103,1649,0,2292,5,0,0,0,0,0,0,5,0,0,3,4,10,251,0,0,0,0,0,2161,8133,433,5972,1217
PE,23116,ALAGOINHA,0,90,2358,0,3152,4,0,0,0,0,0,0,4,0,0,0,3,6,49,0,0,0,0,0,2309,9745,508,7436,1262
PE,23124,JUCATI,0,77,695,0,2827,6,0,0,0,0,0,0,3,0,0,3,2,7,71,0,0,0,0,0,1936,7336,565,5400,1144
PE,23132,ALIANCA,0,235,4025,0,9937,17,0,0,0,0,0,0,8,0,0,4,18,24,710,0,0,0,0,0,7666,27015,1689,19349,2682
PE,23140,DORMENTES,0,82,2176,0,3951,10,0,0,0,0,0,0,1,0,0,0,3,14,356,0,0,0,0,0,1785,10801,694,9016,1729
PE,23159,ALTINHO,0,156,2042,0,5265,8,0,0,0,0,0,0,8,0,0,2,2,16,323,0,0,0,0,0,4087,16204,1980,12117,2315
PE,23167,CARNAUBEIRA DA PENHA,0,47,1692,0,1545,7,0,0,0,0,0,0,4,0,0,1,1,13,39,0,0,0,0,0,1921,7018,828,5097,920
PE,23175,AMARAJI,0,177,2198,0,5357,2,0,0,0,0,0,0,16,0,0,2,1,7,424,0,0,0,0,0,4250,15520,1364,11270,1722
PE,23183,LAGOA GRANDE,0,116,2548,0,4307,9,0,0,0,0,0,0,2,0,0,1,2,9,179,0,0,0,0,0,3447,12579,429,9132,1530
PE,23191,ANGELIM,0,68,1888,0,2242,7,0,0,0,0,0,0,1,0,0,3,0,9,93,0,0,0,0,0,915,6417,216,5502,975
PE,23205,ARACOIABA,0,86,2152,0,3115,9,0,0,0,0,0,0,4,0,0,1,1,9,1102,0,0,0,0,0,2531,10407,584,7876,813
PE,23213,ARARIPINA,0,512,3841,0,17370,21,0,0,0,0,0,0,23,0,0,24,9,31,508,0,0,0,0,0,12574,44561,2449,31987,7199
PE,23221,CASINHAS,0,117,1015,0,3583,6,0,0,0,0,0,0,4,0,0,3,2,9,111,0,0,0,0,0,2671,9607,615,6936,1471
PE,23230,ARCOVERDE,0,257,9741,0,13768,36,0,0,0,0,0,0,16,0,0,3,6,18,487,0,0,0,0,0,9195,39915,2293,30720,4095
PE,23248,MANARI,0,87,232,0,3695,8,0,0,0,0,0,0,3,0,0,0,1,1,14,0,0,0,0,0,2028,8074,370,6046,1635
PE,23256,BARRA DE GUABIRABA,0,55,762,0,3302,3,0,0,0,0,0,0,0,0,0,1,1,13,63,0,0,0,0,0,2290,8278,708,5988,1080
PE,23264,JATOBA,0,176,2742,0,1894,4,0,0,0,0,0,0,0,0,0,0,18,3,40,0,0,0,0,0,2213,8504,404,6291,1010
PE,23272,BARREIROS,0,147,4219,0,8326,13,0,0,0,0,0,0,24,0,0,44,7,17,1278,0,0,0,0,0,10125,28890,2220,18765,2470
PE,23280,TAMANDARE,0,51,1793,0,3913,15,0,0,0,0,0,0,8,0,0,1,5,5,385,0,0,0,0,0,3055,10649,562,7594,856
PE,23299,BELEM DE MARIA,0,90,658,0,3112,6,0,0,0,0,0,0,3,0,0,5,0,2,84,0,0,0,0,0,2764,8786,619,6022,1443
PE,23302,JAQUEIRA,0,62,2165,0,1942,8,0,0,0,0,0,0,6,0,0,0,2,5,123,0,0,0,0,0,2063,7482,207,5419,899
PE,23310,BELEM DE SAO FRANCISCO,0,269,3030,0,3941,12,0,0,0,0,0,0,6,0,0,2,1,8,102,0,0,0,0,0,3843,13356,521,9513,1621
PE,23329,SANTA FILOMENA,0,66,937,0,3140,6,0,0,0,0,0,0,3,0,0,1,1,3,126,0,0,0,0,0,1906,7882,373,5976,1320
PE,23337,BELO JARDIM,0,334,13424,0,15487,25,0,0,0,0,0,0,10,0,0,6,7,35,336,0,0,0,0,0,11470,48288,2214,36818,4940
PE,23353,BETANIA,0,78,629,0,3582,9,0,0,0,0,0,0,4,0,0,0,1,10,38,0,0,0,0,0,1397,7723,333,6326,1642
PE,23370,BEZERROS,0,350,5880,0,14854,29,0,0,0,0,0,0,34,0,0,7,5,43,608,0,0,0,0,0,8182,38154,3456,29972,4706
PE,23396,BODOCO,0,206,3904,0,7090,14,0,0,0,0,0,0,5,0,0,4,4,29,137,0,0,0,0,0,2725,18325,985,15600,3222
PE,23418,BOM CONSELHO,0,290,2733,0,10894,24,0,0,0,0,0,0,40,0,0,5,4,22,178,0,0,0,0,0,9543,30383,1865,20840,4785
PE,23434,BOM JARDIM,0,202,4075,0,9457,9,0,0,0,0,0,0,17,0,0,6,4,23,196,0,0,0,0,0,7409,26437,1502,19028,3537
PE,23450,BONITO,0,245,5098,0,7103,28,0,0,0,0,0,0,12,0,0,4,3,27,327,0,0,0,0,0,6485,24569,2079,18084,3158
PE,23477,BREJAO,0,58,2658,0,1468,13,0,0,0,0,0,0,0,0,0,1,2,8,322,0,0,0,0,0,835,6615,391,5780,859
PE,23493,BREJINHO,0,38,367,0,2178,3,0,0,0,0,0,0,4,0,0,0,2,9,155,0,0,0,0,0,1891,6069,452,4178,970
PE,23515,BREJO DA MADRE DE DEUS,0,230,2136,0,9384,10,0,0,0,0,0,0,5,0,0,3,0,21,318,0,0,0,0,0,5410,22439,1311,17029,3611
PE,23531,BUENOS AIRES,0,117,1163,0,4348,4,0,0,0,0,0,0,4,0,0,1,0,8,192,0,0,0,0,0,2653,10020,398,7367,1132
PE,23558,BUIQUE,0,536,2720,0,10351,37,0,0,0,0,0,0,15,0,0,3,3,35,271,0,0,0,0,0,7850,29303,1772,21453,5710
PE,23574,CABO,0,574,25125,0,45995,132,0,0,0,0,0,0,85,0,0,21,31,57,3957,0,0,0,0,0,19592,110669,7698,91077,7402
PE,23590,CABROBO,0,169,2978,0,6446,29,0,0,0,0,0,0,4,0,0,1,2,16,267,0,0,0,0,0,4674,18271,1189,13597,2496
PE,23612,CACHOEIRINHA,0,85,1707,0,4967,6,0,0,0,0,0,0,2,0,0,4,2,9,57,0,0,0,0,0,3388,12937,853,9549,1857
PE,23639,CAETES,0,175,3508,0,2854,11,0,0,0,0,0,0,1,0,0,1,0,23,209,0,0,0,0,0,4181,13821,816,9640,2042
PE,23655,CALCADO,0,66,401,0,2834,10,0,0,0,0,0,0,4,0,0,4,3,6,32,0,0,0,0,0,1690,6444,351,4754,1043
PE,23671,CALUMBI,0,58,1499,0,1238,8,0,0,0,0,0,0,5,0,0,0,0,6,48,0,0,0,0,0,1912,6021,449,4109,798
PE,23698,CAMOCIM DE SAO FELIX,0,129,1729,0,4513,5,0,0,0,0,0,0,4,0,0,1,1,17,104,0,0,0,0,0,2817,12073,1104,9256,1649
PE,23710,CAMUTANGA,0,52,1598,0,2267,4,0,0,0,0,0,0,1,0,0,0,2,4,95,0,0,0,0,0,1984,7244,503,5260,734
PE,23736,CANHOTINHO,0,139,1182,0,6100,12,0,0,0,0,0,0,5,0,0,2,5,14,314,0,0,0,0,0,5481,16466,962,10985,2250
PE,23752,CAPOEIRAS,0,129,2204,0,4048,10,0,0,0,0,0,0,8,0,0,1,1,7,104,0,0,0,0,0,3905,13634,1418,9729,1799
PE,23779,CARNAIBA,0,97,1097,0,4078,7,0,0,0,0,0,0,5,0,0,0,1,14,1929,0,0,0,0,0,4504,14569,686,10065,2151
PE,23795,CARPINA,0,235,10833,0,14183,38,0,0,0,0,0,0,30,0,0,2,6,85,1586,0,0,0,0,0,8206,41675,2888,33469,3583
PE,23817,CARUARU,0,1402,30683,0,63838,108,0,0,0,0,0,0,105,0,0,25,15,93,3191,0,0,0,0,0,26638,153997,14380,127359,13519
PE,23833,CATENDE,0,201,4532,0,6048,29,0,0,0,0,0,0,23,0,0,2,0,22,764,0,0,0,0,0,6464,22638,1899,16174,2654
PE,23850,CEDRO,0,228,748,0,2704,14,0,0,0,0,0,0,2,0,0,0,1,8,50,0,0,0,0,0,1997,7256,352,5259,1152
PE,23876,CHA DE ALEGRIA,0,84,1440,0,3635,6,0,0,0,0,0,0,4,0,0,3,2,11,249,0,0,0,0,0,2278,9605,662,7327,1231
PE,23892,CHA GRANDE,0,107,1472,0,5219,9,0,0,0,0,0,0,6,0,0,3,1,20,200,0,0,0,0,0,1981,11880,1051,9899,1811
PE,23914,CONDADO,0,101,3399,0,4412,14,0,0,0,0,0,0,7,0,0,4,2,14,360,0,0,0,0,0,4159,15007,1077,10848,1458
PE,23930,CORRENTES,0,103,2190,0,3188,5,0,0,0,0,0,0,3,0,0,2,3,5,138,0,0,0,0,0,3675,11776,867,8101,1597
PE,23957,CORTES,0,109,1848,0,3979,4,0,0,0,0,0,0,8,0,0,0,3,2,288,0,0,0,0,0,3757,11679,387,7922,1294
PE,23973,CUMARU,0,104,1744,0,4948,3,0,0,0,0,0,0,4,0,0,2,0,6,141,0,0,0,0,0,3702,13792,991,10090,2147
PE,23990,CUPIRA,0,132,1637,0,6692,9,0,0,0,0,0,0,9,0,0,0,2,19,144,0,0,0,0,0,5666,17424,969,11758,2145
PE,24015,CUSTODIA,0,174,3752,0,6290,9,0,0,0,0,0,0,12,0,0,3,0,22,310,0,0,0,0,0,6820,22419,1495,15599,3532
PE,24031,ESCADA,0,230,8072,0,16061,25,0,0,0,0,0,0,151,0,0,10,6,17,2054,0,0,0,0,0,9220,40799,1899,31579,3054
PE,24058,EXU,0,212,6115,0,5139,16,0,0,0,0,0,0,0,0,0,4,3,24,309,0,0,0,0,0,7047,23308,892,16261,3547
PE,24074,FEIRA NOVA,0,104,1569,0,6123,12,0,0,0,0,0,0,8,0,0,1,3,12,254,0,0,0,0,0,3782,14937,1062,11155,2007
PE,24090,FERREIROS,0,57,2506,0,1960,5,0,0,0,0,0,0,5,0,0,1,0,6,153,0,0,0,0,0,2369,8540,588,6171,890
PE,24112,FLORES,0,166,1746,0,5451,7,0,0,0,0,0,0,3,0,0,4,5,10,208,0,0,0,0,0,5329,16398,1140,11069,2329
PE,24139,FLORESTA,0,189,6432,0,4066,19,0,0,0,0,0,0,6,0,0,6,3,6,128,0,0,0,0,0,3908,17690,757,13782,2170
PE,24155,FREI MIGUELINHO,0,90,644,0,4917,3,0,0,0,0,0,0,6,0,0,1,0,13,65,0,0,0,0,0,1425,9447,669,8022,1614
PE,24171,GAMELEIRA,0,122,3656,0,3036,6,0,0,0,0,0,0,14,0,0,2,4,11,637,0,0,0,0,0,4368,13912,740,9544,1316
PE,24198,GARANHUNS,0,443,25924,0,17579,83,0,0,0,0,0,0,86,0,0,11,9,51,1450,0,0,0,0,0,14824,69503,3697,54679,5346
PE,24210,GLORIA DO GOITA,0,178,2634,0,6651,18,0,0,0,0,0,0,12,0,0,2,3,27,498,0,0,0,0,0,4795,18600,1117,13805,2665
PE,24236,GOIANA,0,252,8533,0,20894,33,0,0,0,0,0,0,20,0,0,7,10,30,1369,0,0,0,0,0,9787,47654,3341,37867,3378
PE,24252,GRANITO,0,38,386,0,1920,0,0,0,0,0,0,0,2,0,0,0,0,5,55,0,0,0,0,0,594,3877,202,3283,675
PE,24279,GRAVATA,0,323,4972,0,20377,47,0,0,0,0,0,0,19,0,0,11,4,48,394,0,0,0,0,0,12057,47009,3106,34952,5651
PE,24295,IATI,0,114,1208,0,4668,9,0,0,0,0,0,0,3,0,0,1,2,10,64,0,0,0,0,0,4133,12984,525,8851,2247
PE,24317,IBIMIRIM,0,124,1385,0,5868,11,0,0,0,0,0,0,6,0,0,2,5,19,180,0,0,0,0,0,5727,16975,1185,11248,2463
PE,24333,IBIRAJUBA,0,62,477,0,2451,11,0,0,0,0,0,0,1,0,0,0,0,5,35,0,0,0,0,0,1780,6269,378,4489,1069
PE,24350,IGARASSU,0,308,13709,0,19667,65,0,0,0,0,0,0,50,0,0,6,15,33,2251,0,0,0,0,0,9945,51996,3110,42051,2837
PE,24376,IGUARACI,0,84,1172,0,2587,2,0,0,0,0,0,0,3,0,0,3,0,13,328,0,0,0,0,0,2782,8774,468,5992,1332
PE,24392,INAJA,0,65,323,0,3882,4,0,0,0,0,0,0,1,0,0,0,0,10,31,0,0,0,0,0,1901,7890,438,5989,1235
PE,24414,INGAZEIRA,0,43,392,0,1563,1,0,0,0,0,0,0,1,0,0,0,1,0,51,0,0,0,0,0,934,3718,264,2784,468
PE,24430,IPOJUCA,0,268,5107,0,17790,30,0,0,0,0,0,0,31,0,0,5,2,27,1492,0,0,0,0,0,8997,40306,2574,31309,3983
PE,24457,IPUBI,0,185,1791,0,4930,11,0,0,0,0,0,0,5,0,0,6,1,7,132,0,0,0,0,0,4562,14877,685,10315,2562
PE,24473,ITACURUBA,0,33,982,0,924,3,0,0,0,0,0,0,5,0,0,0,1,4,24,0,0,0,0,0,953,3549,177,2596,443
PE,24490,ITAIBA,0,195,1748,0,5995,9,0,0,0,0,0,0,8,0,0,3,0,21,130,0,0,0,0,0,4121,15686,679,11565,2777
PE,24511,ITAMARACA,0,75,2627,0,4966,11,0,0,0,0,0,0,32,0,0,6,3,19,268,0,0,0,0,0,2227,11734,709,9507,791
PE,24538,ITAPETIM,0,104,1293,0,3146,11,0,0,0,0,0,0,4,0,0,0,0,10,157,0,0,0,0,0,3496,11130,1276,7634,1633
PE,24554,ITAQUITINGA,0,144,2262,0,3378,10,0,0,0,0,0,0,4,0,0,0,3,8,494,0,0,0,0,0,2899,10813,438,7914,1173
PE,24570,JABOATAO,0,1254,85769,0,142282,493,0,0,0,0,0,0,799,0,0,83,148,218,10643,0,0,0,0,0,52139,334794,21204,282655,19762
PE,24597,JATAUBA,0,74,803,0,4577,4,0,0,0,0,0,0,3,0,0,0,0,5,67,0,0,0,0,0,2516,10463,412,7947,2002
PE,24619,JOAO ALFREDO,0,158,1942,0,7561,7,0,0,0,0,0,0,6,0,0,4,3,22,136,0,0,0,0,0,5985,21554,1680,15569,4050
PE,24635,JOAQUIM NABUCO,0,94,3408,0,2890,8,0,0,0,0,0,0,4,0,0,1,2,10,435,0,0,0,0,0,3905,12598,645,8693,1196
PE,24651,JUPI,0,74,1240,0,3396,5,0,0,0,0,0,0,7,0,0,0,0,6,123,0,0,0,0,0,2792,9866,637,7074,1586
PE,24678,JUREMA,0,93,441,0,3829,5,0,0,0,0,0,0,4,0,0,2,1,14,80,0,0,0,0,0,1434,8118,492,6684,1723
PE,24694,LAGOA DE ITAENGA,0,64,3178,0,6733,7,0,0,0,0,0,0,8,0,0,3,0,15,293,0,0,0,0,0,3904,16784,691,12880,1888
PE,24716,LAGOA DO OURO,0,72,726,0,3957,5,0,0,0,0,0,0,8,0,0,3,4,11,81,0,0,0,0,0,2809,9618,321,6809,1621
PE,24732,LAGOA DOS GATOS,0,104,509,0,4186,8,0,0,0,0,0,0,1,0,0,2,0,6,58,0,0,0,0,0,3455,10842,616,7387,1897
PE,24759,LAJEDO,0,183,3410,0,10537,25,0,0,0,0,0,0,14,0,0,2,1,25,200,0,0,0,0,0,6770,26539,1787,19769,3585
PE,24775,LIMOEIRO,0,290,7962,0,16062,31,0,0,0,0,0,0,32,0,0,12,5,33,591,0,0,0,0,0,9457,42404,3394,32947,4535
PE,24791,MACAPARANA,0,183,2464,0,7023,15,0,0,0,0,0,0,14,0,0,6,2,21,245,0,0,0,0,0,6518,20377,1074,13859,2812
