SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MA,7412,BURITI,66,424,552,651,15,89,0,380,0,437,0,35,14,2841,0,106,0,2,1324,16,915,2456,2,56,1,411,72,5119,18794,503,13675,530
MA,7420,CENTRAL DO MARANHÃO,105,40,1123,170,3,65,1,216,0,67,2,16,20,685,0,4,0,6,228,3,138,375,4,346,0,72,13,1905,6175,45,4270,85
MA,7439,BURITI BRAVO,36,297,35,122,544,1244,0,4,2,102,0,1,50,46,0,58,0,227,1935,20,16,5,7,17,1,2832,1330,4383,15434,235,11051,435
MA,7447,CENTRO DO GUILHERME,1,2313,8,26,3,171,0,3,0,85,0,1,1,9,0,8,0,4,6,0,4,1116,1,22,0,130,0,1347,5636,42,4289,53
MA,7455,CAJAPIÓ,26,38,593,410,5,88,1,289,2,37,0,67,16,252,0,14,0,45,81,35,822,2006,3,66,0,84,54,2253,8266,161,6013,142
MA,7463,CENTRO NOVO DO MARANHÃO,9,2287,18,604,4,50,0,11,0,245,1,8,6,134,0,7,0,294,6,8,1809,78,2,9,0,456,14,1836,8761,98,6925,172
MA,7471,CAJARI,33,37,44,99,79,1980,3,379,0,171,0,101,29,3241,0,2,0,12,33,58,780,107,1,193,2,146,64,1724,11020,198,9296,263
MA,7480,CIDELÂNDIA,44,313,283,1346,247,818,1,271,0,733,0,12,1,1129,0,42,0,27,21,35,430,5,89,6,18,40,24,2380,9396,184,7016,157
MA,7498,CÂNDIDO MENDES,6,623,268,477,1101,1219,0,1468,0,129,0,42,36,167,0,43,0,14,164,125,156,990,0,556,0,58,50,4084,13111,151,9027,198
MA,7501,CONCEIÇÃO DO LAGO-AÇU,20,47,66,763,5,2974,0,58,0,104,1,184,93,10,0,3,0,424,246,29,46,4,0,317,0,246,157,1874,8767,104,6893,141
MA,7510,CANTANHEDE,308,41,262,438,17,812,0,103,2,34,0,119,56,3223,0,27,0,52,25,82,21,356,10,647,0,334,101,2825,11096,137,8271,215
MA,7528,FEIRA NOVA DO MARANHÃO,69,17,252,231,337,428,2,10,0,56,0,8,0,17,0,0,0,0,4,4,491,57,1,1249,0,29,2,1350,5514,148,4164,111
MA,7536,CAROLINA,5309,194,160,179,13,522,0,10,0,71,0,0,13,18,0,3,0,1,10,30,2,17,1,3832,0,13,51,4626,16796,240,12170,235
MA,7544,FERNANDO FALCÃO,37,45,7,10,6,199,0,1,0,230,0,2,0,1259,0,2,0,1,14,1,2,2112,0,22,0,1,300,859,5727,43,4868,98
MA,7552,CARUTAPERA,28,74,2055,237,1013,531,4,68,0,131,0,5,12,4855,0,0,0,3,1,13,12,844,1,45,0,26,33,3325,14658,171,11333,209
MA,7560,FORMOSA DA SERRA NEGRA,137,229,349,618,14,789,0,8,0,108,0,35,20,1485,0,4,0,2,19,0,0,2345,0,138,0,744,8,2093,10272,113,8179,214
MA,7579,CAXIAS,634,319,413,2756,95,745,21,202,1,1611,21,61,888,730,0,1379,0,193,98,209,26180,3126,8,1683,16,694,1528,26956,102285,2803,75329,20898
MA,7595,CEDRAL,175,49,630,243,7,346,0,311,1,59,0,27,20,1081,0,51,0,8,16,388,81,273,4,869,3,245,35,1950,7729,300,5779,102
MA,7609,GOVERNADOR EDISON LOBÃO,30,948,2037,463,19,462,0,24,2,903,0,9,3,1101,0,8,0,6,259,18,227,9,9,27,5,240,48,1860,9738,163,7878,116
MA,7617,CHAPADINHA,960,9496,252,1056,48,268,1,133,22,1187,1,42,125,787,0,275,0,22,268,220,991,9534,6,1372,3,872,2839,11754,47809,1125,36055,884
MA,7625,GOVERNADOR LUIZ ROCHA,11,226,1056,28,17,14,0,0,0,77,0,1,39,58,0,0,0,0,2,1,63,47,0,20,1,1114,646,1008,5292,226,4284,164
MA,7633,CODÓ,1369,139,15775,370,19,1903,5,306,1,228,496,735,291,2805,0,31,0,81,117,174,140,246,0,166,24,8731,7602,26802,77919,1623,51117,1645
MA,7641,GOVERNADOR NEWTON BELLO,296,19,110,28,46,815,0,258,2,58,1,4,27,208,0,0,0,3,40,11,5,647,1,1806,1,29,10,2065,7328,76,5263,123
MA,7650,COELHO NETO,506,83,464,6118,2,152,0,480,0,231,2,100,84,8583,0,2333,0,14,48,46,267,889,2,21,3,92,390,10093,34443,469,24350,681
MA,7668,GOVERNADOR NUNES FREIRE,29,1050,149,204,345,2870,0,52,13,171,1,226,17,76,0,12,0,0,12,35,64,2111,0,416,2,64,192,3029,13942,110,10913,1751
MA,7676,COLINAS,94,106,1813,558,284,6327,0,23,3,734,0,69,80,632,0,10,0,66,1006,150,892,150,5,100,1,89,862,7396,24595,424,17199,465
MA,7684,IGARAPÉ DO MEIO,18,14,39,191,4,3050,0,355,4,197,0,22,520,620,0,2,0,35,283,83,12,25,1,85,4,127,14,2861,9762,132,6901,175
MA,7692,COROATÁ,212,82,6102,388,24,13408,2,306,4,292,2,59,63,61,0,35,0,57,466,80,51,4850,1,130,3,111,98,12537,44077,807,31540,569
MA,7706,ITAIPAVA DO GRAJAÚ,182,33,25,429,14,2104,0,2,0,70,0,4,0,201,0,0,0,2,1,0,1,474,22,1741,0,2,482,2102,8770,76,6668,142
MA,7714,CURURUPU,117,1469,232,222,152,1626,5,272,1,139,1,207,25,1822,0,3,0,81,700,453,490,1810,6,4382,0,63,92,7327,23981,597,16654,284
MA,7722,ITINGA DO MARANHÃO,8,137,3737,201,334,41,0,137,0,527,1,26,0,296,0,1,0,5,13,15,39,110,5788,33,0,17,90,4294,17352,180,13058,162
MA,7730,DOM PEDRO,44,61,2083,161,6,1598,1,46,0,202,0,50,39,5265,0,13,0,15,13,37,11,1044,2,57,1,38,140,3429,15995,374,12566,248
MA,7749,JATOBÁ,19,22,49,58,456,1915,0,15,0,6,0,4,52,511,0,0,0,2,8,5,40,25,1,15,0,2,17,1126,5199,186,4073,114
MA,7757,DUQUE BACELAR,6,6,1175,106,1,4,0,169,0,12,0,3,13,73,0,47,0,3,8,21,111,3188,3,9,0,12,31,2147,8222,139,6075,161
MA,7765,JENIPAPO DOS VIEIRAS,115,234,26,178,200,83,0,1,0,175,0,2,2,2179,0,24,0,38,21,8,3,3061,27,47,14,15,521,2650,10781,221,8131,130
MA,7773,ESPERANTINÓPOLIS,115,42,107,399,10,393,0,723,0,52,1,1141,38,865,0,35,0,206,21,119,42,3431,0,175,0,481,69,3589,13785,442,10196,227
MA,7781,JUNCO DO MARANHÃO,3,1263,10,75,11,57,0,10,0,208,0,3,2,24,0,0,0,2,5,1,13,1174,0,14,0,8,69,1032,4353,78,3321,67
MA,7790,FORTALEZA DOS NOGUEIRAS,19,22,269,153,267,2868,0,10,0,27,0,0,1,64,0,0,0,3,22,3,1,2131,3,49,0,43,2,1878,8828,122,6950,146
MA,7803,LAGO DOS RODRIGUES,30,10,21,279,8,55,1,20,0,48,0,805,2,1874,0,0,0,278,0,65,5,3,0,1134,0,43,8,1107,6518,98,5411,99
MA,7811,FORTUNA,25,71,113,371,76,165,0,21,0,102,0,42,8,2610,0,27,0,5,5,5,41,2063,14,22,0,537,154,2425,10785,528,8360,235
MA,7820,LAGOA DO MATO,2,21,32,11,5,2660,0,1,0,39,0,3,11,2,0,1,0,171,1059,1,98,6,0,4,0,96,166,1976,7328,119,5352,136
MA,7838,GODOFREDO VIANA,2,15,37,20,1706,118,0,158,0,100,0,3,3,1679,0,2,0,1,12,8,5,23,0,23,0,32,7,1493,6039,65,4546,88
MA,7846,LAGOA GRANDE DO MARANHÃO,36,2,646,2153,189,23,0,136,0,37,0,1,4,6,0,2,0,32,3,15,0,18,2,1295,0,10,121,1493,7187,89,5694,91
MA,7854,GONÇALVES DIAS,39,20,524,635,3,855,0,29,0,35,1,34,44,623,0,15,0,866,8,28,1117,434,1,108,0,23,1377,3077,11369,263,8292,238
MA,7862,LAJEADO NOVO,25,844,1779,26,2,201,0,16,0,68,0,5,0,732,0,0,0,2,26,36,5,17,0,45,1,29,24,1146,5442,62,4296,48
MA,7870,GOVERNADOR ARCHER,27,7,57,696,1,1218,0,7,0,55,1,2,3,648,0,9,0,41,7,8,1437,5,2,67,0,35,120,1872,7293,95,5421,152
MA,7889,MARACAÇUMÉ,57,160,170,86,292,1146,0,117,4,1615,1,70,34,1368,0,3,0,11,91,23,62,1169,1,18,0,1180,40,3342,12353,199,9011,257
MA,7897,GOVERNADOR EUGÊNIO BARROS,13,37,321,334,101,62,0,8,0,281,0,24,18,2153,0,0,0,20,2,35,442,29,1,40,0,2319,501,2622,10920,337,8298,274
MA,7900,MARAJÁ DO SENA,6,8,426,197,52,1483,0,93,0,25,0,4,10,6,0,2,0,142,1,9,20,14,0,758,0,16,1,1269,5536,110,4267,109
MA,7919,GRAÇA ARANHA,3,18,1256,17,18,1266,0,25,0,18,0,13,2,42,0,1,0,6,2,15,29,57,2,500,0,16,243,1209,5280,71,4071,64
MA,7927,MARANHÃOZINHO,1,3605,6,38,32,93,1,11,0,22,0,4,5,12,0,2,0,6,3,8,15,644,0,16,0,29,8,1338,6166,43,4828,65
MA,7935,GRAJAÚ,12997,1694,463,1346,4,1964,0,48,0,661,2,32,8,1987,0,4,0,72,132,34,29,2195,18,672,2,251,489,9165,38023,393,28858,543
MA,7943,MATÕES DO NORTE,26,29,66,278,25,389,0,373,0,40,0,18,19,1596,0,11,0,13,21,88,36,870,0,82,0,17,162,1881,6711,68,4830,126
MA,7951,GUIMARÃES,1314,43,199,447,13,201,0,414,1,180,0,16,28,334,0,23,0,4,112,258,46,1458,2,304,0,734,50,2551,9913,310,7362,235
MA,7960,MILAGRES DO MARANHÃO,394,51,12,60,3,383,0,51,0,31,1,24,4,1283,0,18,0,0,13,0,51,454,0,27,0,2,13,1091,4523,58,3432,109
MA,7978,HUMBERTO DE CAMPOS,333,69,835,427,23,500,0,180,5,201,3,145,134,4137,0,29,0,8,2107,1321,32,359,11,647,8,170,185,4803,18890,213,14087,393
MA,7986,NOVA COLINAS,5,7,262,189,21,1727,0,13,0,12,0,2,1,5,0,0,0,0,1,43,0,125,0,1,0,25,1,798,3900,82,3102,61
MA,7994,ICATU,71,103,566,188,48,424,1,333,4,89,34,229,442,1448,0,83,0,83,3434,272,21,3125,22,419,1,319,300,4419,18933,323,14514,322
MA,8001,NOVA OLINDA DO MARANHÃO,8,20,11,30,3,95,0,199,5,112,0,1,17,18,0,1,0,7,14,38,519,5350,0,50,2,1104,25,2665,11387,140,8722,196
MA,8010,IGARAPÉ GRANDE,20,74,2111,650,93,1818,0,2,0,65,0,214,3,31,0,3,0,32,4,55,11,37,3,57,1,2,11,1137,7342,112,6205,76
MA,8028,OLINDA NOVA DO MARANHÃO,21,25,34,104,8,1688,0,582,0,52,0,232,22,1749,0,2,0,6,21,28,106,68,0,88,1,25,83,2465,8540,185,6075,149
MA,8036,IMPERATRIZ,878,21298,26683,7503,638,1462,29,466,7,18750,14,344,130,6795,0,485,0,439,5101,914,2630,294,520,1452,759,12420,1062,31257,156727,3097,125470,1942
MA,8044,PAULINO NEVES,251,67,271,391,6,81,0,377,0,68,18,43,2712,121,0,32,0,3,176,13,101,58,0,2096,1,69,14,2560,10657,112,8097,120
MA,8052,SÃO LUÍS GONZAGA DO MARANHÃO,76,49,70,201,6,4491,0,208,0,86,0,1006,139,335,0,47,0,611,31,9,607,728,30,1054,1,53,637,5010,17865,337,12855,321
MA,8060,PEDRO DO ROSÁRIO,11,86,32,67,2,162,1,750,0,187,1,371,82,3679,0,1,0,46,305,490,153,1091,0,603,10,641,24,3786,14358,127,10572,258
MA,8079,ITAPECURU MIRIM,397,2990,3837,2416,301,1030,5,1814,4,397,1,101,61,3469,0,103,0,230,1683,428,122,523,12,2836,3,183,929,9411,37781,630,28370,628
MA,8087,PERITORÓ,116,73,1708,677,4,3213,0,44,8,74,16,747,39,416,0,13,0,256,415,68,149,179,2,189,1,197,600,3881,14883,319,11002,205
MA,8095,JOÃO LISBOA,92,1886,765,2128,53,129,0,22,0,1486,1,10,2,2124,0,24,0,43,60,44,181,1063,49,24,660,331,125,4635,17851,333,13216,296
MA,8109,PORTO RICO DO MARANHÃO,53,12,729,138,3,614,0,212,0,179,0,9,10,771,0,9,0,26,28,105,19,417,0,108,0,57,57,1304,5511,230,4207,62
MA,8117,JOSELÂNDIA,33,117,423,57,5,69,0,534,0,71,0,179,6,2494,0,18,0,46,27,4,24,933,4,16,0,713,796,3016,11407,408,8391,246
MA,8125,PRESIDENTE MÉDICI,2,78,17,62,56,2017,0,24,0,54,0,5,17,3,0,0,0,2,1,6,56,784,0,15,0,100,9,948,4644,67,3696,44
MA,8133,LAGO DA PEDRA,165,62,76,3632,2772,247,0,110,0,225,0,47,44,66,0,2,0,3711,37,67,165,53,5,8930,0,95,29,8960,32799,480,23839,492
MA,8141,PRESIDENTE SARNEY,27,5,24,32,0,12,0,301,0,3032,0,38,403,2,0,8,0,4,6,42,15,2703,0,28,0,523,25,3243,11399,73,8156,138
MA,8150,LAGO DO JUNCO,8,15,27,570,18,599,0,162,0,11,0,209,3,1418,0,0,0,381,8,82,40,14,1,520,0,27,9,1621,7276,264,5655,621
MA,8168,RAPOSA,380,725,648,325,499,1595,6,957,8,160,6,100,357,2074,0,17,0,65,117,232,92,673,16,930,11,189,90,945,12632,325,11687,196
MA,8176,LAGO VERDE,32,65,58,168,6,2515,1,1094,0,10,1,21,71,27,0,96,0,1849,33,10,13,215,0,248,2,22,3,2924,10743,187,7819,130
MA,8184,RIBAMAR FIQUENE,16,515,1597,61,7,85,0,36,1,364,0,37,3,1234,0,2,0,15,28,30,26,2,1,5,2,106,2,1425,6195,94,4770,66
MA,8192,LIMA CAMPOS,555,101,352,636,5,1187,0,13,0,55,1,1125,13,66,0,28,0,6,112,131,1264,55,10,21,0,16,58,1611,8567,251,6956,156
MA,8206,SANTA FILOMENA DO MARANHÃO,14,29,54,181,8,32,0,3,0,22,0,43,0,349,0,0,0,15,10,15,515,1255,1,12,5,30,647,1065,5044,155,3979,132
MA,8214,LORETO,13,50,110,205,12,1425,0,12,0,10,0,29,10,2243,0,7,0,1,37,4,0,50,3,293,0,52,9,1914,7581,123,5667,180
MA,8222,SANTANA DO MARANHÃO,406,25,34,18,48,1119,0,13,0,112,1,18,114,62,0,474,0,2,6,15,963,87,1,10,0,3,7,2072,6472,195,4400,100
MA,8230,LUÍS DOMINGUES,0,9,67,35,459,1810,1,3,0,50,0,1,9,412,0,3,0,2,2,0,8,384,0,4,2,41,2,1102,4893,66,3791,72
MA,8249,SANTO AMARO DO MARANHÃO,89,39,2143,291,20,87,5,362,2,12,3,750,80,170,0,35,0,14,165,144,27,855,3,149,2,32,37,1377,7748,151,6371,78
MA,8257,MAGALHÃES DE ALMEIDA,765,55,26,277,46,482,0,676,0,194,1,56,79,2844,0,182,0,2,50,28,28,208,1,871,1,23,24,3216,11589,374,8373,133
MA,8265,SÃO DOMINGOS DO AZEITÃO,77,23,40,56,2,1003,0,7,0,14,0,31,5,1345,0,4,0,1,9,1,10,25,0,354,0,290,8,1187,5180,77,3993,91
MA,8273,MATA ROMA,259,800,40,993,16,264,1,49,0,84,0,4,29,3044,0,39,0,2,20,47,23,494,2,1407,0,31,166,1941,11221,286,9280,158
MA,8281,SÃO FRANCISCO DO BREJÃO,9,337,198,2029,496,234,0,48,0,590,0,6,4,393,0,0,0,0,20,4,4,14,31,33,4,35,3,1190,6162,53,4972,56
MA,8290,MATINHA,60,55,102,592,229,948,1,2202,2,241,1,95,174,2294,0,24,0,100,63,44,922,1147,7,1114,30,136,237,3830,16745,526,12915,276
MA,8303,SÃO JOÃO DO CARÚ,8,25,182,326,2567,1831,0,66,0,180,0,9,7,13,0,10,0,5,298,3,6,87,0,43,1,10,5,2293,9168,85,6875,134
MA,8311,MATÕES,14,39,56,225,0,2282,1,2,0,18,0,16,64,1153,0,29,0,34,1,2,1832,530,0,11,1,5449,462,5807,21166,323,15359,788
MA,8320,SÃO JOÃO DO PARAÍSO,16,837,3416,11,4,145,0,3,1,264,3,4,0,665,0,0,0,7,4,29,5,23,4,23,0,13,12,1849,8079,126,6230,94
MA,8338,MIRADOR,168,1271,80,53,11,719,0,21,1,82,2,62,26,3607,0,13,0,18,1050,62,24,732,4,46,0,29,180,3561,13852,230,10291,315
MA,8346,SÃO JOÃO DO SOTER,13,9,59,152,7,19,0,11,0,83,10,33,43,2304,0,17,0,8,7,31,374,34,26,1539,0,589,75,2214,9767,148,7553,784
MA,8354,MIRINZAL,264,83,84,128,16,748,5,150,2,109,0,49,35,351,0,5,0,3,181,161,254,1002,13,2163,0,152,85,2879,10237,388,7358,171
MA,8362,SÃO JOSÉ DOS BASÍLIOS,14,13,123,43,4,1137,0,165,1,73,1,331,20,1104,0,6,0,11,7,2,3,73,0,99,0,35,722,2094,6943,190,4849,112
MA,8370,MONÇÃO,56,16,84,211,10,2468,0,1272,0,195,1,81,958,4830,0,11,0,12,31,20,537,67,1,220,1,117,74,4768,18424,209,13656,300
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,22,2260,29,419,172,419,2,4,0,29,2,8,0,1225,0,2,0,1,12,89,29,3,628,7,1,7,0,2232,8230,121,5998,80
MA,8397,MONTES ALTOS,33,697,1149,98,5,113,3,9,0,398,1,4,9,880,0,55,0,7,1009,19,160,4,10,19,5,163,7,1526,7220,166,5694,102
MA,8400,SÃO PEDRO DOS CRENTES,31,58,253,171,2,739,0,0,0,21,0,1,0,22,0,0,0,0,1,4,4,1141,0,14,0,4,15,712,3529,21,2817,57
MA,8419,MORROS,58,57,220,538,144,904,1,658,4,84,0,79,41,854,0,29,0,11,3067,148,181,328,1,97,1,89,210,3074,12560,176,9486,267
MA,8427,SÃO RAIMUNDO DO DOCA BEZERRA,4,19,16,167,10,14,0,8,0,17,0,245,9,42,0,6,0,6,3,334,6,1780,0,190,0,24,6,1272,4727,95,3455,70
MA,8435,NINA RODRIGUES,155,906,68,1066,7,1169,1,190,1,51,0,25,37,848,0,8,0,59,30,107,362,53,0,38,0,49,38,1967,8283,78,6316,152
MA,8443,SÃO ROBERTO,4,8,6,31,0,11,0,11,0,3,0,75,2,14,0,0,0,0,1,8,1,2432,0,18,0,144,1,849,4068,33,3219,46
MA,8451,NOVA IORQUE,54,31,30,40,475,177,0,47,1,23,0,14,12,930,0,0,0,1,3,1,4,10,1,79,0,18,53,1022,3587,134,2565,60
MA,8460,SATUBINHA,2,19,12,110,0,2319,0,85,0,54,0,1,23,302,0,2,0,50,5,19,0,7,0,9,0,27,0,1308,5000,82,3692,53
MA,8478,OLHO D'ÁGUA DAS CUNHÃS,33,20,46,184,2,5103,0,508,2,59,0,28,105,813,0,9,0,765,38,28,22,119,2,46,0,45,16,3902,13690,397,9788,180
MA,8486,SENADOR ALEXANDRE COSTA,11,1950,21,85,4,166,0,36,2,156,1,1,10,46,0,4,0,26,0,5,831,24,0,15,1,512,218,1423,6265,120,4842,182
MA,8494,PAÇO DO LUMIAR,1407,697,1132,1612,2000,4865,70,1764,2098,432,17,921,1371,2592,0,160,0,327,629,1235,385,3201,312,1554,31,768,1500,2561,39020,1660,36459,1194
MA,8508,SENADOR LA ROCQUE,21,3351,1146,547,18,50,2,4,0,865,1,12,1,3072,0,11,0,2,50,56,54,39,7,12,56,171,87,3918,15195,275,11277,238
MA,8516,PALMEIRÂNDIA,50,84,80,261,9,95,1,87,0,57,1,24,26,85,0,3,0,86,2393,59,3088,1632,6,307,0,362,29,3967,14299,237,10332,254
MA,8524,SERRANO DO MARANHÃO,7,76,24,55,21,716,0,347,0,24,0,99,3,271,0,0,0,4,133,42,8,1342,0,655,0,3,391,1636,6720,123,5084,133
MA,8532,PARAIBANO,38,112,48,36,9,1607,1,23,0,166,0,5,11,43,0,2,0,95,29,12,1153,353,3,2085,0,26,2127,4916,14702,232,9786,315
MA,8540,SUCUPIRA DO RIACHÃO,5,4,16,6,302,427,0,4,0,6,0,0,44,70,0,0,0,65,7,0,121,711,0,293,0,50,56,928,3763,128,2835,107
MA,8559,PARNARAMA,10,245,68,344,5,3257,0,4,0,99,0,32,80,111,0,6,0,1764,41,85,4940,115,0,35,10,1966,753,7081,24487,632,17406,732
MA,8567,TRIZIDELA DO VALE,49,71,162,1485,20,1089,1,54,0,73,1,2689,68,253,0,338,0,19,129,113,73,2063,2,78,1,25,16,1952,12614,329,10662,292
MA,8575,PASSAGEM FRANCA,3,30,39,19,70,2367,0,0,0,31,0,1,22,18,0,22,0,623,4000,3,7,45,0,38,0,35,30,2349,11553,290,9204,293
MA,8583,TUFILÂNDIA,1,7,7,613,8,523,0,50,0,18,0,25,742,1225,0,4,0,9,20,6,5,11,5,48,0,10,3,1367,5320,57,3953,85
MA,8591,PASTOS BONS,1408,70,789,122,11,638,0,8,0,910,0,36,16,2782,0,14,0,25,13,3,33,19,0,473,0,156,55,3416,12771,289,9355,180
MA,8605,TURILÂNDIA,37,802,169,72,16,78,2,997,0,355,0,171,235,201,0,3,0,12,30,79,37,3569,3,53,0,242,241,4033,12671,141,8638,192
MA,8613,PEDREIRAS,120,459,519,1369,47,2959,9,57,2,193,2,8175,75,988,0,854,0,102,1777,65,915,310,9,286,3,90,86,7248,29394,638,22146,488
MA,8621,VILA NOVA DOS MARTÍRIOS,3,321,156,200,136,23,0,339,1,265,0,1,0,939,0,0,0,1,7,13,1188,0,414,4,1,13,17,1260,5979,93,4719,108
MA,8630,PENALVA,88,500,85,322,1221,446,1,1783,2,149,2,202,76,3634,0,7,0,63,81,141,1894,111,3,146,7,110,2321,8374,24404,219,16030,461
MA,8656,PERI MIRIM,37,58,40,181,5,399,1,110,2,59,3,47,142,43,0,10,0,268,1345,243,916,1096,2,813,1,434,26,2747,10068,233,7321,146
MA,8672,PINDARÉ-MIRIM,66,81,61,416,21,3669,7,850,6,322,3,187,291,599,0,24,0,195,82,46,254,139,30,5648,3,407,117,5572,21537,467,15965,353
MA,8699,PINHEIRO,284,169,406,380,61,179,4,1339,2,4507,2,72,639,160,0,18,0,127,198,478,423,13521,3,743,4,9715,259,14116,52223,665,38107,827
MA,8710,PIO XII,17,40,57,197,5,5158,0,1000,3,134,0,22,106,1566,0,3,0,36,19,781,10,495,0,86,0,861,31,4612,17574,312,12962,289
MA,8737,PIRAPEMAS,448,132,269,490,329,2438,2,135,2,29,0,50,79,291,0,35,0,93,45,236,164,91,41,1455,0,177,26,3252,11763,227,8511,188
MA,8753,POÇÃO DE PEDRAS,186,114,853,291,27,4508,0,60,0,29,0,1111,32,106,0,9,0,41,23,72,8,998,9,762,6,271,17,4046,15528,372,11482,193
MA,8770,PORTO FRANCO,24,645,8294,29,2,78,1,7,0,442,0,28,1,968,0,0,0,9,8,52,2,3,4,16,3,25,8,2981,14560,156,11579,83
MA,8796,PRESIDENTE DUTRA,152,190,1370,284,31,567,2,193,0,157,0,42,195,2755,0,5,0,127,31,81,95,2861,8,137,9,360,9516,7457,29490,669,22033,568
MA,8818,PRESIDENTE JUSCELINO,32,28,233,259,9,1015,1,204,1,21,0,14,350,391,0,55,0,55,2252,133,11,55,2,96,0,44,46,2165,8518,66,6353,112
MA,8834,PRESIDENTE VARGAS,608,202,485,521,6,425,0,422,11,216,2,9,19,1290,0,34,0,27,264,97,68,388,1,219,2,42,117,1914,8583,160,6669,155
MA,8850,PRIMEIRA CRUZ,78,35,101,235,519,59,0,102,2,39,0,16,72,78,0,8,0,22,3543,232,18,130,11,246,5,22,55,2369,9020,150,6651,161
MA,8877,RIACHÃO,106,135,598,1229,2295,1277,50,51,0,48,0,226,3,32,0,5,0,0,6,19,28,89,2,1587,0,159,15,3791,13728,281,9937,279
MA,8893,SÃO JOSÉ DE RIBAMAR,1191,1312,2444,3414,615,6685,41,3745,228,662,57,3784,4351,7282,0,273,0,543,1635,2455,2084,1759,218,2581,41,1852,2853,14286,75407,2597,61121,1174
MA,8915,ROSÁRIO,559,353,264,399,354,1038,5,2038,2,42,15,174,1737,1917,0,149,0,316,4795,496,116,499,6,239,3,602,824,6571,26979,979,20408,527
MA,8931,SAMBAÍBA,8,8,55,78,0,59,0,9,0,0,0,15,1,1525,0,2,0,2,15,1,0,1627,0,13,0,76,3,631,4594,22,3963,72
MA,8958,SANTA HELENA,77,146,275,157,11,136,3,1063,2,844,0,94,109,62,0,7,0,49,44,212,45,8745,2,151,1,431,108,6503,21526,330,15023,315
MA,8974,SANTA LUZIA,64,116,117,4338,26,5322,0,1237,18,486,0,56,3302,322,0,2,0,447,3470,65,65,552,509,4884,4,286,653,12946,45006,836,32060,758
MA,8990,SANTA QUITÉRIA DO MARANHÃO,1326,180,72,180,13,793,0,695,0,189,15,103,114,5943,0,47,0,1,16,34,310,681,6,69,0,80,25,4559,17845,617,13286,351
MA,9016,SANTA RITA,137,126,311,3513,1489,416,1,251,3,33,0,64,238,1467,0,40,0,211,219,304,34,107,1,2171,0,157,1233,5005,19693,445,14688,240
MA,9032,SANTO ANTÔNIO DOS LOPES,18,65,191,47,1,1771,0,1,0,566,0,204,23,2400,0,32,0,1,53,4,182,55,10,1583,0,31,90,2351,10896,201,8545,143
MA,9059,SÃO BENEDITO DO RIO PRETO,50,351,233,1358,245,1026,1,89,0,51,0,62,26,2121,0,50,0,4,151,81,444,55,2,272,1,530,168,2516,11859,231,9343,261
MA,9075,SÃO BENTO,109,180,84,833,19,2169,5,1605,2,93,0,116,135,167,0,28,0,75,153,232,1904,5761,18,1127,2,358,185,8007,25986,689,17979,348
MA,9091,SÃO BERNARDO,1626,95,79,246,423,2776,0,612,7,415,3,27,1116,426,0,2512,0,23,166,136,36,254,1,462,0,38,34,5065,18986,426,13921,354
