SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PB,21695,SANTA LUZIA,0,0,0,0,0,7202,0,0,0,0,72,0,0,3522,0,0,0,0,0,0,0,0,4505,16,0,0,2159,11443,1256,9284,1995
PB,21717,SANTANA DE MANGUEIRA,0,0,0,0,0,3439,0,0,0,0,6,0,0,986,0,0,0,0,0,0,0,0,1293,3,0,0,779,4302,314,3523,1005
PB,21733,SANTANA DOS GARROTES,0,0,0,0,0,2625,0,0,0,0,580,0,0,1461,0,0,0,0,0,0,0,0,1749,4,0,0,1890,6221,925,4331,1318
PB,21750,SANTA RITA,0,0,0,0,0,49143,0,0,0,0,1851,0,0,21843,0,0,0,0,0,0,0,0,31175,439,0,0,14739,85237,18063,70498,18482
PB,21776,SANTA TERESINHA,0,0,0,0,0,2935,0,0,0,0,28,0,0,1098,0,0,0,0,0,0,0,0,1967,10,0,0,486,4025,367,3539,673
PB,21792,SÃO BENTO,0,0,0,0,0,19180,0,0,0,0,82,0,0,5225,0,0,0,0,0,0,0,0,7798,5,0,0,3888,22710,1918,18822,3436
PB,21814,SÃO JOÃO DO CARIRI,0,0,0,0,0,2912,0,0,0,0,47,0,0,464,0,0,0,0,0,0,0,0,1665,6,0,0,672,3880,560,3208,762
PB,21830,SÃO JOÃO DO TIGRE,0,0,0,0,0,1938,0,0,0,0,4,0,0,461,0,0,0,0,0,0,0,0,1519,16,0,0,689,3378,524,2689,916
PB,21857,SÃO JOSÉ DA LAGOA TAPADA,0,0,0,0,0,2928,0,0,0,0,57,0,0,2204,0,0,0,0,0,0,0,0,3039,8,0,0,1165,6279,570,5114,1422
PB,21873,SÃO JOSÉ DE CAIANA,0,0,0,0,0,4245,0,0,0,0,41,0,0,559,0,0,0,0,0,0,0,0,768,7,0,0,1525,4894,319,3369,799
PB,21890,SÃO JOSÉ DE ESPINHARAS,0,0,0,0,0,2579,0,0,0,0,22,0,0,1018,0,0,0,0,0,0,0,0,1620,7,0,0,492,3752,545,3260,729
PB,21911,SÃO JOSÉ DE PIRANHAS,0,0,0,0,0,7758,0,0,0,0,44,0,0,3918,0,0,0,0,0,0,0,0,4730,10,0,0,3388,14394,2419,11006,3133
PB,21938,SÃO JOSÉ DO BONFIM,0,0,0,0,0,2846,0,0,0,0,26,0,0,581,0,0,0,0,0,0,0,0,929,1,0,0,458,3108,347,2650,570
PB,21954,SÃO JOSÉ DO SABUGI,0,0,0,0,0,2330,0,0,0,0,14,0,0,934,0,0,0,0,0,0,0,0,1314,0,0,0,309,3304,560,2995,838
PB,21970,SÃO JOSÉ DOS CORDEIROS,0,0,0,0,0,1783,0,0,0,0,37,0,0,559,0,0,0,0,0,0,0,0,1177,4,0,0,510,2918,544,2408,712
PB,21997,SÃO MAMEDE,0,0,0,0,0,4255,0,0,0,0,18,0,0,2195,0,0,0,0,0,0,0,0,2489,4,0,0,888,6088,463,5200,976
PB,22012,SÃO MIGUEL DE TAIPU,0,0,0,0,0,4872,0,0,0,0,30,0,0,167,0,0,0,0,0,0,0,0,1751,4,0,0,851,4984,535,4133,907
PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0,0,0,0,0,3890,0,0,0,0,48,0,0,2741,0,0,0,0,0,0,0,0,3553,16,0,0,1965,8529,1242,6564,1638
PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,0,0,0,0,0,1609,0,0,0,0,20,0,0,866,0,0,0,0,0,0,0,0,1028,4,0,0,375,2699,492,2324,629
PB,22071,SAPÉ,0,0,0,0,0,20936,0,0,0,0,539,0,0,7696,0,0,0,0,0,0,0,0,11123,102,0,0,10323,37457,6949,27134,6923
PB,22098,SÃO VICENTE DO SERIDÓ,0,0,0,0,0,4621,0,0,0,0,35,0,0,2401,0,0,0,0,0,0,0,0,2507,4,0,0,1786,7558,866,5772,1110
PB,22110,SERRA BRANCA,0,0,0,0,0,4430,0,0,0,0,608,0,0,1366,0,0,0,0,0,0,0,0,4268,21,0,0,2020,9691,1982,7671,2667
PB,22136,SERRA DA RAIZ,0,0,0,0,0,907,0,0,0,0,32,0,0,1083,0,0,0,0,0,0,0,0,1275,5,0,0,326,2359,345,2033,419
PB,22152,SERRA GRANDE,0,0,0,0,0,1210,0,0,0,0,15,0,0,824,0,0,0,0,0,0,0,0,992,5,0,0,501,2434,270,1933,550
PB,22179,SERRA REDONDA,0,0,0,0,0,3739,0,0,0,0,16,0,0,1522,0,0,0,0,0,0,0,0,2029,3,0,0,1516,6310,1029,4794,1250
PB,22195,SERRARIA,0,0,0,0,0,2474,0,0,0,0,25,0,0,1437,0,0,0,0,0,0,0,0,1596,7,0,0,845,4394,530,3549,1029
PB,22217,SOLÂNEA,0,0,0,0,0,9391,0,0,0,0,183,0,0,6096,0,0,0,0,0,0,0,0,7312,33,0,0,7154,22428,3513,15274,4020
PB,22233,SOLEDADE,0,0,0,0,0,7347,0,0,0,0,190,0,0,1814,0,0,0,0,0,0,0,0,3553,31,0,0,1727,10306,1966,8579,2257
PB,22250,SOUSA,0,0,0,0,0,28673,0,0,0,0,502,0,0,12731,0,0,0,0,0,0,0,0,18457,66,0,0,9149,46278,7005,37129,6824
PB,22276,SUMÉ,0,0,0,0,0,7409,0,0,0,0,142,0,0,2954,0,0,0,0,0,0,0,0,4030,13,0,0,2654,12349,2369,9695,2473
PB,22292,CAMPO DE SANTANA,0,0,0,0,0,4404,0,0,0,0,12,0,0,2129,0,0,0,0,0,0,0,0,2260,5,0,0,1670,7194,1090,5524,1148
PB,22314,TAPEROÁ,0,0,0,0,0,6815,0,0,0,0,283,0,0,2498,0,0,0,0,0,0,0,0,2998,27,0,0,2533,10561,1390,8028,2045
PB,22330,TAVARES,0,0,0,0,0,5289,0,0,0,0,30,0,0,2919,0,0,0,0,0,0,0,0,3326,12,0,0,3031,10676,1416,7645,2298
PB,22357,TEIXEIRA,0,0,0,0,0,6986,0,0,0,0,171,0,0,1980,0,0,0,0,0,0,0,0,3340,18,0,0,2033,10002,1518,7969,1925
PB,22373,TRIUNFO,0,0,0,0,0,3131,0,0,0,0,47,0,0,1370,0,0,0,0,0,0,0,0,3189,16,0,0,2446,7444,943,4998,1300
PB,22390,UIRAÚNA,0,0,0,0,0,5886,0,0,0,0,165,0,0,2592,0,0,0,0,0,0,0,0,5517,34,0,0,2330,11087,1160,8757,2160
PB,22411,UMBUZEIRO,0,0,0,0,0,3589,0,0,0,0,21,0,0,1713,0,0,0,0,0,0,0,0,1935,11,0,0,1098,6152,1301,5054,1538
PB,22438,VÁRZEA,0,0,0,0,0,1431,0,0,0,0,33,0,0,586,0,0,0,0,0,0,0,0,778,6,0,0,236,2122,388,1886,550
PE,23000,QUIXABA,0,0,0,3308,3297,0,0,0,0,0,0,0,38,73,0,0,0,0,0,0,0,1,0,0,0,0,1344,5446,540,4102,947
PE,23019,AFOGADOS DA INGAZEIRA,0,0,0,10127,9665,0,6,0,0,0,25,0,5017,5562,0,5,0,0,0,0,0,84,0,0,0,0,7351,26909,3997,19558,4628
PE,23027,LAGOA DO CARRO,0,0,0,7223,7071,0,6,0,0,0,1,0,635,1458,0,3,0,0,0,0,0,78,0,0,0,0,2205,12295,1740,10090,1965
PE,23035,AFRÂNIO,0,0,0,8814,8872,0,5,0,0,0,4,0,668,1077,0,17,0,0,0,0,0,27,0,0,0,0,1698,14207,1895,12509,3639
PE,23043,SANTA CRUZ DA BAIXA VERDE,0,0,0,5739,5732,0,3,0,0,0,1,0,48,115,0,0,0,0,0,0,0,5,0,0,0,0,1527,8832,893,7305,2074
PE,23051,AGRESTINA,0,0,0,8992,9586,0,13,0,0,0,2,0,1294,2138,0,6,0,0,0,0,0,43,0,0,0,0,3082,17485,3008,14403,3724
PE,23060,XEXÉU,0,0,0,4871,4746,0,9,0,0,0,2,0,354,696,0,8,0,0,0,0,0,22,0,0,0,0,3799,11399,2402,7600,2090
PE,23078,ÁGUA PRETA,0,0,0,9436,8992,0,8,0,0,0,3,0,1796,2433,0,38,0,0,0,0,0,115,0,0,0,0,6127,21479,4106,15352,3777
PE,23086,VERTENTE DO LÉRIO,0,0,0,3554,3541,0,0,0,0,0,1,0,164,441,0,0,0,0,0,0,0,14,0,0,0,0,1498,6871,1593,5373,1438
PE,23094,ÁGUAS BELAS,0,0,0,11479,15578,0,5,0,0,0,3,0,5270,1253,0,3,0,0,0,0,0,73,0,0,0,0,4565,25917,1958,21352,7082
PE,23108,SANTA CRUZ,0,0,0,2068,6925,0,0,0,0,0,0,0,117,4705,0,1,0,0,0,0,0,12,0,0,0,0,1298,9669,593,8371,2321
PE,23116,ALAGOINHA,0,0,0,5839,6085,0,2,0,0,0,3,0,131,572,0,2,0,0,0,0,0,30,0,0,0,0,1766,10231,2078,8465,2188
PE,23124,JUCATI,0,0,0,4869,4807,0,0,0,0,0,0,0,67,281,0,0,0,0,0,0,0,23,0,0,0,0,2396,8821,1202,6425,1601
PE,23132,ALIANÇA,0,0,0,11995,12005,0,19,0,0,0,16,0,2494,4938,0,7,0,0,0,0,0,119,0,0,0,0,7875,28678,5141,20803,4872
PE,23140,DORMENTES,0,0,0,7902,8094,0,3,0,0,0,2,0,519,1125,0,3,0,0,0,0,0,13,0,0,0,0,2477,13544,1614,11067,2859
PE,23159,ALTINHO,0,0,0,7368,7357,0,1,0,0,0,0,0,1486,2184,0,0,0,0,0,0,0,22,0,0,0,0,4085,17092,4118,13007,3478
PE,23167,CARNAUBEIRA DA PENHA,0,0,0,5161,5326,0,3,0,0,0,0,0,101,512,0,0,0,0,0,0,0,53,0,0,0,0,2470,9806,1123,7336,2393
PE,23175,AMARAJI,0,0,0,7157,8216,0,9,0,0,0,0,0,481,2238,0,6,0,0,0,0,0,72,0,0,0,0,4617,17368,4276,12751,3047
PE,23183,LAGOA GRANDE,0,0,0,8803,8539,0,8,0,0,0,2,0,2430,2768,0,2,0,0,0,0,0,8,0,0,0,0,3666,17223,1075,13557,3479
PE,23191,ANGELIM,0,0,0,2483,4495,0,1,0,0,0,3,0,175,2388,0,0,0,0,0,0,0,18,0,0,0,0,1959,7974,906,6015,1561
PE,23205,ARAÇOIABA,0,0,0,7968,8321,0,7,0,0,0,1,0,977,1957,0,3,0,0,0,0,0,103,0,0,0,0,2640,14274,1520,11634,2411
PE,23213,ARARIPINA,0,0,0,26796,28206,0,14,0,0,0,9,0,1766,6320,0,3,0,0,0,0,0,137,0,0,0,0,12862,53640,6634,40778,11671
PE,23221,CASINHAS,0,0,0,5649,5737,0,1,0,0,0,0,0,336,587,0,0,0,0,0,0,0,18,0,0,0,0,3490,11997,2078,8507,2608
PE,23230,ARCOVERDE,0,0,0,23963,24688,0,32,0,0,0,4,0,1959,4245,0,12,0,0,0,0,0,487,0,0,0,0,10088,45839,8391,35751,7721
PE,23248,MANARI,0,0,0,5677,5774,0,3,0,0,0,2,0,54,132,0,0,0,0,0,0,0,34,0,0,0,0,2880,10354,1032,7474,2240
PE,23256,BARRA DE GUABIRABA,0,0,0,4726,4781,0,0,0,0,0,0,0,515,897,0,1,0,0,0,0,0,25,0,0,0,0,2412,9617,1971,7205,1494
PE,23264,JATOBÁ,0,0,0,5410,5239,0,8,0,0,0,1,0,1182,1326,0,3,0,0,0,0,0,83,0,0,0,0,2766,10810,970,8044,1866
PE,23272,BARREIROS,0,0,0,14988,14781,0,20,0,0,0,25,0,1153,2521,0,17,0,0,0,0,0,423,0,0,0,0,9459,31605,5281,22146,5083
PE,23280,TAMANDARÉ,0,0,0,8554,8817,0,7,0,0,0,9,0,404,1311,0,1,0,0,0,0,0,100,0,0,0,0,1072,12825,1979,11753,2324
PE,23299,BELÉM DE MARIA,0,0,0,5098,5113,0,0,0,0,0,5,0,192,307,0,0,0,0,0,0,0,21,0,0,0,0,1472,8369,1229,6897,1829
PE,23302,JAQUEIRA,0,0,0,4220,4404,0,3,0,0,0,49,0,135,446,0,1,0,0,0,0,0,32,0,0,0,0,2613,8865,1339,6252,1875
PE,23310,BELÉM DE SÃO FRANCISCO,0,0,0,8497,8262,0,591,0,0,0,1,0,481,1811,0,0,0,0,0,0,0,136,0,0,0,0,2036,13898,1074,11862,2871
PE,23329,SANTA FILOMENA,0,0,0,5494,5643,0,2,0,0,0,0,0,277,465,0,0,0,0,0,0,0,8,0,0,0,0,2425,9898,859,7473,2198
PE,23337,BELO JARDIM,0,0,0,18261,18955,0,22,0,0,0,51,0,11467,13801,0,14,0,0,0,0,0,180,0,0,0,0,12717,54964,11662,42247,10081
PE,23353,BETÂNIA,0,0,0,5468,5317,0,2,0,0,0,1,0,24,103,0,0,0,0,0,0,0,7,0,0,0,0,2328,9538,953,7210,2545
PE,23370,BEZERROS,0,0,0,19650,19226,0,16,0,0,0,21,0,2702,4977,0,23,0,0,0,0,0,139,0,0,0,0,9439,44708,14058,35269,9726
PE,23396,BODOCÓ,0,0,0,13380,7529,0,12,0,0,0,2,0,206,6187,0,0,0,0,0,0,0,23,0,0,0,0,4956,23108,3428,18152,5537
PE,23418,BOM CONSELHO,0,0,0,14633,15894,0,6,0,0,0,2,0,1015,3271,0,2,0,0,0,0,0,275,0,0,0,0,9175,32230,3754,23055,7258
PE,23434,BOM JARDIM,0,0,0,14297,14415,0,8,0,0,0,7,0,1328,2840,0,8,0,0,0,0,0,86,0,0,0,0,8549,30706,5607,22157,5718
PE,23450,BONITO,0,0,0,15187,15637,0,11,0,0,0,9,0,920,1933,0,14,0,0,0,0,0,88,0,0,0,0,7074,29227,4879,22153,5628
PE,23477,BREJÃO,0,0,0,4294,4303,0,0,0,0,0,0,0,885,1163,0,1,0,0,0,0,0,32,0,0,0,0,1558,8410,1167,6852,1859
PE,23493,BREJINHO,0,0,0,3752,3622,0,0,0,0,0,0,0,165,348,0,13,0,0,0,0,0,7,0,0,0,0,1375,6475,876,5100,1417
PE,23515,BREJO DA MADRE DE DEUS,0,0,0,15493,12875,0,4,0,0,0,4,0,673,4943,0,6,0,0,0,0,0,81,0,0,0,0,6423,27971,3662,21548,5355
PE,23531,BUENOS AIRES,0,0,0,5276,5922,0,2,0,0,0,1,0,460,1600,0,1,0,0,0,0,0,30,0,0,0,0,1979,10398,1648,8419,1898
PE,23558,BUÍQUE,0,0,0,17064,17084,0,21,0,0,0,6,0,258,1350,0,6,0,0,0,0,0,108,0,0,0,0,10347,34825,4085,24478,8974
PE,23574,CABO DE SANTO AGOSTINHO,0,0,0,76664,78049,0,129,0,0,0,44,0,11383,18013,0,140,0,0,0,0,0,2667,0,0,0,0,21869,139461,26100,117592,21995
PE,23590,CABROBÓ,0,0,0,13786,13981,0,15,0,0,0,1,0,300,739,0,0,0,0,0,0,0,216,0,0,0,0,4670,22095,1828,17425,3984
PE,23612,CACHOEIRINHA,0,0,0,6946,7090,0,3,0,0,0,1,0,844,1427,0,0,0,0,0,0,0,23,0,0,0,0,4024,15297,3683,11273,2529
PE,23639,CAETÉS,0,0,0,7586,8635,0,1,0,0,0,0,0,610,2058,0,0,0,0,0,0,0,30,0,0,0,0,5229,17756,2545,12527,3589
PE,23655,CALÇADO,0,0,0,3969,4091,0,2,0,0,0,1,0,150,421,0,0,0,0,0,0,0,17,0,0,0,0,1897,7367,1002,5470,1287
PE,23671,CALUMBI,0,0,0,3601,3158,0,2,0,0,0,1,0,25,518,0,1,0,0,0,0,0,5,0,0,0,0,1182,5784,608,4602,1285
PE,23698,CAMOCIM DE SÃO FÉLIX,0,0,0,7745,7888,0,5,0,0,0,10,0,359,623,0,15,0,0,0,0,0,30,0,0,0,0,2895,13469,1915,10574,2558
PE,23710,CAMUTANGA,0,0,0,3740,3820,0,20,0,0,0,1,0,303,647,0,0,0,0,0,0,0,40,0,0,0,0,1313,6862,1148,5549,1379
PE,23736,CANHOTINHO,0,0,0,4519,4356,0,12,0,0,0,2,0,4770,5170,0,3,0,0,0,0,0,44,0,0,0,0,5708,18228,2587,12520,3577
PE,23752,CAPOEIRAS,0,0,0,6455,6625,0,3,0,0,0,0,0,821,1299,0,0,0,0,0,0,0,70,0,0,0,0,4700,15347,3323,10647,2698
PE,23779,CARNAÍBA,0,0,0,7947,7600,0,3,0,0,0,1,0,469,764,0,0,0,0,0,0,0,10,0,0,0,0,3291,14009,1781,10718,2861
PE,23795,CARPINA,0,0,0,24932,24786,0,61,0,0,0,26,0,5909,12001,0,26,0,0,0,0,0,843,0,0,0,0,8818,50713,7760,41895,7446
PE,23817,CARUARU,0,0,0,94585,89732,0,179,0,0,0,73,0,26610,39241,0,166,0,0,0,0,0,1563,0,0,0,0,30972,196564,48257,165592,30778
PE,23833,CATENDE,0,0,0,13364,13250,0,28,0,0,0,9,0,982,1681,0,12,0,0,0,0,0,118,0,0,0,0,7125,25985,3919,18860,4357
PE,23850,CEDRO,0,0,0,5437,5315,0,1,0,0,0,1,0,13,229,0,0,0,0,0,0,0,0,0,0,0,0,2187,8775,575,6588,1605
PE,23876,CHÃ DE ALEGRIA,0,0,0,5094,5181,0,2,0,0,0,2,0,1251,1788,0,6,0,0,0,0,0,92,0,0,0,0,1524,9830,1154,8306,2042
PE,23892,CHÃ GRANDE,0,0,0,6319,6511,0,6,0,0,0,10,0,1491,2314,0,9,0,0,0,0,0,98,0,0,0,0,2902,15589,5323,12687,3293
PE,23914,CONDADO,0,0,0,9241,7993,0,6,0,0,0,20,0,726,2908,0,9,0,0,0,0,0,151,0,0,0,0,4602,18188,3304,13586,2814
PE,23930,CORRENTES,0,0,0,6732,6758,0,0,0,0,0,2,0,113,215,0,1,0,0,0,0,0,24,0,0,0,0,3899,12611,1446,8712,2133
PE,23957,CORTÊS,0,0,0,5043,4882,0,8,0,0,0,7,0,1826,2180,0,8,0,0,0,0,0,24,0,0,0,0,1806,10695,1418,8889,2382
PE,23973,CUMARU,0,0,0,8342,5948,0,4,0,0,0,9,0,264,3051,0,3,0,0,0,0,0,43,0,0,0,0,3825,15162,2530,11337,2480
PE,23990,CUPIRA,0,0,0,8780,8676,0,2,0,0,0,6,0,1192,1657,0,3,0,0,0,0,0,33,0,0,0,0,5363,18947,3429,13584,3390
PE,24015,CUSTÓDIA,0,0,0,11385,11884,0,10,0,0,0,8,0,1088,2704,0,4,0,0,0,0,0,46,0,0,0,0,7491,26035,4472,18544,5487
PE,24031,ESCADA,0,0,0,26456,28063,0,23,0,0,0,8,0,1742,4726,0,22,0,0,0,0,0,820,0,0,0,0,9566,46561,5147,36995,6983
PE,24058,EXU,0,0,0,12221,13557,0,1449,0,0,0,8,0,65,853,0,7,0,0,0,0,0,37,0,0,0,0,8819,27488,3366,18669,5775
PE,24074,FEIRA NOVA,0,0,0,8011,7891,0,8,0,0,0,5,0,591,1590,0,4,0,0,0,0,0,144,0,0,0,0,2258,14557,3067,12299,3287
PE,24090,FERREIROS,0,0,0,4622,4378,0,1,0,0,0,3,0,144,651,0,1,0,0,0,0,0,29,0,0,0,0,1254,8327,2457,7073,1860
PE,24112,FLORES,0,0,0,8607,8619,0,5,0,0,0,6,0,112,465,0,2,0,0,0,0,0,22,0,0,0,0,3174,14998,2278,11824,3532
PE,24139,FLORESTA,0,0,0,10611,9260,0,28,0,0,0,3,0,2616,4574,0,3,0,0,0,0,0,255,0,0,0,0,4410,20902,1626,16492,4008
PE,24155,FREI MIGUELINHO,0,0,0,5354,5263,0,1,0,0,0,2,0,783,1416,0,0,0,0,0,0,0,26,0,0,0,0,1524,10554,2837,9030,2378
PE,24171,GAMELEIRA,0,0,0,7711,8170,0,12,0,0,0,8,0,554,1706,0,1,0,0,0,0,0,79,0,0,0,0,4688,16503,2509,11815,2880
PE,24198,GARANHUNS,0,0,0,47273,47655,0,53,0,0,0,15,0,3791,8150,0,37,0,0,0,0,0,1177,0,0,0,0,17808,85553,12976,67745,14363
PE,24210,GLÓRIA DO GOITÁ,0,0,0,7557,9717,0,11,0,0,0,6,0,1978,4716,0,27,0,0,0,0,0,161,0,0,0,0,5846,21981,3720,16135,4377
PE,24236,GOIANA,0,0,0,32356,32884,0,34,0,0,0,34,0,2896,6495,0,62,0,0,0,0,0,372,0,0,0,0,10389,55876,8434,45487,7407
PE,24252,GRANITO,0,0,0,3390,3440,0,3,0,0,0,1,0,10,95,0,0,0,0,0,0,0,4,0,0,0,0,836,4985,356,4149,999
PE,24279,GRAVATÁ,0,0,0,23240,24181,0,45,0,0,0,22,0,6276,8879,0,25,0,0,0,0,0,335,0,0,0,0,10792,55859,16766,45067,10365
PE,24295,IATI,0,0,0,7645,7818,0,3,0,0,0,2,0,115,440,0,0,0,0,0,0,0,15,0,0,0,0,4589,14917,1407,10328,3211
PE,24317,IBIMIRIM,0,0,0,9157,9678,0,0,0,0,0,3,0,500,1946,0,1,0,0,0,0,0,28,0,0,0,0,3552,17056,1938,13504,3757
PE,24333,IBIRAJUBA,0,0,0,3292,3132,0,0,0,0,0,4,0,143,696,0,2,0,0,0,0,0,6,0,0,0,0,1269,6098,1177,4829,1206
PE,24350,IGARASSU,0,0,0,37236,38422,0,65,0,0,0,14,0,4342,7914,0,50,0,0,0,0,0,1176,0,0,0,0,10101,64655,10479,54554,9410
PE,24376,IGUARACI,0,0,0,4862,4842,0,10,0,0,0,1,0,265,544,0,4,0,0,0,0,0,22,0,0,0,0,2814,9695,1255,6881,1957
PE,24392,INAJÁ,0,0,0,6438,6559,0,2,0,0,0,0,0,80,188,0,0,0,0,0,0,0,8,0,0,0,0,2362,10558,755,8196,2362
PE,24414,INGAZEIRA,0,0,0,2015,2035,0,4,0,0,0,0,0,124,216,0,0,0,0,0,0,0,0,0,0,0,0,640,3455,552,2815,684
PE,24430,IPOJUCA,0,0,0,32591,32332,0,23,0,0,0,16,0,2770,7709,0,26,0,0,0,0,0,521,0,0,0,0,10491,58257,10140,47766,9404
PE,24457,IPUBI,0,0,0,9545,9419,0,4,0,0,0,6,0,866,1537,0,4,0,0,0,0,0,14,0,0,0,0,5390,19757,2404,14367,4935
PE,24473,ITACURUBA,0,0,0,2513,2491,0,84,0,0,0,0,0,66,259,0,1,0,0,0,0,0,174,0,0,0,0,601,3867,288,3266,656
PE,24490,ITAÍBA,0,0,0,9264,9683,0,0,0,0,0,1,0,390,419,0,0,0,0,0,0,0,10,0,0,0,0,5599,18823,2091,13224,4590
PE,24511,ILHA DE ITAMARACÁ,0,0,0,7782,8057,0,11,0,0,0,3,0,708,1600,0,14,0,0,0,0,0,221,0,0,0,0,756,11593,1558,10837,1720
PE,24538,ITAPETIM,0,0,0,5572,5467,0,3,0,0,0,0,0,488,739,0,2,0,0,0,0,0,31,0,0,0,0,1975,10370,2022,8395,2466
PE,24554,ITAQUITINGA,0,0,0,7021,6552,0,3,0,0,0,4,0,961,1666,0,1,0,0,0,0,0,92,0,0,0,0,2797,12530,1209,9733,1957
PE,24570,JABOATÃO DOS GUARARAPES,0,0,0,193263,201245,0,733,0,0,0,235,0,48745,67989,0,640,0,0,0,0,0,13647,0,0,0,0,63103,400330,81062,337227,66895
PE,24597,JATAÚBA,0,0,0,4617,7145,0,4,0,0,0,5,0,162,3559,0,0,0,0,0,0,0,11,0,0,0,0,2870,12566,1336,9696,2553
PE,24619,JOÃO ALFREDO,0,0,0,10609,10647,0,7,0,0,0,78,0,1186,3147,0,7,0,0,0,0,0,53,0,0,0,0,3485,20599,3955,17114,4539
PE,24635,JOAQUIM NABUCO,0,0,0,5623,5575,0,9,0,0,0,4,0,1160,1872,0,4,0,0,0,0,0,54,0,0,0,0,2393,11809,2408,9416,2123
PE,24651,JUPI,0,0,0,5688,5907,0,0,0,0,0,1,0,178,423,0,0,0,0,0,0,0,186,0,0,0,0,1950,10307,2267,8357,2064
PE,24678,JUREMA,0,0,0,5462,5624,0,5,0,0,0,0,0,183,488,0,0,0,0,0,0,0,15,0,0,0,0,2868,10613,1311,7745,2402
PE,24694,LAGOA DE ITAENGA,0,0,0,7848,8084,0,10,0,0,0,3,0,1817,3302,0,3,0,0,0,0,0,134,0,0,0,0,2738,16422,2976,13684,3191
PE,24716,LAGOA DO OURO,0,0,0,6180,6218,0,8,0,0,0,0,0,36,156,0,1,0,0,0,0,0,27,0,0,0,0,1937,9711,950,7774,1972
PE,24732,LAGOA DOS GATOS,0,0,0,5575,5882,0,2,0,0,0,1,0,244,635,0,2,0,0,0,0,0,19,0,0,0,0,3480,12082,2523,8602,2321
PE,24759,LAJEDO,0,0,0,10341,10334,0,21,0,0,0,2,0,3031,3840,0,7,0,0,0,0,0,367,0,0,0,0,4166,24410,7045,20244,5500
PE,24775,LIMOEIRO,0,0,0,22018,21523,0,38,0,0,0,14,0,2734,5606,0,10,0,0,0,0,0,327,0,0,0,0,10763,46357,11055,35594,7863
PE,24791,MACAPARANA,0,0,0,7139,6081,0,7,0,0,0,6,0,2122,4017,0,29,0,0,0,0,0,66,0,0,0,0,4066,18223,4175,14157,4672
PE,24813,MACHADOS,0,0,0,4204,4285,0,3,0,0,0,2,0,751,1061,0,1,0,0,0,0,0,28,0,0,0,0,2052,9295,2112,7243,2039
PE,24830,MARAIAL,0,0,0,3935,3812,0,6,0,0,0,21,0,846,1333,0,0,0,0,0,0,0,19,0,0,0,0,3204,9989,1411,6785,2187
PE,24856,MIRANDIBA,0,0,0,5262,5470,0,1,0,0,0,0,0,607,953,0,2,0,0,0,0,0,324,0,0,0,0,2098,10610,1784,8512,2621
PE,24872,MORENO,0,0,0,20825,21885,0,52,0,0,0,25,0,4513,5887,0,22,0,0,0,0,0,670,0,0,0,0,6904,41243,8076,34339,6723
PE,24899,NAZARÉ DA MATA,0,0,0,12346,12173,0,22,0,0,0,4,0,1126,2622,0,6,0,0,0,0,0,180,0,0,0,0,5184,25275,7273,20091,4430
