SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 18, 'Rede Sustentabilidade')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AL,28053,MINADOR DO NEGRÃO,0,317,0,0,0,1780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,302,32,11,0,0,0,0,0,0,689,3790,171,3101,487
AL,28070,MONTEIRÓPOLIS,0,1710,0,0,0,1608,0,0,0,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,131,61,3,0,0,0,0,0,0,1131,5238,172,4107,409
AL,28096,MURICI,0,4148,0,0,0,7301,0,0,0,7,0,9,0,0,0,0,0,0,0,0,22,0,0,0,342,190,17,0,0,0,0,0,0,3407,17759,740,14352,1576
AL,28118,NOVO LINO,0,1684,0,0,0,3253,0,0,0,1,0,3,0,0,0,0,0,0,0,0,35,0,0,0,295,41,13,0,0,0,0,0,0,1772,8338,525,6566,716
AL,28134,OLHO D'ÁGUA DAS FLORES,0,4881,0,0,0,3310,0,0,0,3,0,9,0,0,0,0,0,0,0,0,12,0,0,0,429,82,11,0,0,0,0,0,0,3056,13503,518,10447,1192
AL,28150,OLHO D'ÁGUA DO CASADO,0,808,0,0,0,2873,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,59,79,7,0,0,0,0,0,0,1304,6077,270,4773,671
AL,28177,OLHO D'ÁGUA GRANDE,0,1251,0,0,0,1134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,40,15,3,0,0,0,0,0,0,821,3792,187,2971,336
AL,28193,OLIVENÇA,0,1553,0,0,0,3443,0,0,0,2,0,13,0,0,0,0,0,0,0,0,7,0,0,0,149,44,16,0,0,0,0,0,0,1538,7713,182,6175,766
AL,28215,OURO BRANCO,0,1077,0,0,0,3770,0,0,0,1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,63,32,6,0,0,0,0,0,0,1313,7095,227,5782,594
AL,28231,PALESTINA,0,179,0,0,0,2255,0,0,0,1,0,8,0,0,0,0,0,0,0,0,5,0,0,0,75,24,7,0,0,0,0,0,0,820,3847,143,3027,330
AL,28258,PALMEIRA DOS ÍNDIOS,0,5838,0,0,0,13720,0,0,0,9,0,69,0,0,0,0,0,0,0,0,36,0,0,0,11159,537,34,0,0,0,0,0,0,8688,46881,2512,38193,4279
AL,28274,PÃO DE AÇÚCAR,0,2834,0,0,0,7063,0,0,0,12,0,28,0,0,0,0,0,0,0,0,3,0,0,0,344,208,19,0,0,0,0,0,0,3574,16430,842,12856,1503
AL,28290,PASSO DE CAMARAGIBE,0,3102,0,0,0,3322,0,0,0,1,0,5,0,0,0,0,0,0,0,0,16,0,0,0,227,94,28,0,0,0,0,0,0,2016,10336,739,8320,786
AL,28312,PAULO JACINTO,0,1158,0,0,0,2087,0,0,0,5,0,6,0,0,0,0,0,0,0,0,4,0,0,0,358,74,8,0,0,0,0,0,0,1260,5919,375,4659,584
AL,28339,PENEDO,0,11681,0,0,0,11224,0,0,0,9,0,35,0,0,0,0,0,0,0,0,66,0,0,0,477,390,40,0,0,0,0,0,0,9248,39012,2637,29764,3205
AL,28355,PIAÇABUÇU,0,2935,0,0,0,3691,0,0,0,5,0,15,0,0,0,0,0,0,0,0,12,0,0,0,181,73,8,0,0,0,0,0,0,2891,12003,825,9112,1367
AL,28371,PILAR,0,6540,0,0,0,6955,0,0,0,7,0,16,0,0,0,0,0,0,0,0,73,0,0,0,680,430,17,0,0,0,0,0,0,4524,23176,1839,18652,2095
AL,28398,PINDOBA,0,287,0,0,0,1057,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,116,31,4,0,0,0,0,0,0,341,2236,102,1895,292
AL,28410,PIRANHAS,0,2702,0,0,0,6886,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,199,129,20,0,0,0,0,0,0,3337,15550,710,12213,1555
AL,28436,POÇO DAS TRINCHEIRAS,0,1957,0,0,0,3952,0,0,0,2,0,7,0,0,0,0,0,0,0,0,4,0,0,0,90,53,7,0,0,0,0,0,0,1812,8915,278,7103,753
AL,28452,PORTO CALVO,0,4210,0,0,0,6098,0,0,0,4,0,15,0,0,0,0,0,0,0,0,38,0,0,0,382,175,14,0,0,0,0,0,0,4083,18207,1521,14124,1667
AL,28479,PORTO DE PEDRAS,0,1487,0,0,0,1839,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0,0,345,80,6,0,0,0,0,0,0,1186,6113,566,4927,581
AL,28495,PORTO REAL DO COLÉGIO,0,2260,0,0,0,5305,0,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,174,59,10,0,0,0,0,0,0,2437,13158,1503,10721,1389
AL,28517,QUEBRANGULO,0,2451,0,0,0,3322,0,0,0,4,0,3,0,0,0,0,0,0,0,0,12,0,0,0,242,73,7,0,0,0,0,0,0,1726,8851,308,7125,703
AL,28533,RIO LARGO,0,11006,0,0,0,16661,0,0,0,30,0,40,0,0,0,0,0,0,0,0,266,0,0,0,2146,1421,79,0,0,0,0,0,0,7908,48337,4100,40429,4680
AL,28550,ROTEIRO,0,1613,0,0,0,861,0,0,0,5,0,4,0,0,0,0,0,0,0,0,13,0,0,0,68,24,2,0,0,0,0,0,0,680,3854,181,3174,403
AL,28576,SANTA LUZIA DO NORTE,0,843,0,0,0,1853,0,0,0,477,0,8,0,0,0,0,0,0,0,0,18,0,0,0,184,110,6,0,0,0,0,0,0,641,5027,345,4386,542
AL,28592,SANTANA DO IPANEMA,0,6243,0,0,0,11862,0,0,0,16,0,29,0,0,0,0,0,0,0,0,8,0,0,0,727,354,31,0,0,0,0,0,0,5264,28075,1014,22811,2527
AL,28614,SANTANA DO MUNDAÚ,0,1242,0,0,0,2924,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,162,57,7,0,0,0,0,0,0,1608,7107,415,5499,686
AL,28630,SÃO BRÁS,0,852,0,0,0,2282,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,77,33,8,0,0,0,0,0,0,965,5220,483,4255,512
AL,28657,SÃO JOSÉ DA LAJE,0,4863,0,0,0,5071,0,0,0,9,0,10,0,0,0,0,0,0,0,0,21,0,0,0,332,133,15,0,0,0,0,0,0,2846,15387,756,12541,1331
AL,28673,SÃO JOSÉ DA TAPERA,0,1581,0,0,0,8918,0,0,0,1,0,23,0,0,0,0,0,0,0,0,19,0,0,0,332,254,34,0,0,0,0,0,0,4699,18315,711,13616,1743
AL,28690,SÃO LUÍS DO QUITUNDE,0,6345,0,0,0,6081,0,0,0,7,0,18,0,0,0,0,0,0,0,0,31,0,0,0,388,170,16,0,0,0,0,0,0,4472,20559,1377,16087,1654
AL,28711,SÃO MIGUEL DOS CAMPOS,0,12108,0,0,0,9119,0,0,0,22,0,62,0,0,0,0,0,0,0,0,85,0,0,0,1872,608,52,0,0,0,0,0,0,6138,35545,2219,29407,3260
AL,28738,SÃO MIGUEL DOS MILAGRES,0,825,0,0,0,2029,0,0,0,3,0,4,0,0,0,0,0,0,0,0,16,0,0,0,193,74,7,0,0,0,0,0,0,1133,5680,580,4547,816
AL,28754,SÃO SEBASTIÃO,0,6441,0,0,0,8293,0,0,0,5,0,16,0,0,0,0,0,0,0,0,11,0,0,0,197,44,15,0,0,0,0,0,0,4586,22243,1093,17657,1542
AL,28770,SATUBA,0,2759,0,0,0,2809,0,0,0,29,0,3,0,0,0,0,0,0,0,0,42,0,0,0,408,302,8,0,0,0,0,0,0,1340,9050,602,7710,748
AL,28797,TANQUE D'ARCA,0,1006,0,0,0,1668,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,104,37,5,0,0,0,0,0,0,1093,4774,375,3681,477
AL,28819,TAQUARANA,0,3886,0,0,0,3827,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,196,82,12,0,0,0,0,0,0,2441,12185,579,9744,1139
AL,28835,TRAIPU,0,2378,0,0,0,7283,0,0,0,7,0,23,0,0,0,0,0,0,0,0,15,0,0,0,262,154,32,0,0,0,0,0,0,3821,15834,471,12013,1388
AL,28851,UNIÃO DOS PALMARES,0,12265,0,0,0,11306,0,0,0,17,0,30,0,0,0,0,0,0,0,0,46,0,0,0,886,663,39,0,0,0,0,0,0,8612,40396,2490,31784,4042
AL,28878,VIÇOSA,0,3412,0,0,0,5042,0,0,0,4,0,19,0,0,0,0,0,0,0,0,47,0,0,0,2583,319,12,0,0,0,0,0,0,3665,18241,1263,14576,1875
AL,28894,CRAÍBAS,0,2831,0,0,0,6874,0,0,0,3,0,15,0,0,0,0,0,0,0,0,8,0,0,0,285,116,19,0,0,0,0,0,0,3188,15760,938,12572,1483
AL,28916,SENADOR RUI PALMEIRA,0,1264,0,0,0,3761,0,0,0,1,0,24,0,0,0,0,0,0,0,0,8,0,0,0,90,38,9,0,0,0,0,0,0,1717,7849,195,6132,742
AL,28932,TEOTÔNIO VILELA,0,9411,0,0,0,6468,0,0,0,8,0,29,0,0,0,0,0,0,0,0,44,0,0,0,488,130,22,0,0,0,0,0,0,5603,25481,1363,19878,1915
AM,2003,APUÍ,0,476,4395,117,0,7009,1,0,1308,0,0,0,0,0,0,0,0,0,1,20,0,35,0,0,0,0,0,3,0,0,0,0,7365,15984,39032,519,23048,1799
AM,2011,NOVO AIRÃO,0,2535,5760,76,0,8082,5,0,44,0,0,3,0,0,0,0,0,0,46,15,0,178,0,0,0,6,0,0,0,0,0,0,6762,9804,35280,343,25476,1621
AM,2020,GUAJARÁ,0,309,6040,28,0,8956,4,0,11,0,0,1,0,0,0,0,0,0,0,4,0,66,0,0,0,0,0,1,0,0,0,0,3618,14839,35580,282,20741,1421
AM,2038,ANORI,0,2580,5258,60,0,9158,1,0,12,0,0,4,0,0,0,0,0,0,6,16,0,72,0,0,0,7,0,3,0,0,0,0,6659,12543,37790,215,25247,1196
AM,2046,CAREIRO DA VÁRZEA,0,2283,9949,621,0,13541,6,0,22,0,0,6,0,0,0,0,0,0,29,68,0,254,0,0,0,23,0,14,0,0,0,0,12386,12637,54648,424,42011,2385
AM,2054,ATALAIA DO NORTE,0,184,4438,21,0,9237,1,0,121,0,0,1,0,0,0,0,0,0,16,10,0,83,0,0,0,0,0,1,0,0,0,0,3529,10908,29440,57,18532,833
AM,2070,AUTAZES,0,4046,17731,348,0,27788,25,0,39,0,0,5,0,0,0,0,0,0,14,77,0,275,0,0,0,12,0,3,0,0,0,0,11807,26885,92950,667,66065,3228
AM,2097,BARCELOS,0,1685,7942,159,0,3595,2,0,29,0,0,10,0,0,0,0,0,0,22,12,0,149,0,0,0,4,0,0,0,0,0,0,7090,16425,38476,214,22051,1138
AM,2119,BARREIRINHA,0,2438,9230,469,0,23368,3,0,29,0,0,14,0,0,0,0,0,0,30,33,0,234,0,0,0,10,0,5,0,0,0,0,9615,21683,69915,466,48232,2288
AM,2135,BENJAMIN CONSTANT,0,653,7852,90,0,36442,4,0,110,0,0,1,0,0,0,0,0,0,150,18,0,106,0,0,0,9,0,2,0,0,0,0,8155,20102,76996,535,56894,2767
AM,2151,BOCA DO ACRE,0,1571,9986,97,0,25072,4,0,25,0,0,1,0,0,0,0,0,0,2,12,0,222,0,0,0,9,0,0,0,0,0,0,10896,25817,78030,731,52213,3585
AM,2178,BORBA,0,660,12192,194,0,24824,4,0,44,0,0,3,0,0,0,0,0,0,16,60,0,116,0,0,0,7,0,1,0,0,0,0,11870,24962,77638,327,52676,2358
AM,2194,CANUTAMA,0,2164,3782,10,0,9203,1,0,39,0,0,2,0,0,0,0,0,0,3,7,0,16,0,0,0,0,0,0,0,0,0,0,3113,11382,30918,177,19536,1019
AM,2216,CARAUARI,0,800,8645,102,0,22275,6,0,22,0,0,4,0,0,0,0,0,0,9,17,0,17,0,0,0,7,0,0,0,0,0,0,11213,26868,72264,292,45396,1987
AM,2232,CAREIRO,0,2598,14673,914,0,18964,19,0,50,0,0,12,0,0,0,0,0,0,35,74,0,318,0,0,0,15,0,4,0,0,0,0,15334,25444,83088,757,57644,3877
AM,2259,COARI,0,10846,31882,588,0,38120,23,0,176,0,0,13,0,0,0,0,0,0,361,156,0,842,0,0,0,129,0,12,0,0,0,0,29113,67120,188182,1553,121062,7248
AM,2275,CODAJÁS,0,1238,8752,225,0,14042,3,0,11,0,0,0,0,0,0,0,0,0,18,24,0,183,0,0,0,6,0,1,0,0,0,0,9714,20455,56876,248,36421,1956
AM,2291,EIRUNEPÉ,0,501,14263,30,0,15660,3,0,241,0,0,5,0,0,0,0,0,0,3,17,0,63,0,0,0,10,0,0,0,0,0,0,13728,33859,81888,615,48029,2890
AM,2313,ENVIRA,0,476,6430,30,0,7682,1,0,1570,0,0,0,0,0,0,0,0,0,6,7,0,45,0,0,0,2,0,0,0,0,0,0,7436,18080,43346,315,25266,1266
AM,2330,FONTE BOA,0,455,10993,148,0,13021,1,0,15,0,0,4,0,0,0,0,0,0,102,6,0,38,0,0,0,6,0,0,0,0,0,0,9653,19640,56078,340,36438,1656
AM,2356,HUMAITÁ,0,7206,13451,139,0,25171,3,0,38,0,0,2,0,0,0,0,0,0,14,28,0,283,0,0,0,23,0,4,0,0,0,0,20135,36765,109844,1380,73079,5202
AM,2372,SANTA ISABEL DO RIO NEGRO,0,457,3133,83,0,9342,0,0,9,0,0,1,0,0,0,0,0,0,18,3,0,39,0,0,0,3,0,1,0,0,0,0,1786,12947,28770,158,15823,790
AM,2399,IPIXUNA,0,1837,3426,15,0,9606,0,0,12,0,0,1,0,0,0,0,0,0,6,0,0,16,0,0,0,2,0,1,0,0,0,0,5657,17624,40244,438,22620,1603
AM,2410,ITACOATIARA,0,10511,25929,9819,0,76123,34,0,305,0,0,24,0,0,0,0,0,0,522,458,0,1612,0,0,0,100,0,35,0,0,0,0,42658,54203,237226,3118,183023,11775
AM,2437,ITAPIRANGA,0,1404,3117,141,0,8687,4,0,8,0,0,3,0,0,0,0,0,0,6,21,0,153,0,0,0,6,0,3,0,0,0,0,4872,8240,27568,166,19328,737
AM,2453,JAPURÁ,0,75,2323,7,0,5542,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,5,0,0,0,14,0,1,0,0,0,0,2073,5999,16458,60,10459,343
AM,2470,JURUÁ,0,1840,4973,22,0,4094,3,0,31,0,0,1,0,0,0,0,0,0,2,3,0,14,0,0,0,21,0,0,0,0,0,0,4294,10805,27144,147,16339,894
AM,2496,JUTAÍ,0,743,6113,456,0,10495,3,0,14,0,0,3,0,0,0,0,0,0,37,5,0,41,0,0,0,3,0,3,0,0,0,0,6561,17955,44742,314,26787,1996
AM,2518,LÁBREA,0,1865,5055,130,0,35669,10,0,13,0,0,6,0,0,0,0,0,0,8,35,0,86,0,0,0,17,0,1,0,0,0,0,9260,35060,90856,483,55796,3158
AM,2534,MANACAPURU,0,6279,44449,1304,0,70414,18,0,207,0,0,13,0,0,0,0,0,0,104,120,0,1146,0,0,0,66,0,32,0,0,0,0,42889,49527,229940,2253,180413,11119
AM,2550,MANAUS,0,141010,742163,152885,0,1167065,4554,0,33092,0,0,3944,0,0,0,0,0,0,18954,27139,0,185064,0,0,0,7098,0,3109,0,0,0,0,936220,812009,5036617,165713,4224608,636598
AM,2577,MANICORÉ,0,2519,16651,262,0,25761,0,0,34,0,0,2,0,0,0,0,0,0,8,15,0,87,0,0,0,16,0,3,0,0,0,0,20518,36865,106618,622,69753,3255
AM,2593,MARAÃ,0,277,3903,37,0,9716,0,0,4,0,0,0,0,0,0,0,0,0,7,6,0,15,0,0,0,10,0,2,0,0,0,0,4950,15735,35678,95,19943,921
AM,2615,MAUÉS,0,1744,23000,531,0,29663,5,0,31,0,0,10,0,0,0,0,0,0,16,25,0,255,0,0,0,12,0,7,0,0,0,0,17559,39622,117362,913,77740,3969
AM,2631,NHAMUNDÁ,0,603,7265,76,0,16444,0,0,44,0,0,0,0,0,0,0,0,0,10,6,0,73,0,0,0,4,0,0,0,0,0,0,7836,16396,50124,241,33728,1126
AM,2658,NOVA OLINDA DO NORTE,0,875,8241,195,0,20997,7,0,18,0,0,4,0,0,0,0,0,0,9,23,0,94,0,0,0,9,0,1,0,0,0,0,10542,20962,64132,311,43170,1844
AM,2674,NOVO ARIPUANÃ,0,895,6464,107,0,9317,0,0,27,0,0,6,0,0,0,0,0,0,2,13,0,63,0,0,0,7,0,0,0,0,0,0,9420,18318,46640,363,28322,1638
AM,2690,PARINTINS,0,5631,44739,2997,0,72929,32,0,334,0,0,12,0,0,0,0,0,0,65,152,0,1571,0,0,0,53,0,20,0,0,0,0,34829,79564,256532,3649,176968,9955
AM,2712,PAUINI,0,335,6624,38,0,9724,1,0,7,0,0,2,0,0,0,0,0,0,6,8,0,269,0,0,0,5,0,0,0,0,0,0,3889,15530,37879,201,22349,1240
AM,2739,SANTO ANTÔNIO DO IÇÁ,0,3437,6401,60,0,15933,2,0,8,0,0,3,0,0,0,0,0,0,52,8,0,43,0,0,0,5,0,2,0,0,0,0,8493,13748,50622,340,36874,2087
AM,2755,SÃO PAULO DE OLIVENÇA,0,2169,8071,338,0,22764,8,0,23,0,0,0,0,0,0,0,0,0,57,8,0,66,0,0,0,1,0,2,0,0,0,0,10485,14113,61572,490,47459,2977
AM,2771,SILVES,0,1059,2982,452,0,9844,1,0,26,0,0,0,0,0,0,0,0,0,8,8,0,88,0,0,0,5,0,2,0,0,0,0,3250,7847,26722,221,18875,929
AM,2798,TAPAUÁ,0,841,5016,51,0,15270,0,0,11,0,0,1,0,0,0,0,0,0,1,11,0,464,0,0,0,4,0,3,0,0,0,0,4253,20268,47956,208,27688,1554
AM,2810,TEFÉ,0,7774,25189,534,0,38228,1,0,230,0,0,8,0,0,0,0,0,0,59,86,0,264,0,0,0,456,0,7,0,0,0,0,23682,48956,153066,1659,104110,5933
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,2189,18723,501,0,27245,10,0,53,0,0,1,0,0,0,0,0,0,459,24,0,149,0,0,0,17,0,5,0,0,0,0,14903,43111,110970,790,67859,2790
AM,2852,URUCARÁ,0,1366,5117,490,0,13687,3,0,8,0,0,1,0,0,0,0,0,0,17,31,0,74,0,0,0,3,0,1,0,0,0,0,7276,14779,44443,282,29664,1308
AM,2879,URUCURITUBA,0,645,6197,390,0,15031,1,0,37,0,0,1,0,0,0,0,0,0,9,23,0,90,0,0,0,4,0,0,0,0,0,0,6337,16864,47092,290,30228,1173
AM,2895,ALVARÃES,0,1198,9149,44,0,7486,2,0,7,0,0,2,0,0,0,0,0,0,2,15,0,40,0,0,0,33,0,0,0,0,0,0,6241,11586,37195,178,25609,1212
AM,2917,AMATURÁ,0,150,3959,26,0,7193,1,0,10,0,0,1,0,0,0,0,0,0,22,16,0,37,0,0,0,6,0,0,0,0,0,0,3391,5085,21052,141,15967,1014
AM,2933,ANAMÃ,0,343,3326,71,0,9097,1,0,16,0,0,2,0,0,0,0,0,0,8,7,0,54,0,0,0,7,0,2,0,0,0,0,4469,9184,27424,122,18240,715
AM,2950,BERURI,0,808,6875,58,0,12608,4,0,50,0,0,3,0,0,0,0,0,0,2,6,0,28,0,0,0,6,0,18,0,0,0,0,7343,13407,42682,180,29275,1286
AM,2976,BOA VISTA DO RAMOS,0,1149,7718,147,0,9731,2,0,20,0,0,1,0,0,0,0,0,0,11,50,0,289,0,0,0,2,0,3,0,0,0,0,5291,13775,39854,333,26079,1332
AM,2992,CAAPIRANGA,0,1773,3054,45,0,9203,3,0,3,0,0,0,0,0,0,0,0,0,8,5,0,41,0,0,0,0,0,0,0,0,0,0,5219,10106,30542,203,20436,879
AM,98353,IRANDUBA,0,4442,19054,2278,0,29768,20,0,138,0,0,18,0,0,0,0,0,0,169,116,0,802,0,0,0,53,0,25,0,0,0,0,17051,14886,98222,1509,83336,7893
AM,98370,ITAMARATI,0,162,4609,45,0,5434,0,0,13,0,0,0,0,0,0,0,0,0,2,4,0,27,0,0,0,1,0,0,0,0,0,0,5122,8603,24944,95,16341,827
AM,98396,MANAQUIRI,0,1437,5293,279,0,19002,7,0,39,0,0,7,0,0,0,0,0,0,19,28,0,130,0,0,0,8,0,2,0,0,0,0,5547,15658,49492,277,33834,1759
AM,98418,PRESIDENTE FIGUEIREDO,0,1422,10570,843,0,25088,11,0,130,0,0,9,0,0,0,0,0,0,52,131,0,806,0,0,0,25,0,4,0,0,0,0,13388,18641,76428,966,57787,4342
AM,98434,RIO PRETO DA EVA,0,4788,9431,502,0,10068,12,0,150,0,0,4,0,0,0,0,0,0,40,113,0,317,0,0,0,55,0,2,0,0,0,0,10890,12762,53080,587,40318,3359
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,0,1205,4137,82,0,5866,0,0,20,0,0,1,0,0,0,0,0,0,5,32,0,74,0,0,0,1,0,0,0,0,0,0,3682,7404,23396,190,15992,697
AM,98477,TABATINGA,0,2105,13353,366,0,44898,14,0,80,0,0,8,0,0,0,0,0,0,685,58,0,505,0,0,0,13,0,10,0,0,0,0,15996,31258,116922,1530,85664,6043
AM,98493,UARINI,0,2058,4002,28,0,6812,1,0,18,0,0,0,0,0,0,0,0,0,235,2,0,15,0,0,0,10,0,0,0,0,0,0,5146,9109,28454,154,19345,864
AM,98515,TONANTINS,0,1798,6892,56,0,9467,1,0,4,0,0,2,0,0,0,0,0,0,24,3,0,34,0,0,0,2,0,1,0,0,0,0,4684,9920,34174,188,24254,1098
AP,6009,PRACUÚBA,0,0,2147,0,0,0,2,0,0,0,0,1,0,43,0,0,0,0,0,0,0,1481,0,0,0,0,0,0,229,0,272,0,0,578,4942,25,4364,164
AP,6017,AMAPÁ,0,0,4605,0,0,0,18,0,0,0,0,0,0,72,0,0,0,0,0,0,0,2989,0,0,0,0,0,0,539,0,344,0,0,1564,10602,64,9038,407
AP,6025,PORTO GRANDE,0,0,11470,0,0,0,32,0,0,0,0,1,0,340,0,0,0,0,0,0,0,3843,0,0,0,0,0,0,1742,0,690,0,0,3529,23066,235,19537,1184
AP,6033,CALÇOENE,0,0,6890,0,0,0,6,0,0,0,0,2,0,73,0,0,0,0,0,0,0,2537,0,0,0,0,0,0,437,0,375,0,0,2562,13554,90,10992,582
AP,6041,ITAUBAL,0,0,2555,0,0,0,1,0,0,0,0,4,0,95,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,442,0,241,0,0,1163,8074,28,6911,259
AP,6050,MACAPÁ,0,0,211121,0,0,0,4670,0,0,0,0,356,0,19460,0,0,0,0,0,0,0,163234,0,0,0,0,0,0,30680,0,17343,0,0,59891,536324,5964,476433,23605
AP,6068,CUTIAS,0,0,2626,0,0,0,1,0,0,0,0,1,0,47,0,0,0,0,0,0,0,2107,0,0,0,0,0,0,277,0,448,0,0,985,6714,22,5729,200
AP,6076,MAZAGÃO,0,0,10559,0,0,0,23,0,0,0,0,9,0,178,0,0,0,0,0,0,0,8137,0,0,0,0,0,0,1639,0,197,0,0,2822,24514,84,21692,866
AP,6084,PEDRA BRANCA DO AMAPARI,0,0,6629,0,0,0,27,0,0,0,0,8,0,290,0,0,0,0,0,0,0,2383,0,0,0,0,0,0,1730,0,566,0,0,3058,15490,130,12432,669
AP,6092,OIAPOQUE,0,0,14262,0,0,0,17,0,0,0,0,7,0,495,0,0,0,0,0,0,0,4611,0,0,0,0,0,0,1426,0,446,0,0,8631,31948,480,23317,1573
AP,6106,SERRA DO NAVIO,0,0,2966,0,0,0,9,0,0,0,0,5,0,61,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,365,0,468,0,0,821,6158,49,5337,263
AP,6114,FERREIRA GOMES,0,0,4733,0,0,0,23,0,0,0,0,3,0,194,0,0,0,0,0,0,0,2161,0,0,0,0,0,0,548,0,356,0,0,2355,10870,74,8515,423
AP,6122,VITÓRIA DO JARI,0,0,6959,0,0,0,5,0,0,0,0,4,0,232,0,0,0,0,0,0,0,5195,0,0,0,0,0,0,1156,0,116,0,0,2693,17336,149,14643,827
AP,6130,LARANJAL DO JARI,0,0,19171,0,0,0,18,0,0,0,0,9,0,708,0,0,0,0,0,0,0,13968,0,0,0,0,0,0,4054,0,2684,0,0,8088,52273,849,44185,2724
AP,6157,SANTANA,0,0,68213,0,0,0,435,0,0,0,0,41,0,4619,0,0,0,0,0,0,0,29170,0,0,0,0,0,0,7382,0,4199,0,0,13104,134761,1390,121657,6208
AP,6173,TARTARUGALZINHO,0,0,6900,0,0,0,19,0,0,0,0,4,0,138,0,0,0,0,0,0,0,2503,0,0,0,0,0,0,433,0,1390,0,0,1966,14110,121,12144,636
BA,30007,LUÍS EDUARDO MAGALHÃES,0,0,0,10368,0,0,44,0,0,0,0,0,0,0,12801,0,78,0,0,0,0,1684,0,0,0,125,0,0,0,0,0,0,0,8968,39378,2837,30410,2473
BA,30058,EUNÁPOLIS,0,0,0,15571,0,0,95,0,0,0,0,0,0,0,24544,0,142,0,0,0,0,4065,0,0,0,221,0,0,0,0,0,0,0,20087,74025,4103,53938,5197
BA,30660,IUIU,0,0,0,3238,0,0,1,0,0,0,0,0,0,0,2225,0,3,0,0,0,0,31,0,0,0,2,0,0,0,0,0,0,0,2180,8255,194,6075,381
BA,30678,JABORANDI,0,0,0,2846,0,0,1,0,0,0,0,0,0,0,1726,0,6,0,0,0,0,35,0,0,0,3,0,0,0,0,0,0,0,931,6539,407,5608,584
BA,30694,JUSSARI,0,0,0,1912,0,0,1,0,0,0,0,0,0,0,1054,0,3,0,0,0,0,34,0,0,0,9,0,0,0,0,0,0,0,1572,4962,69,3390,308
BA,30716,AMÉRICA DOURADA,0,0,0,5659,0,0,5,0,0,0,0,0,0,0,1808,0,1,0,0,0,0,179,0,0,0,11,0,0,0,0,0,0,0,3545,12361,483,8816,670
BA,30732,ARATACA,0,0,0,2226,0,0,1,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,132,0,0,0,4,0,0,0,0,0,0,0,433,5000,94,4567,399
