,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
192,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63410,COLINA,SP,3978
193,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63436,COLOMBIA,SP,1108
194,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63452,CONCHAL,SP,3671
195,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63479,CONCHAS,SP,2934
196,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63495,CORDEIROPOLIS,SP,5524
197,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63517,COROADOS,SP,1075
198,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63533,CORONEL MACEDO,SP,768
199,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63550,CORUMBATAI,SP,824
200,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63576,COSMOPOLIS,SP,14752
201,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63592,COSMORAMA,SP,1419
202,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63614,COTIA,SP,37015
203,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63630,CRAVINHOS,SP,5730
204,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63657,CRISTAIS PAULISTA,SP,974
205,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63673,CRUZALIA,SP,658
206,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63690,CRUZEIRO,SP,22837
207,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63711,CUBATAO,SP,40631
208,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63738,CUNHA,SP,2999
209,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63754,DESCALVADO,SP,7242
210,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63770,DIADEMA,SP,130444
211,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63797,DIVINOLANDIA,SP,1727
212,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63819,DOBRADA,SP,2075
213,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63835,DOIS CORREGOS,SP,5291
214,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63851,DOLCINOPOLIS,SP,409
215,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63878,DOURADO,SP,2065
216,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63894,DRACENA,SP,9913
217,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63916,DUARTINA,SP,4222
218,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63932,DUMONT,SP,1535
219,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63959,ECHAPORA,SP,1560
220,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63975,ELDORADO,SP,1582
221,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,63991,ELIAS FAUSTO,SP,2049
222,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64017,EMBU,SP,46299
223,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64033,EMBU GUACU,SP,10172
224,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64050,ESTRELA D OESTE,SP,1780
225,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64076,ESTRELA DO NORTE,SP,506
226,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64092,FARTURA,SP,3636
227,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64114,FERNANDOPOLIS,SP,16799
228,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64130,FERNANDO PRESTES,SP,1267
229,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64157,FERRAZ DE VASCONCELOS,SP,31917
230,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64173,FLORA RICA,SP,785
231,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64190,FLOREAL,SP,940
232,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64211,FLORIDA PAULISTA,SP,1823
233,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64238,FLORINEA,SP,741
234,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64254,FRANCA,SP,66662
235,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64270,FRANCISCO MORATO,SP,23109
236,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64297,FRANCO DA ROCHA,SP,24627
237,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64319,GABRIEL MONTEIRO,SP,572
238,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64335,GALIA,SP,1556
239,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64351,GARCA,SP,9270
240,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64378,GASTAO VIDIGAL,SP,752
241,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64394,GENERAL SALGADO,SP,2918
242,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64416,GETULINA,SP,2305
243,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64432,GLICERIO,SP,1157
244,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64459,GUAICARA,SP,2223
245,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64475,GUAIMBE,SP,935
246,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64491,GUAIRA,SP,8064
247,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64513,GUAPIACU,SP,3411
248,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64530,GUAPIARA,SP,3052
249,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64556,GUARA,SP,4187
250,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64572,GUARACAI,SP,1795
251,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64599,GUARACI,SP,1870
252,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64610,GUARANI D OESTE,SP,502
253,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64637,GUARANTA,SP,1092
254,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64653,GUARARAPES,SP,6385
255,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64670,GUARAREMA,SP,4820
256,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64696,GUARATINGUETA,SP,34030
257,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64718,GUAREI,SP,2248
258,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64734,GUARIBA,SP,9231
259,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64750,GUARUJA,SP,70128
260,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64777,GUARULHOS,SP,231113
261,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64793,GUZOLANDIA,SP,853
262,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64815,HERCULANDIA,SP,1381
263,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64831,IACANGA,SP,1803
264,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64858,IACRI,SP,1374
265,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64874,IBATE,SP,6321
266,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64890,IBIRA,SP,1727
267,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64912,IBIRAREMA,SP,1072
268,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64939,IBITINGA,SP,12991
269,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64955,IBIUNA,SP,7396
270,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64971,ICEM,SP,2187
271,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,64998,IEPE,SP,1739
272,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65013,IGARACU DO TIETE,SP,5453
273,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65030,IGARAPAVA,SP,5728
274,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65056,IGARATA,SP,2096
275,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65072,IGUAPE,SP,3985
276,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65099,ILHABELA,SP,3681
277,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65110,INDAIATUBA,SP,50062
278,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65137,INDIANA,SP,1267
279,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65153,INDIAPORA,SP,776
280,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65170,INUBIA PAULISTA,SP,486
281,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65196,IPAUCU,SP,2623
282,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65218,IPERO,SP,4418
283,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65234,IPEUNA,SP,875
284,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65250,IPORANGA,SP,649
285,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65277,IPUA,SP,2915
286,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65293,IRACEMAPOLIS,SP,4372
287,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65315,IRAPUA,SP,1064
288,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65331,IRAPURU,SP,1426
289,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65358,ITABERA,SP,4406
290,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65374,ITAI,SP,4695
291,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65390,ITAJOBI,SP,2671
292,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65412,ITAJU,SP,526
293,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65439,ITANHAEM,SP,15200
294,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65455,ITAPECERICA DA SERRA,SP,24115
295,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65471,ITAPETININGA,SP,30497
296,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65498,ITAPEVA,SP,20466
297,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65510,ITAPEVI,SP,36487
298,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65536,ITAPIRA,SP,18959
299,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65552,ITAPOLIS,SP,8780
300,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65579,ITAPORANGA,SP,2341
301,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65595,ITAPUI,SP,2757
302,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65617,ITAPURA,SP,996
303,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65633,ITAQUAQUECETUBA,SP,44362
304,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65650,ITARARE,SP,7546
305,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65676,ITARIRI,SP,1786
306,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65692,ITATIBA,SP,18684
307,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65714,ITATINGA,SP,2796
308,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65730,ITIRAPINA,SP,2916
309,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65757,ITIRAPUA,SP,1158
310,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65773,ITOBI,SP,1165
311,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65790,ITU,SP,36188
312,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65811,ITUPEVA,SP,6414
313,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65838,ITUVERAVA,SP,8834
314,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65854,JABORANDI,SP,1436
315,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65870,JABOTICABAL,SP,17142
316,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65897,JACAREI,SP,63403
317,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65919,JACI,SP,666
318,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65935,JACUPIRANGA,SP,2839
319,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65951,JAGUARIUNA,SP,8491
320,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65978,JALES,SP,12580
321,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,65994,JAMBEIRO,SP,1047
322,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66010,JANDIRA,SP,21503
323,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66036,JARDINOPOLIS,SP,6646
324,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66052,JARINU,SP,2487
325,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66079,JAU,SP,31683
326,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66095,JERIQUARA,SP,508
327,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66117,JOANOPOLIS,SP,2982
328,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66133,JOAO RAMALHO,SP,512
329,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66150,JOSE BONIFACIO,SP,6612
330,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66176,JULIO MESQUITA,SP,972
331,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66192,JUNDIAI,SP,121798
332,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66214,JUNQUEIROPOLIS,SP,3808
333,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66230,JUQUIA,SP,2873
334,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66257,JUQUITIBA,SP,3483
335,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66273,LAGOINHA,SP,1156
336,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66290,LARANJAL PAULISTA,SP,4265
337,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66311,LAVINIA,SP,1371
338,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66338,LAVRINHAS,SP,1358
339,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66354,LEME,SP,26135
340,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66370,LENCOIS PAULISTA,SP,13016
341,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66397,LIMEIRA,SP,79860
342,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66419,LINDOIA,SP,1008
343,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66435,LINS,SP,14535
344,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66451,LORENA,SP,23347
345,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66478,LOUVEIRA,SP,5523
346,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66494,LUCELIA,SP,4619
347,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66516,LUCIANOPOLIS,SP,643
348,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66532,LUIS ANTONIO,SP,2147
349,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66559,LUISIANIA,SP,956
350,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66575,LUPERCIO,SP,816
351,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66591,LUTECIA,SP,612
352,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66613,MACATUBA,SP,4421
353,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66630,MACAUBAL,SP,1455
354,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66656,MACEDONIA,SP,919
355,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66672,MAGDA,SP,927
356,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66699,MAIRINQUE,SP,11217
357,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66710,MAIRIPORA,SP,11761
358,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66737,MANDURI,SP,1727
359,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66753,MARABA PAULISTA,SP,693
360,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66770,MARACAI,SP,3217
361,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66796,MARIAPOLIS,SP,565
362,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66818,MARILIA,SP,59071
363,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66834,MARINOPOLIS,SP,588
364,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66850,MARTINOPOLIS,SP,4022
365,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66877,MATAO,SP,23713
366,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66893,MAUA,SP,124137
367,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66915,MENDONCA,SP,653
368,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66931,MERIDIANO,SP,924
369,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66958,MIGUELOPOLIS,SP,4407
370,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66974,MINEIROS DO TIETE,SP,3546
371,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,66990,MIRACATU,SP,2685
372,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67016,MIRA ESTRELA,SP,529
373,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67032,MIRANDOPOLIS,SP,5310
374,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67059,MIRANTE DO PARANAPANEMA,SP,3264
375,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67075,MIRASSOL,SP,13171
376,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67091,MIRASSOLANDIA,SP,830
377,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67113,MOCOCA,SP,16931
378,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67130,MOGI DAS CRUZES,SP,91588
379,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67156,MOJI GUACU,SP,39338
380,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67172,MOJI MIRIM,SP,20644
381,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67199,MOMBUCA,SP,533
382,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67210,MONCOES,SP,381
383,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67237,MONGAGUA,SP,7644
384,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67253,MONTE ALEGRE DO SUL,SP,1334
385,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67270,MONTE ALTO,SP,11795
386,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67296,MONTE APRAZIVEL,SP,5126
387,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67318,MONTE AZUL PAULISTA,SP,3637
388,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67334,MONTE CASTELO,SP,944
389,ALOIZIO MERCADANTE OLIVA,MERCADANTE,13,PARTIDO DOS TRABALHADORES,PT,67350,MONTEIRO LOBATO,SP,1022
