,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS_NOMINAIS ELEITO
1865,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10286,JACOBINA DO PIAUÍ,PI,2000
1866,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10294,BATALHA,PI,10207
1867,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10308,JARDIM DO MULATO,PI,1704
1868,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10316,BENEDITINOS,PI,4321
1869,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10324,LAGOA ALEGRE,PI,3579
1870,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10332,BERTOLÍNIA,PI,2178
1871,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10340,LAGOA DO BARRO DO PIAUÍ,PI,2004
1872,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10359,BOCAINA,PI,2514
1873,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10367,MARCOLÂNDIA,PI,3497
1874,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10375,BOM JESUS,PI,7478
1875,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10383,PATOS DO PIAUÍ,PI,1685
1876,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10391,BURITI DOS LOPES,PI,6645
1877,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10405,PASSAGEM FRANCA DO PIAUÍ,PI,1451
1878,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10413,CAMPINAS DO PIAUÍ,PI,2764
1879,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10421,QUEIMADA NOVA,PI,1724
1880,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10430,CAMPO MAIOR,PI,10205
1881,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10448,SANTA CRUZ DOS MILAGRES,PI,1943
1882,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10456,CANTO DO BURITI,PI,6329
1883,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10464,SANTA ROSA DO PIAUÍ,PI,2405
1884,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10472,CAPITÃO DE CAMPOS,PI,4009
1885,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10480,SANTANA DO PIAUÍ,PI,1400
1886,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10499,CARACOL,PI,3447
1887,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10502,SÃO BRAZ DO PIAUÍ,PI,1944
1888,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10510,CASTELO DO PIAUÍ,PI,5663
1889,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10529,SÃO JOSÉ DO DIVINO,PI,2244
1890,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10537,COCAL,PI,8005
1891,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10545,SIGEFREDO PACHECO,PI,3182
1892,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10553,CONCEIÇÃO DO CANINDÉ,PI,1429
1893,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10561,SÃO LOURENÇO DO PIAUÍ,PI,1686
1894,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10570,CORRENTE,PI,8713
1895,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10588,VÁRZEA BRANCA,PI,2078
1896,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10596,CRISTALÂNDIA DO PIAUÍ,PI,2080
1897,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10600,BARRA D ALCÂNTARA,PI,1128
1898,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10618,CRISTINO CASTRO,PI,2741
1899,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10626,BELA VISTA DO PIAUÍ,PI,477
1900,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10634,CURIMATÁ,PI,3494
1901,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10642,BREJO DO PIAUÍ,PI,1690
1902,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10650,DEMERVAL LOBÃO,PI,4473
1903,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10669,BOA HORA,PI,2728
1904,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10677,DOM EXPEDITO LOPES,PI,2391
1905,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10685,DOM INOCÊNCIO,PI,2524
1906,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10693,ELESBÃO VELOSO,PI,6311
1907,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10707,CAPITÃO GERVÁSIO OLIVEIRA,PI,2195
1908,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10715,ELISEU MARTINS,PI,1318
1909,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10723,CAMPO GRANDE DO PIAUÍ,PI,1519
1910,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10731,ESPERANTINA,PI,11261
1911,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10740,CAMPO LARGO DO PIAUÍ,PI,2472
1912,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10758,FLORES DO PIAUÍ,PI,2044
1913,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10766,CURRAIS,PI,2130
1914,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10774,FLORIANO,PI,13173
1915,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10782,GEMINIANO,PI,2167
1916,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10790,FRANCINÓPOLIS,PI,1732
1917,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10804,GUARIBAS,PI,1955
1918,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10812,FRANCISCO AYRES,PI,1744
1919,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10820,ILHA GRANDE,PI,3217
1920,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10839,FRANCISCO SANTOS,PI,2421
1921,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10847,JUREMA,PI,2878
1922,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10855,FRONTEIRAS,PI,3668
1923,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10863,LAGOA DE SÃO FRANCISCO,PI,1818
1924,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10871,GILBUÉS,PI,3125
1925,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10880,MORRO CABEÇA NO TEMPO,PI,1751
1926,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10898,GUADALUPE,PI,3168
1927,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10901,NOVO SANTO ANTÔNIO,PI,1314
1928,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10910,HUGO NAPOLEÃO,PI,1581
1929,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10928,NOSSA SENHORA DE NAZARÉ,PI,2419
1930,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10936,INHUMA,PI,4027
1931,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10944,PAQUETÁ,PI,1843
1932,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10952,IPIRANGA DO PIAUÍ,PI,2347
1933,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10960,NOVA SANTA RITA,PI,1973
1934,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10979,ISAÍAS COELHO,PI,2788
1935,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10987,SÃO JOÃO DO ARRAIAL,PI,3857
1936,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,10995,ITAINÓPOLIS,PI,2684
1937,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11010,ITAUEIRA,PI,3059
1938,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11037,JAICÓS,PI,5123
1939,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11053,JERUMENHA,PI,1681
1940,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11070,JOAQUIM PIRES,PI,5484
1941,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11088,SÃO JOÃO DA CANABRAVA,PI,2023
1942,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11096,JOSÉ DE FREITAS,PI,13529
1943,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11118,LANDRI SALES,PI,2139
1944,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11134,LUIS CORREIA,PI,12330
1945,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11150,LUZILÂNDIA,PI,8996
1946,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11177,MANOEL EMÍDIO,PI,2214
1947,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11193,MARCOS PARENTE,PI,1537
1948,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11215,MATIAS OLÍMPIO,PI,4047
1949,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11231,MIGUEL ALVES,PI,7668
1950,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11258,MIGUEL LEÃO,PI,712
1951,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11274,MONSENHOR GIL,PI,3637
1952,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11290,MONSENHOR HIPÓLITO,PI,1937
1953,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11312,MONTE ALEGRE DO PIAUÍ,PI,3646
1954,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11339,NAZARÉ DO PIAUÍ,PI,2516
1955,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11355,NOSSA SENHORA DOS REMÉDIOS,PI,3172
1956,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11371,NOVO ORIENTE DO PIAUÍ,PI,1665
1957,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11398,OEIRAS,PI,11814
1958,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11410,DOMINGOS MOURÃO,PI,1725
1959,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11436,PADRE MARCOS,PI,3274
1960,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11452,PAES LANDIM,PI,1285
1961,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11479,PALMEIRA DO PIAUÍ,PI,2066
1962,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11495,PALMEIRAIS,PI,3959
1963,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11517,PARNAGUÁ,PI,3046
1964,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11533,PARNAÍBA,PI,32485
1965,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11550,PAULISTANA,PI,6158
1966,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11576,PEDRO II,PI,10296
1967,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11592,PICOS,PI,14410
1968,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11614,PIMENTEIRAS,PI,3558
1969,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11630,PIO IX,PI,5566
1970,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11657,PIRACURUCA,PI,8226
1971,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11673,PIRIPIRI,PI,16655
1972,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11690,PORTO,PI,2958
1973,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11711,PRATA DO PIAUÍ,PI,1527
1974,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11738,REDENÇÃO DO GURGUÉIA,PI,2650
1975,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11754,REGENERAÇÃO,PI,6764
1976,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11770,RIBEIRO GONÇALVES,PI,2204
1977,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11797,RIO GRANDE DO PIAUÍ,PI,2779
1978,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11819,SANTA CRUZ DO PIAUÍ,PI,1949
1979,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11835,SANTA FILOMENA,PI,1409
1980,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11851,SANTA LUZ,PI,2304
1981,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11878,SANTO ANTÔNIO DE LISBOA,PI,1938
1982,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11894,SANTO INÁCIO DO PIAUÍ,PI,1899
1983,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11916,SÃO FÉLIX DO PIAUÍ,PI,1949
1984,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11932,SÃO FRANCISCO DO PIAUÍ,PI,3466
1985,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11959,SÃO GONÇALO DO PIAUÍ,PI,2054
1986,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11975,SÃO JOÃO DA SERRA,PI,1985
1987,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,11991,SÃO JOÃO DO PIAUÍ,PI,6858
1988,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12009,SÃO JOÃO DA FRONTEIRA,PI,1667
1989,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12017,SÃO JOSÉ DO PEIXE,PI,1352
1990,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12025,SÃO JOÃO DA VARJOTA,PI,1673
1991,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12033,SÃO JOSÉ DO PIAUÍ,PI,1654
1992,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12041,SEBASTIÃO BARROS,PI,1050
1993,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12050,SÃO JULIÃO,PI,2894
1994,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12068,SEBASTIÃO LEAL,PI,1746
1995,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12076,SÃO MIGUEL DO TAPUIO,PI,7309
1996,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12084,ALVORADA DO GURGUÉIA,PI,1423
1997,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12092,SÃO PEDRO DO PIAUÍ,PI,4954
1998,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12106,ASSUNÇÃO DO PIAUÍ,PI,3549
1999,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12114,SÃO RAIMUNDO NONATO,PI,9340
2000,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12122,BETÂNIA DO PIAUÍ,PI,2038
2001,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12130,SIMÕES,PI,5298
2002,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12149,BOQUEIRÃO DO PIAUÍ,PI,1952
2003,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12157,SIMPLÍCIO MENDES,PI,4084
2004,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12165,CARIDADE DO PIAUÍ,PI,3091
2005,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12173,SOCORRO DO PIAUÍ,PI,2117
2006,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12181,CURRAL NOVO DO PIAUÍ,PI,2708
2007,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12190,TERESINA,PI,130406
2008,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12203,JÚLIO BORGES,PI,1658
2009,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12211,UNIÃO,PI,15078
2010,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12220,LAGOA DO SÍTIO,PI,1777
2011,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12238,URUÇUÍ,PI,7383
2012,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12246,MILTON BRANDÃO,PI,3136
2013,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12254,VALENÇA DO PIAUÍ,PI,4057
2014,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12262,PAJEÚ DO PIAUÍ,PI,1862
2015,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12270,VÁRZEA GRANDE,PI,1130
2016,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12289,PAVUSSU,PI,2023
2017,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12297,DIRCEU ARCOVERDE,PI,3004
2018,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12300,RIACHO FRIO,PI,1543
2019,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12319,ALAGOINHA DO PIAUÍ,PI,2366
2020,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12327,ACAUÃ,PI,2703
2021,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12335,BELÉM DO PIAUÍ,PI,1474
2022,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12343,CAJAZEIRAS DO PIAUÍ,PI,1598
2023,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12351,CAMPO ALEGRE DO FIDALGO,PI,2435
2024,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12360,COCAL DE TELHA,PI,1950
2025,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12378,FRANCISCO MACEDO,PI,1493
2026,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12386,JOÃO COSTA,PI,1663
2027,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12394,JATOBÁ DO PIAUÍ,PI,2139
2028,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12408,JOCA MARQUES,PI,2449
2029,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12416,JUAZEIRO DO PIAUÍ,PI,2491
2030,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12424,LAGOA DO PIAUÍ,PI,2046
2031,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12432,LAGOINHA DO PIAUÍ,PI,1278
2032,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12440,MADEIRO,PI,3343
2033,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12459,MORRO DO CHAPÉU DO PIAUÍ,PI,2286
2034,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12467,MASSAPÊ DO PIAUÍ,PI,1869
2035,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12475,MURICI DOS PORTELAS,PI,2616
2036,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12483,OLHO D ÁGUA DO PIAUÍ,PI,1292
2037,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12491,PEDRO LAURENTINO,PI,1304
2038,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,PI,1512
2039,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12513,SUSSUAPARA,PI,2468
2040,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12521,TANQUE DO PIAUÍ,PI,1116
2041,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12530,TAMBORIL DO PIAUÍ,PI,1516
2042,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12548,VILA NOVA DO PIAUÍ,PI,861
2043,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12556,VERA MENDES,PI,1613
2044,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12564,WALL FERRAZ,PI,1424
2045,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12572,CAJUEIRO DA PRAIA,PI,2910
2046,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12580,CURRALINHOS,PI,1775
2047,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12599,PORTO ALEGRE DO PIAUÍ,PI,336
2048,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12602,RIBEIRA DO PIAUÍ,PI,2103
2049,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12610,SÃO GONÇALO DO GURGUÉIA,PI,1124
2050,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12629,SÃO LUIS DO PIAUÍ,PI,1020
2051,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12637,FLORESTA DO PIAUÍ,PI,1178
2052,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12653,SANTO ANTÔNIO DOS MILAGRES,PI,870
2053,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12661,SÃO MIGUEL DA BAIXA GRANDE,PI,825
2054,CIRO NOGUEIRA LIMA FILHO,CIRO NOGUEIRA,11,Partido Progressista,PP,12670,CARAÚBAS DO PIAUÍ,PI,2293
