,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO,QT_VOTOS SUBSTITUÍDO
144,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62448,TRABIJU,SP,744,0
145,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62456,BORACÉIA,SP,1459,0
146,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62472,BORBOREMA,SP,4459,0
147,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62499,BOTUCATU,SP,35443,0
148,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62510,BRAGANÇA PAULISTA,SP,52192,0
149,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62553,BRAÚNA,SP,2049,0
150,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62570,BRODOWSKI,SP,6080,0
151,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62596,BROTAS,SP,7046,0
152,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62618,BURI,SP,5896,0
153,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62634,BURITAMA,SP,4773,0
154,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62650,BURITIZAL,SP,1640,0
155,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62677,CABRÁLIA PAULISTA,SP,1134,0
156,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62693,CABREÚVA,SP,10115,0
157,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62715,CAÇAPAVA,SP,28203,0
158,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62731,CACHOEIRA PAULISTA,SP,8591,0
159,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62758,CACONDE,SP,5880,0
160,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62774,CAFELÂNDIA,SP,5787,0
161,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62790,CAIABU,SP,1430,0
162,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62812,CAIEIRAS,SP,17826,0
163,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62839,CAIUÁ,SP,1324,0
164,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62855,CAJAMAR,SP,14345,0
165,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62871,CAJOBI,SP,3196,0
166,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62898,CAJURU,SP,6190,0
167,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62910,CAMPINAS,SP,252738,0
168,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62936,CAMPO LIMPO PAULISTA,SP,17199,0
169,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62952,CAMPOS DO JORDÃO,SP,14559,0
170,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62979,CAMPOS NOVOS PAULISTA,SP,1483,0
171,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,62995,CANANÉIA,SP,3550,0
172,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63010,CÂNDIDO MOTA,SP,10042,0
173,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63037,CÂNDIDO RODRIGUES,SP,893,0
174,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63053,CAPÃO BONITO,SP,14930,0
175,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63070,CAPELA DO ALTO,SP,5192,0
176,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63096,CAPIVARI,SP,14347,0
177,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63118,CARAGUATATUBA,SP,25141,0
178,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63134,CARAPICUÍBA,SP,69406,0
179,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63150,CARDOSO,SP,3550,0
180,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63177,CASA BRANCA,SP,7623,0
181,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63193,CÁSSIA DOS COQUEIROS,SP,901,0
182,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63215,CASTILHO,SP,3388,0
183,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63231,CATANDUVA,SP,34133,0
184,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63258,CATIGUÁ,SP,2104,0
185,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63274,CEDRAL,SP,3039,0
186,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63290,CERQUEIRA CÉSAR,SP,5133,0
187,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63312,CERQUILHO,SP,12499,0
188,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63339,CESÁRIO LANGE,SP,4551,0
189,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63355,CHARQUEADA,SP,5122,0
190,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63371,CHAVANTES,SP,3841,0
191,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63398,CLEMENTINA,SP,2153,0
192,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63410,COLINA,SP,5414,0
193,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63436,COLÔMBIA,SP,1764,0
194,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63452,CONCHAL,SP,7218,0
195,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63479,CONCHAS,SP,4992,0
196,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63495,CORDEIRÓPOLIS,SP,6325,0
197,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63517,COROADOS,SP,1712,0
198,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63533,CORONEL MACEDO,SP,1619,0
199,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63550,CORUMBATAÍ,SP,1492,0
200,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63576,COSMÓPOLIS,SP,9912,0
201,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63592,COSMORAMA,SP,3009,0
202,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63614,COTIA,SP,45431,0
203,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63630,CRAVINHOS,SP,11017,0
204,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63657,CRISTAIS PAULISTA,SP,3011,0
205,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63673,CRUZÁLIA,SP,1163,0
206,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63690,CRUZEIRO,SP,23401,0
207,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63711,CUBATÃO,SP,29505,0
208,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63738,CUNHA,SP,6089,0
209,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63754,DESCALVADO,SP,11499,0
210,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63770,DIADEMA,SP,72204,0
211,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63797,DIVINOLÂNDIA,SP,4475,0
212,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63819,DOBRADA,SP,1770,0
213,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63835,DOIS CÓRREGOS,SP,8571,0
214,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63851,DOLCINÓPOLIS,SP,834,0
215,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63878,DOURADO,SP,2695,0
216,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63894,DRACENA,SP,14034,0
217,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63916,DUARTINA,SP,4528,0
218,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63932,DUMONT,SP,2754,0
219,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63959,ECHAPORÃ,SP,1943,0
220,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63975,ELDORADO,SP,3885,0
221,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,63991,ELIAS FAUSTO,SP,4159,0
222,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64017,EMBU,SP,46828,0
223,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64033,EMBU-GUAÇU,SP,14684,0
224,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64050,ESTRELA D'OESTE,SP,3003,0
225,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64076,ESTRELA DO NORTE,SP,1090,0
226,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64092,FARTURA,SP,5105,0
227,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64114,FERNANDÓPOLIS,SP,20709,0
228,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64130,FERNANDO PRESTES,SP,2062,0
229,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64157,FERRAZ DE VASCONCELOS,SP,30650,0
230,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64173,FLORA RICA,SP,703,0
231,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64190,FLOREAL,SP,1058,0
232,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64211,FLÓRIDA PAULISTA,SP,3179,0
233,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64238,FLORÍNEA,SP,1171,0
234,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64254,FRANCA,SP,107859,0
235,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64270,FRANCISCO MORATO,SP,21043,0
236,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64297,FRANCO DA ROCHA,SP,21476,0
237,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64319,GABRIEL MONTEIRO,SP,1131,0
238,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64335,GÁLIA,SP,2393,0
239,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64351,GARÇA,SP,15153,0
240,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64378,GASTÃO VIDIGAL,SP,1035,0
241,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64394,GENERAL SALGADO,SP,3697,0
242,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64416,GETULINA,SP,2945,0
243,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64432,GLICÉRIO,SP,1527,0
244,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64459,GUAIÇARA,SP,2926,0
245,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64475,GUAIMBÉ,SP,1709,0
246,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64491,GUAÍRA,SP,11238,0
247,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64513,GUAPIAÇU,SP,6229,0
248,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64530,GUAPIARA,SP,4374,0
249,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64556,GUARÁ,SP,5256,0
250,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64572,GUARAÇAÍ,SP,2008,0
251,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64599,GUARACI,SP,3616,0
252,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64610,GUARANI D'OESTE,SP,559,0
253,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64637,GUARANTÃ,SP,1875,0
254,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64653,GUARARAPES,SP,9624,0
255,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64670,GUARAREMA,SP,7824,0
256,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64696,GUARATINGUETÁ,SP,37134,0
257,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64718,GUAREÍ,SP,3511,0
258,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64734,GUARIBA,SP,11401,0
259,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64750,GUARUJÁ,SP,65267,0
260,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64777,GUARULHOS,SP,261905,0
261,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64793,GUZOLÂNDIA,SP,1765,0
262,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64815,HERCULÂNDIA,SP,2242,0
263,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64831,IACANGA,SP,3121,0
264,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64858,IACRI,SP,2157,0
265,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64874,IBATÉ,SP,8621,0
266,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64890,IBIRÁ,SP,3938,0
267,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64912,IBIRAREMA,SP,2247,0
268,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64939,IBITINGA,SP,16856,0
269,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64955,IBIÚNA,SP,25671,0
270,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64971,ICÉM,SP,2200,0
271,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,64998,IEPÊ,SP,2821,0
272,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65013,IGARAÇU DO TIETÊ,SP,6511,0
273,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65030,IGARAPAVA,SP,6758,0
274,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65056,IGARATÁ,SP,3052,0
275,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65072,IGUAPE,SP,8253,0
276,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65099,ILHABELA,SP,9519,0
277,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65110,INDAIATUBA,SP,46184,0
278,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65137,INDIANA,SP,1734,0
279,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65153,INDIAPORÃ,SP,1346,0
280,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65170,INÚBIA PAULISTA,SP,1421,0
281,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65196,IPAUSSU,SP,4703,0
282,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65218,IPERÓ,SP,5458,0
283,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65234,IPEÚNA,SP,1997,0
284,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65250,IPORANGA,SP,1130,0
285,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65277,IPUÃ,SP,4147,0
286,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65293,IRACEMÁPOLIS,SP,6597,0
287,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65315,IRAPUÃ,SP,2252,0
288,ALOYSIO NUNES FERREIRA FILHO,ALOYSIO NUNES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,PSDB,65331,IRAPURU,SP,2180,0
