year,cod_microregion,IS_mt,XD_mt,cod_mesoregion,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,workforce
2000,15905,.093597129,.069193989,1591,6364.077648420411,507695.3723028527,79.775169,6.1260095,2.2699301,.011118992,.03639375,.0026635898226322,.2565548912641106,.4943608475997608,.035037282748591,.0004779066120486,.2459324294572006,.2570327978761591,.4307615906818159,15,254079.577476263
2000,15909,.13306558,.040927827,1591,21465.21873058379,3144872.026105066,146.51013,7.6088548,3.6334927,.02514274,.01152633,.0014452146607728,.2309181816140635,.4734695235973359,.0533482317920746,.0016128457538675,.2622887687312898,.232531027367931,.3543663527359239,15,137858.8877505064
2000,16001,.21342039,.019639418,1691,36928.52821350098,7096480.255715549,192.16797,12.253671,6.5862851,.028075999,.0074444823,.0000972214126115,.1329766193669777,.423140166532238,.070655173277142,.0370444639516794,.2660595352230887,.1700210833186571,.3027704836091751,16,9273.941215753555
2000,16004,.21725298,.41916576,1691,12636.6744454056,1420526.027832792,112.41296,9.8195429,7.5283475,.038096558,.032685447,.0002392102079536,.1122686869073747,.2961671758753791,.0442942007995471,.0069640426468901,.2736808654966635,.1192327295542647,.1635318329295188,16,22818.23877251148
2000,16901,.087649755,.048176587,1691,34015.53099369654,6273586.382085281,184.433,5.7176461,2.3469467,.011789639,.0068353899,.0021483253365907,.0419446270786663,.3229656623134244,.0398385271376536,.0022581915183364,.4197500240408178,.0442028185970028,.0709413026269919,16,204928.5476181507
2000,17001,.058931082,.016759256,1791,4513.76341261022,303255.1520566556,67.184547,3.7020242,1.8010818,.012021172,.0051755905,.0008433293628766,.2751332788174817,.460662363907184,.0231014401738745,.0004602739132116,.2205347921111316,.2755935527306934,.3504038529255238,17,80445.10696518421
2000,17002,.092430599,.05495777,1791,22067.90128988237,3278246.068341263,148.55269,5.0530715,2.4083796,.013906295,.010746616,.0012521986811907,.1412998823541672,.3918004534649532,.0378924527861193,.0007438965509781,.3386278507177363,.1420437789051454,.1979082832528309,17,119447.11198771
2000,17003,.048759837,.041589163,1791,17172.69956417475,2250390.356147321,131.04465,2.8837962,2.202872,-.00080175872,.015627533,.0007518421638477,.1997029788397656,.4211391400764947,.0352385322680925,.001140132485097,.291389665657215,.2008431113248626,.3122168852153918,17,71718.15183258057
2000,17007,.048759837,.16038984,1791,3591.986276200274,215279.1663806181,59.933182,2.5416837,1.642669,.0025271459,.060912888,.0002965228126648,.2145713628747465,.3373680029633356,.0147723001296674,.0002215072497448,.1420985812272804,.2147928701244913,.5457878051216488,17,28285.28263390064
2000,17901,.094596647,.18185973,1791,34773.42299967282,6484420.428332529,186.47633,5.1692519,3.4792364,.013256164,.062491752,.0030991192126732,.1322290247013689,.3936889326552974,.0388716285777144,.0030564880393218,.3660053831878765,.1352855127406907,.1845558953560929,17,295624.6841814518
2000,21001,.048759837,.008409082,2191,2311.357182278822,111122.1397753122,48.076576,2.5416837,1.642669,.0035756831,.0025371588,.0008289052288637,.4168873521323019,.5869231453568324,.0219837467536457,.0011556438302999,.1705986996553985,.4180429959626017,.5733519053284286,21,79069.1902064085
2000,21002,.17749377,2.7522671,2191,32559.16166248755,5875026.381647519,180.44157,9.2165127,19.755333,.024144661,1.5533053,.0062822967803452,.0236161303333793,.3205358802641237,.0432968042878864,.0032384248647595,.4374151636404753,.0268545551981388,.1692898838725922,21,599267.686776638
2000,21003,.12385036,.44284755,2191,1763.144223079566,74034.09259341766,41.989811,7.1933265,5.0441508,.010799133,.2386449,.0006089688570091,.2742636043498412,.4876604344642598,.0829737650129673,.0028306677173102,.1730463291712072,.2770942720671514,.5985636405938251,21,58089.48080909252
2000,21004,.048759837,.043746412,2191,1377.963706340233,51151.2991535492,37.120934,2.9546731,2.4051366,.0025827237,.0038943719,.0005723845278282,.3918163547700484,.5467074881112111,.0218746884980308,.0007585471456055,.1453305886669087,.392574901915654,.663787579867235,21,54599.70516061783
2000,21009,.21919128,.54717177,2191,15541.35484432155,1937462.541611371,124.66497,10.577831,10.555284,.027341476,.28625372,.002683835925659,.1470147451096947,.4398252092383485,.0684287915581465,.0013649132454888,.339147063985824,.1483796583551835,.2297285982760682,21,256010.8513003588
2000,21012,.056118105,.038088314,2191,5035.747005176032,357351.7018192873,70.962997,3.2593389,2.8221061,.010790262,.013384445,.0008899207687486,.3767591554280367,.5960054873853357,.0303307499178041,.0020887229105913,.2180895714018922,.378847878338628,.4288879890669561,21,84889.45669853687
2000,21016,.14295211,.81889075,2191,3109.540302422887,173398.0802913604,55.763252,6.3133655,8.0992231,.03286371,.051759928,.0003647478290615,.314687588970239,.4721982557952988,.0608052323881184,0,.191951485914765,.314687588970239,.3374836559820676,21,34793.26039838791
2000,21017,.1120216,.19803753,2191,4475.554059623042,299412.6954007134,66.899582,5.572619,4.5287175,.015472517,.092739604,.0018646106000688,.1992189580655355,.4525777146558135,.0397682756731718,.000588560732337,.2924202728003654,.1998075187978725,.2787371386266818,21,177865.026137948
2000,21019,.090943739,.051067162,2191,7850.919628324977,695633.9945019674,88.605415,4.7615633,2.2991946,.015460377,.004432349,.0004444158445227,.2282427117926349,.4659133011351196,.0409487016635816,0,.2730119779423759,.2282427117926349,.3471054697811974,21,42392.78474509716
2000,21020,.091782577,1.5185807,2191,13215.24006734189,1519191.722273014,114.95756,4.63836,5.9540882,.019578425,.57138252,.0005119304922006,.2176034304035042,.4577468697127763,.0352763418561174,.0002994104748511,.286096150467906,.2179028408783553,.3207400335831642,21,48833.00050568581
2000,21901,.049375877,.11377863,2191,3163.578862553244,177937.7102748376,56.245701,2.6860394,2.921165,.0080062989,.056377266,.0070439885994524,.3487344965759329,.5293758069537245,.0269798138849689,.0014948742975585,.1824649705842905,.3502293708734914,.5175029589609715,21,671925.3962788582
2000,21902,.055755537,.15986928,2191,2634.270191746822,135204.2914120963,51.325142,3.1092596,3.2250137,.0083091557,.084522605,.0039121780595247,.329049076663657,.5293939308249032,.0280689460999432,.0005905645625551,.2141955817191095,.3296396412262121,.3988307988569637,21,373182.289528966
2000,21905,.048759837,.016328866,2191,1459.580774897768,55762.49554159312,38.20446,2.5416837,1.6471419,.0032371012,.0049608797,.0013864513060622,.4244900101883853,.5688001326120322,.0222973991423185,.0007667505274841,.1443579008465913,.4252567607158695,.5533675509214677,21,132253.4569859505
