year,cod_microregion,IS_mt,XD_mt,idcluster,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,region,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,wls_b_avghourwage_s0,wls_b_avghourwage_s1,wls_b_avghourwage_s3,wls_b_avghourwage_s4,wls_b_formal_s0,wls_b_migrated_s0,wls_b_occup_skill_s0,wls_b_outmigrated_s0,wls_b_wagehrskill,wls_b_wagehrunskill,wls_b_work_main_s0,wls_b_work_main_s4,wls_se_avghourwage_s0,wls_se_avghourwage_s1,wls_se_avghourwage_s3,wls_se_avghourwage_s4,wls_se_formal_s0,wls_se_migrated_s0,wls_se_occup_skill_s0,wls_se_outmigrated_s0,wls_se_wagehrskill,wls_se_wagehrunskill,wls_se_work_main_s0,wls_se_work_main_s4,wls_wgt,workforce,dstate2,dstate3,dstate4,dstate5,dstate6,dstate7,dstate8,dstate9,dstate10,dstate11,dstate12,dstate13,dstate14,dstate15,dstate16,dstate17,dstate18,dstate19,dstate20,dstate21,dstate22,dstate23,dstate24,dstate25,dstate26,dstate27,Dwls_b_avghourwage_s0
1998,43902,.085612543,.082543455,4391,30935.95533326361,5441207.625426926,175.8862,5.2984996,7.5590901,-.008156714,.035586841,.0020608350781298,4,.1454620597935472,.3242045217280392,.0448350729251298,.0046373585685922,.3434524067056438,.1500994183621394,.2768630121435253,43,-.25314641,-.10055047,-.26864645,-.28829607,.022309205,,-.046954706,,-.25317472,-.22716619,-.030659486,.0060758712,.0055079604,.0099708047,.0094464198,.0081347143,.0031804179,,.0017387327,,.020822022,.0058704396,.0020335671,.0030801028,.002597505,196582.8602626324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1999,43902,.085612543,.082543455,4391,30935.95533326361,5441207.625426926,175.8862,5.2984996,7.5590901,-.008156714,.035586841,.0020608350781298,4,.1454620597935472,.3242045217280392,.0448350729251298,.0046373585685922,.3434524067056438,.1500994183621394,.2768630121435253,43,-.38253093,-.28480065,-.35830382,-.39205509,.054118164,-.043248512,-.047776226,-.13202944,-.239549,-.36897314,-.035764325,.0053024539,.010469003,.019636251,.033495139,.013005403,.0053448412,.0021844136,.0030018832,.00055769569,.034734134,.010727232,.0034249942,.0050550862,.0021696689,196582.8602626324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
2000,43902,.085612543,.082543455,4391,30935.95533326361,5441207.625426926,175.8862,5.2984996,7.5590901,-.008156714,.035586841,.0020608350781298,4,.1454620597935472,.3242045217280392,.0448350729251298,.0046373585685922,.3434524067056438,.1500994183621394,.2768630121435253,43,-.23701704,-.077741787,-.18860035,-.27145034,.021733275,-.011403312,-.042760506,-.075739659,-.22321466,-.20852029,-.041963972,-.017601416,.0075680828,.01677317,.022014154,.0092025679,.0046198512,.001541916,.0028986044,.00036975558,.021767674,.0077751088,.0032363075,.0042879693,.0019601576,196582.8602626324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.0840516686439514
2001,43902,.085612543,.082543455,4391,30935.95533326361,5441207.625426926,175.8862,5.2984996,7.5590901,-.008156714,.035586841,.0020608350781298,4,.1454620597935472,.3242045217280392,.0448350729251298,.0046373585685922,.3434524067056438,.1500994183621394,.2768630121435253,43,-.15296537,-.0051672799,-.18541065,-.17429547,-.010090957,-.021632185,-.040422436,-.099711046,-.18957335,-.11303309,-.030098848,-.029525252,.0067015896,.015392486,.021237865,.0082212435,.0042976593,.0018245425,.0029087313,.00045670886,.018623073,.0072875884,.0031258184,.0040294607,.0021188019,196582.8602626324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1998,50001,.11833283,3.9793725,5091,29299.0481283227,5015107.731912949,171.16965,7.1728783,35.628914,.005498331,2.1279109,.0006839765016277,5,.1014870939176405,.2988212215232589,.0271187412924477,.0061018540354261,.3592483078317039,.1075889479530667,.1290785444631909,50,-.14631507,-.11769592,-.19942614,-.10204393,.097064696,,.0005575156,,-.16903713,-.15293264,-.055821396,.070209816,.010251687,.017852277,.017325427,.015545161,.0054571074,,.0035957284,,.041295134,.01070235,.0040616579,.0057872729,.00074368948,65244.4528285265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1999,50001,.11833283,3.9793725,5091,29299.0481283227,5015107.731912949,171.16965,7.1728783,35.628914,.005498331,2.1279109,.0006839765016277,5,.1014870939176405,.2988212215232589,.0271187412924477,.0061018540354261,.3592483078317039,.1075889479530667,.1290785444631909,50,-.18989465,-.044747759,-.051542688,-.24723293,.0379619,-.011712688,.02035974,-.018798266,-.13995263,-.21989036,-.097540095,.09741503,.018919442,.041937519,.075325936,.02115589,.010464805,.0046152775,.0065410249,.0026998073,.055024438,.019548383,.0062753609,.0092912298,.00066254253,65244.4528285265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2000,50001,.11833283,3.9793725,5091,29299.0481283227,5015107.731912949,171.16965,7.1728783,35.628914,.005498331,2.1279109,.0006839765016277,5,.1014870939176405,.2988212215232589,.0271187412924477,.0061018540354261,.3592483078317039,.1075889479530667,.1290785444631909,50,-.066275656,.06619522,-.15149647,-.090973072,.0029693898,.0091229137,.021229744,-.027305402,-.17515031,-.058418538,-.089228086,.081160717,.013610637,.027313456,.052056156,.016342429,.0084189409,.0030866717,.0058962265,.0017840406,.037070908,.01405655,.0056507853,.0071420381,.00060491648,65244.4528285265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.0534652983769774
2001,50001,.11833283,3.9793725,5091,29299.0481283227,5015107.731912949,171.16965,7.1728783,35.628914,.005498331,2.1279109,.0006839765016277,5,.1014870939176405,.2988212215232589,.0271187412924477,.0061018540354261,.3592483078317039,.1075889479530667,.1290785444631909,50,-.012810358,.099673703,.031201968,-.041327953,-.036939066,.015754087,.0040305732,.0060507599,.033890303,-.023573944,-.05996659,.072679512,.01113408,.024691608,.046786096,.013010668,.007214793,.0036079525,.004965316,.0025113868,.029164212,.011777616,.0051653478,.0062306481,.00072648679,65244.4528285265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1998,50008,.1752851,.30543,5091,34560.11258307472,6424846.007713016,185.9035,9.3932428,8.2375231,.037510272,.076672845,.0004354076851845,5,.1701485858314847,.3613455553583665,.0861458330284109,.0004615367010395,.3229112199934843,.1706101225325242,.2534967860439244,50,-.20840019,-.074781485,-.19675593,-.21456967,-.041907493,,-.0014791701,,-.3216143,-.19715832,-.0085577518,-.068570524,.012596239,.01516368,.024760805,.028994864,.0081364876,,.0045969281,,.055461857,.01280726,.004627564,.0071115452,.00042476485,41533.49729061127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1999,50008,.1752851,.30543,5091,34560.11258307472,6424846.007713016,185.9035,9.3932428,8.2375231,.037510272,.076672845,.0004354076851845,5,.1701485858314847,.3613455553583665,.0861458330284109,.0004615367010395,.3229112199934843,.1706101225325242,.2534967860439244,50,-.2172039,-.15961087,-.25121862,-.16339655,-.076912671,.14029028,.017861757,.027401634,-.3703317,-.21723996,-.020672567,-.073707782,.020056361,.032887865,.050099842,.027675688,.010462378,.0072837262,.0069113635,.0053730044,.062819399,.02124775,.006439799,.010662328,.00053638453,41533.49729061127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2000,50008,.1752851,.30543,5091,34560.11258307472,6424846.007713016,185.9035,9.3932428,8.2375231,.037510272,.076672845,.0004354076851845,5,.1701485858314847,.3613455553583665,.0861458330284109,.0004615367010395,.3229112199934843,.1706101225325242,.2534967860439244,50,-.11781071,.013784426,-.12506957,-.13710052,-.007645464,.058545899,.011442729,.022400966,-.13655137,-.12464882,-.0021062742,-.075058557,.014519333,.024506355,.036187429,.020273695,.0092750005,.0049256994,.006342778,.0038971598,.046727683,.01410065,.0065180915,.0090325987,.00049622363,41533.49729061127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.0874909646809101
2001,50008,.1752851,.30543,5091,34560.11258307472,6424846.007713016,185.9035,9.3932428,8.2375231,.037510272,.076672845,.0004354076851845,5,.1701485858314847,.3613455553583665,.0861458330284109,.0004615367010395,.3229112199934843,.1706101225325242,.2534967860439244,50,-.030319747,.15748385,-.022922758,-.084948964,.060816761,.0987707,-.021996493,.042744383,-.092710577,-.0076653133,.006063004,-.02076442,.011020574,.026834365,.021572694,.014145589,.0075815213,.0050387988,.0052349223,.0050740116,.033569992,.011068894,.0055839871,.0072278054,.00067375676,41533.49729061127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1998,50901,.068172574,.7039786,5091,34476.4307010381,6401525.006443044,185.6783,4.0492463,5.5636086,.0084908679,.3642261,.0011148516641761,5,.1862699059371219,.3812069915352647,.0340154844748461,.0017974535848563,.3148096367627282,.1880673595219782,.2761084251064438,50,-.14388928,-.036750816,-.15812798,-.081640258,-.0021121877,,-.019022644,,-.12833734,-.12715326,-.042150401,-.031700023,.0084501766,.011870867,.017149378,.015595216,.0051384419,,.0027107846,,.040077522,.0085649332,.0030344678,.0046049152,.0010543388,106345.5932199955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1999,50901,.068172574,.7039786,5091,34476.4307010381,6401525.006443044,185.6783,4.0492463,5.5636086,.0084908679,.3642261,.0011148516641761,5,.1862699059371219,.3812069915352647,.0340154844748461,.0017974535848563,.3148096367627282,.1880673595219782,.2761084251064438,50,-.16728559,-.043071534,-.26952609,-.16473067,-.14824581,.039611474,-.0081591513,.13888714,-.19069976,-.1638817,-.060953874,-.067076355,.016672228,.027688498,.050568495,.022075692,.0066650202,.0039331131,.0043201181,.0079115415,.060227849,.017346248,.0044712531,.0072440649,.0011633709,106345.5932199955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2000,50901,.068172574,.7039786,5091,34476.4307010381,6401525.006443044,185.6783,4.0492463,5.5636086,.0084908679,.3642261,.0011148516641761,5,.1862699059371219,.3812069915352647,.0340154844748461,.0017974535848563,.3148096367627282,.1880673595219782,.2761084251064438,50,-.15637785,-.00024309843,-.17044015,-.17909448,-.081197254,.027339924,.0071523283,.039321337,-.14759487,-.17510472,-.038966283,-.046087433,.010376868,.018110864,.035543121,.013644394,.0057441629,.0027097163,.0039233486,.0048368573,.033857357,.010300639,.0042682784,.0057938439,.0011271123,106345.5932199955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.0589940771460533
2001,50901,.068172574,.7039786,5091,34476.4307010381,6401525.006443044,185.6783,4.0492463,5.5636086,.0084908679,.3642261,.0011148516641761,5,.1862699059371219,.3812069915352647,.0340154844748461,.0017974535848563,.3148096367627282,.1880673595219782,.2761084251064438,50,-.097383775,.018166317,-.083572693,-.11482603,-.080476463,.012457239,-.0035659876,.040392216,-.12019402,-.085100733,-.039592866,.01417659,.0085032592,.017269855,.034471266,.010373146,.0054334807,.0027072998,.0037416993,.0052091451,.02525939,.0088921199,.0040018461,.0050481805,.00125598,106345.5932199955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1998,50902,.19455834,.72587025,5091,64139.23362644599,16243725.7922398,253.25725,10.406229,7.6590967,.041460842,.25305495,.0099863131641749,5,.1107955294920847,.3584645954482304,.0609105045950329,.0005618333860438,.4162722110358311,.1113573628781285,.1341636268373529,50,-.0022101924,.055368651,-.052815437,.028219866,-.012030716,,-.0072333063,,-.0090597933,.00014743688,-.017135296,.026835036,.0030421563,.0055521815,.0051792613,.004836767,.001769227,,.0010811276,,.010534709,.0031958835,.0010665746,.0017126347,.0087061543,952593.4540445805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1999,50902,.19455834,.72587025,5091,64139.23362644599,16243725.7922398,253.25725,10.406229,7.6590967,.041460842,.25305495,.0099863131641749,5,.1107955294920847,.3584645954482304,.0609105045950329,.0005618333860438,.4162722110358311,.1113573628781285,.1341636268373529,50,-.0026254419,.00032603089,-.046005554,.00635227,-.047600117,.049135622,.022560587,.062543213,.010434982,-.029474163,-.001598703,.095397189,.004646725,.0099491896,.014262292,.0056292606,.0024187071,.0014538352,.0016774823,.0045278952,.013246066,.0048465636,.0016028784,.0022695337,.010325659,952593.4540445805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2000,50902,.19455834,.72587025,5091,64139.23362644599,16243725.7922398,253.25725,10.406229,7.6590967,.041460842,.25305495,.0099863131641749,5,.1107955294920847,.3584645954482304,.0609105045950329,.0005618333860438,.4162722110358311,.1113573628781285,.1341636268373529,50,-.00025913355,.099744983,-.032900173,-.02377286,-.0035432142,.0058562653,.0034476682,.03603109,-.029771041,.0013071047,.0045307847,.051596183,.0031129881,.0079068253,.0088533768,.0037004706,.0019915833,.00083327066,.0014030444,.0031300338,.0084369378,.0031772756,.0014484162,.0017579332,.010288978,952593.4540445805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.0888550603121985
2001,50902,.19455834,.72587025,5091,64139.23362644599,16243725.7922398,253.25725,10.406229,7.6590967,.041460842,.25305495,.0099863131641749,5,.1107955294920847,.3584645954482304,.0609105045950329,.0005618333860438,.4162722110358311,.1113573628781285,.1341636268373529,50,.088595927,.20647842,.053591132,.062251016,.016395032,.013280218,.00026490222,.074123323,.04910773,.1008157,.024248658,.040705726,.0031007812,.0078520346,.0071307016,.0037859913,.0020289887,.0010897713,.0015581355,.0039404645,.0079852007,.0031696938,.0015062529,.0017514572,.011437989,952593.4540445805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1998,51015,.086313784,.79320741,5191,15991.01992292103,2022154.091775606,126.4556,4.6803093,10.915181,.018348191,.22915702,.0001831331643863,5,.1402017126380484,.3967462420346146,.0507050786198577,.0628022121145123,.2463913556435098,.2030039247525606,.1860822193281991,51,-.15714657,-.03349977,-.091438279,-.022663213,-.13181645,,-.036312364,,-.29162574,-.13108167,-.062934846,-.15982865,.015208346,.016538266,.035387665,.047358397,.011125092,,.004816581,,.092538513,.015274384,.0053563607,.0078865224,.00025218181,17469.05497002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1999,51015,.086313784,.79320741,5191,15991.01992292103,2022154.091775606,126.4556,4.6803093,10.915181,.018348191,.22915702,.0001831331643863,5,.1402017126380484,.3967462420346146,.0507050786198577,.0628022121145123,.2463913556435098,.2030039247525606,.1860822193281991,51,-.13511351,-.11550615,-.022706585,.12488466,-.34435791,.045573257,-.01825992,-.012711963,-.058579993,-.13411565,-.00742959,-.22539212,.029230025,.030878859,.13005319,.064140186,.0059048403,.0074731773,.0068500312,.0014262263,.12094799,.029879645,.0073477426,.011570286,.00040397985,17469.05497002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2000,51015,.086313784,.79320741,5191,15991.01992292103,2022154.091775606,126.4556,4.6803093,10.915181,.018348191,.22915702,.0001831331643863,5,.1402017126380484,.3967462420346146,.0507050786198577,.0628022121145123,.2463913556435098,.2030039247525606,.1860822193281991,51,-.12351888,-.10240469,-.15814583,-.02976683,-.1818435,.011508386,-.022628587,-.022686694,-.014453963,-.13131337,-.086661212,-.13013861,.022517523,.039819237,.056088772,.029468337,.0097190524,.0045086569,.0066131349,.00087833329,.081137374,.022840621,.0076149241,.010795057,.00029776161,17469.05497002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1853688172996044
2001,51015,.086313784,.79320741,5191,15991.01992292103,2022154.091775606,126.4556,4.6803093,10.915181,.018348191,.22915702,.0001831331643863,5,.1402017126380484,.3967462420346146,.0507050786198577,.0628022121145123,.2463913556435098,.2030039247525606,.1860822193281991,51,.061849933,.22369643,-.010620458,.025072047,-.081997685,.048112191,-.03797986,-.044819526,.014664049,.085675396,-.070019692,-.1190442,.019075628,.038003232,.053272437,.024897961,.010452402,.0056958087,.0066944738,.00097632903,.060097869,.02036923,.0077288253,.01051463,.00034159332,17469.05497002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1998,51022,.078535803,3.6942894,5191,62007.10964757577,15440531.00958518,249.01227,4.1451416,9.7626038,.0095523065,1.3889998,.0001468708016773,5,.2002134295237357,.4152045426663438,.0326390131473162,.0079295773572235,.3381980962748566,.2081430068809592,.1882677117797798,51,-.14479095,.0059242728,-.30887085,-.033606563,-.15309018,,-.042427063,,-.34173393,-.10202761,-.095421247,-.055181835,.024265628,.031522609,.055351824,.04666907,.015957126,,.0072919535,,.097551435,.025603753,.0083446773,.013753315,.00012876056,14009.99167239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1999,51022,.078535803,3.6942894,5191,62007.10964757577,15440531.00958518,249.01227,4.1451416,9.7626038,.0095523065,1.3889998,.0001468708016773,5,.2002134295237357,.4152045426663438,.0326390131473162,.0079295773572235,.3381980962748566,.2081430068809592,.1882677117797798,51,-.11141691,-.033629365,.024238173,-.074772626,-.25716254,.13199686,.014754206,.29648405,-.13873564,-.12435921,-.072109908,-.079193071,.035121001,.047517352,.14886464,.054725289,.011005975,.009582473,.0099007469,.0085618738,.12346724,.036002304,.0088872705,.014592683,.00024697051,14009.99167239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2000,51022,.078535803,3.6942894,5191,62007.10964757577,15440531.00958518,249.01227,4.1451416,9.7626038,.0095523065,1.3889998,.0001468708016773,5,.2002134295237357,.4152045426663438,.0326390131473162,.0079295773572235,.3381980962748566,.2081430068809592,.1882677117797798,51,-.04868193,.092138842,-.122346,-.054775216,-.090126514,.059413813,-.019702682,.14672408,-.24961472,-.0076288059,.0029314114,-.056824315,.01943416,.029590771,.084326744,.026967,.011112111,.006301065,.0075319619,.0083893742,.054303963,.020669967,.0083561782,.011482161,.00027018617,14009.99167239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0740369614213705
2001,51022,.078535803,3.6942894,5191,62007.10964757577,15440531.00958518,249.01227,4.1451416,9.7626038,.0095523065,1.3889998,.0001468708016773,5,.2002134295237357,.4152045426663438,.0326390131473162,.0079295773572235,.3381980962748566,.2081430068809592,.1882677117797798,51,.025355032,.21108064,.031986758,-.034433205,.04311965,.21560596,-.018766588,.13694254,.0011192957,.054011751,.016865576,-.084606059,.013479231,.027885774,.043932799,.018687243,.0094645293,.0072175818,.0069520539,.009187785,.039203078,.014787843,.0070633548,.0093029942,.00039233355,14009.99167239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1998,51901,.12900715,.54376203,5191,63733.36615900043,16089786.64799593,252.45468,7.4401941,5.874145,.024201877,.19028099,.0144949299376762,5,.1407421001227597,.3915350707993597,.0675732159586755,.0048743003847068,.3707017279911665,.1456164005074665,.1989186130333412,51,.005177197,.054686673,-.0045206044,.12293523,-.12321804,,-.0084399134,,.029407036,.0076015908,-.055828333,-.027326116,.0032280658,.0050908965,.0059963372,.0056961821,.0019737659,,.0010652888,,.011650567,.0033741661,.0010754454,.0017353059,.0079760868,1382669.975241661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1999,51901,.12900715,.54376203,5191,63733.36615900043,16089786.64799593,252.45468,7.4401941,5.874145,.024201877,.19028099,.0144949299376762,5,.1407421001227597,.3915350707993597,.0675732159586755,.0048743003847068,.3707017279911665,.1456164005074665,.1989186130333412,51,.13288084,.17721626,.072302729,.16859463,-.15228634,.12896636,.012537685,.15408504,.15155795,.11699785,-.022605946,-.014864597,.0045813075,.0089207506,.011368246,.0058265277,.0018542646,.0013619917,.0013032896,.011937886,.012899091,.0048833201,.0012784624,.002008507,.014749609,1382669.975241661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2000,51901,.12900715,.54376203,5191,63733.36615900043,16089786.64799593,252.45468,7.4401941,5.874145,.024201877,.19028099,.0144949299376762,5,.1407421001227597,.3915350707993597,.0675732159586755,.0048743003847068,.3707017279911665,.1456164005074665,.1989186130333412,51,.10461748,.21811752,.084068231,.084099919,-.063587196,.0097196586,-.00065670261,.080740608,.10601623,.10119008,-.0038440616,-.0076852939,.0026617036,.0061171963,.0069121704,.0033314175,.0015673267,.00068690255,.0010800796,.0091231568,.0076323631,.0027146561,.0011515109,.0015001382,.015902875,1382669.975241661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.0587694942951202
2001,51901,.12900715,.54376203,5191,63733.36615900043,16089786.64799593,252.45468,7.4401941,5.874145,.024201877,.19028099,.0144949299376762,5,.1407421001227597,.3915350707993597,.0675732159586755,.0048743003847068,.3707017279911665,.1456164005074665,.1989186130333412,51,.16338697,.28575078,.13241772,.13071649,-.0087702787,.018403985,-.003342734,.10637597,.12734985,.17462881,.0016066446,-.016849637,.0024210471,.0055389213,.0067069163,.0030536994,.0015520577,.00080567272,.0011737705,.0091657918,.0067096562,.0024897102,.0011403929,.0014443683,.018968448,1382669.975241661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
