CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13)","('QT_VOTOS', 16)","('QT_VOTOS', 23)","('QT_VOTOS', 29)","('QT_VOTOS', 40)","('QT_VOTOS', 45)","('QT_VOTOS', 95)","('QT_VOTOS', 96)","('QT_VOTOS', 97)",QTD_ABSTENCOES,QTD_APTOS_TOT,QTD_COMPARECIMENTO,QTD_VOTOS_BRANCOS,QTD_VOTOS_NULOS
20575.0,JUNCO DO SERIDO,821,8,273,1,199,1530,136,565,0,669,4202,3533,136,565
20591.0,JURIPIRANGA,3100,10,165,2,383,1039,247,1061,0,2699,8706,6007,247,1061
20613.0,JURU,1012,3,82,0,85,2479,190,994,0,2287,7132,4845,190,994
20630.0,LAGOA,1153,9,249,0,329,538,205,529,0,495,3507,3012,205,529
20656.0,LAGOA DE DENTRO,1511,4,109,2,268,1223,178,559,0,978,4832,3854,178,559
20672.0,LAGOA SECA,4416,21,437,6,939,3751,958,1801,0,1684,14013,12329,958,1801
20699.0,LASTRO,1270,1,141,0,94,350,103,410,0,279,2648,2369,103,410
20710.0,LIVRAMENTO,522,1,203,2,235,1872,137,712,0,553,4237,3684,137,712
20737.0,LUCENA,1689,3,204,0,1143,813,441,712,0,1744,6749,5005,441,712
20753.0,MAE D AGUA,677,5,68,1,191,1036,84,367,0,450,2879,2429,84,367
20770.0,MALTA,1148,1,343,0,158,980,166,683,0,851,4330,3479,166,683
20796.0,MAMANGUAPE,5564,23,1178,1,3312,6116,1077,2929,0,6333,26533,20200,1077,2929
20818.0,MANAIRA,1602,17,282,0,355,1605,157,1105,0,2596,7719,5123,157,1105
20834.0,MARI,3222,18,536,1,2002,1849,506,1608,0,1920,11662,9742,506,1608
20850.0,MASSARANDUBA,2026,6,265,2,680,2004,584,1195,0,1600,8362,6762,584,1195
20877.0,MATARACA,1220,3,249,2,514,781,178,572,0,637,4156,3519,178,572
20893.0,MOGEIRO,2348,4,231,2,545,2310,261,973,0,2627,9301,6674,261,973
20915.0,MONTADAS,586,10,455,0,201,581,109,444,0,492,2878,2386,109,444
20931.0,MONTE HOREBE,851,7,256,0,151,573,94,394,0,679,3005,2326,94,394
20958.0,MONTEIRO,4741,16,1024,1,916,5846,693,2765,0,2473,18475,16002,693,2765
20974.0,MULUNGU,2288,7,268,1,433,1617,210,934,0,888,6646,5758,210,934
20990.0,NATUBA,650,6,159,1,340,2008,305,934,0,719,5122,4403,305,934
21016.0,NAZAREZINHO,1582,7,716,1,275,879,164,872,0,974,5470,4496,164,872
21032.0,NOVA FLORESTA,1177,7,445,2,332,2176,205,607,0,807,5758,4951,205,607
21059.0,NOVA OLINDA,729,5,706,0,112,918,113,780,0,1813,5176,3363,113,780
21075.0,NOVA PALMEIRA,914,9,49,2,76,856,95,346,0,333,2680,2347,95,346
21091.0,OLHO D AGUA,1464,3,236,0,202,2235,100,756,0,824,5820,4996,100,756
21113.0,OLIVEDOS,607,10,356,0,119,688,93,407,0,492,2772,2280,93,407
21130.0,OURO VELHO,850,5,146,1,61,564,43,311,0,310,2291,1981,43,311
21156.0,PASSAGEM,270,2,127,0,177,601,30,181,0,180,1568,1388,30,181
21172.0,PATOS,18159,91,5907,11,3662,13389,1574,4190,0,11890,58873,46983,1574,4190
21199.0,PAULISTA,1382,21,1123,2,456,2360,228,961,0,1267,7800,6533,228,961
21210.0,PEDRA BRANCA,653,2,166,0,78,1001,44,431,0,368,2743,2375,44,431
21237.0,PEDRA LAVRADA,1230,10,258,2,311,1770,106,702,0,615,5004,4389,106,702
21253.0,PEDRAS DE FOGO,4979,18,642,3,1969,3586,749,2444,0,5078,19468,14390,749,2444
21270.0,PIANCO,3024,3,437,3,405,3219,333,1402,0,1580,10406,8826,333,1402
21296.0,PICUI,2869,20,372,0,752,3948,432,1702,0,2654,12749,10095,432,1702
21318.0,PILAR,2984,6,122,1,650,1277,292,937,0,774,7043,6269,292,937
21334.0,PILOES,2503,13,213,1,140,477,148,778,0,750,5023,4273,148,778
21350.0,PILOEZINHOS,1126,3,88,0,233,809,155,567,0,755,3736,2981,155,567
21377.0,PIRPIRITUBA,1994,3,203,3,532,1311,252,772,0,994,6064,5070,252,772
21393.0,PITIMBU,1734,6,293,1,1170,1349,288,688,0,1561,7090,5529,288,688
21415.0,POCINHOS,2599,14,490,5,571,3564,390,1248,0,1313,10194,8881,390,1248
21431.0,POMBAL,7681,18,1342,3,1410,3901,569,2629,0,2700,20253,17553,569,2629
21458.0,PRATA,669,4,192,1,202,781,129,351,0,727,3056,2329,129,351
21474.0,PRINCESA ISABEL,2984,43,332,1,368,3615,317,1335,0,2067,11062,8995,317,1335
21490.0,PUXINANA,2294,19,401,2,481,2391,439,882,0,674,7583,6909,439,882
21512.0,QUEIMADAS,5766,69,1083,4,2398,6266,1179,3105,0,3901,23771,19870,1179,3105
21539.0,QUIXABA,286,2,57,0,32,658,13,153,0,167,1368,1201,13,153
21555.0,REMIGIO,3157,24,552,2,522,2454,394,1144,0,1579,9828,8249,394,1144
21571.0,RIACHO DOS CAVALOS,833,2,356,1,377,2293,242,714,0,583,5401,4818,242,714
21598.0,RIO TINTO,4233,19,552,1,1582,3091,821,1547,0,4590,16436,11846,821,1547
21610.0,SALGADINHO,303,1,148,0,174,779,81,297,0,392,2175,1783,81,297
21636.0,SALGADO DE SAO FELIX,2178,7,151,1,582,1769,343,1053,0,2761,8845,6084,343,1053
21652.0,SANTA CRUZ,2111,8,268,0,170,760,212,608,0,1139,5276,4137,212,608
21679.0,SANTA HELENA,1667,7,479,1,223,461,158,560,0,602,4158,3556,158,560
21695.0,SANTA LUZIA,2552,18,773,4,698,3629,585,722,0,1622,10603,8981,585,722
21717.0,SANTANA DE MANGUEIRA,729,1,413,1,154,1173,196,522,0,692,3881,3189,196,522
21733.0,SANTANA DOS GARROTES,1176,4,639,0,153,1378,146,958,0,786,5240,4454,146,958
21750.0,SANTA RITA,24726,105,3045,17,12118,7271,3417,6143,0,12973,69815,56842,3417,6143
21776.0,SANTA TERESINHA,844,4,273,1,142,1413,99,468,0,727,3971,3244,99,468
21792.0,SAO BENTO,4575,31,1188,1,1004,6070,425,1676,0,3336,18306,14970,425,1676
21814.0,SAO JOAO DO CARIRI,868,6,287,0,311,718,98,502,0,392,3182,2790,98,502
21830.0,SAO JOAO DO TIGRE,565,8,241,1,106,985,89,429,0,337,2761,2424,89,429
21857.0,SAO JOSE DA LAGOA TAPADA,1344,2,440,0,204,1692,251,816,0,1460,6209,4749,251,816
21873.0,SAO JOSE DE CAIANA,924,4,102,1,120,1195,141,690,0,855,4032,3177,141,690
21890.0,SAO JOSE DE ESPINHARAS,998,2,424,1,168,1114,146,566,0,695,4114,3419,146,566
21911.0,SAO JOSE DE PIRANHAS,3815,14,890,5,666,2196,541,1413,0,2166,11706,9540,541,1413
21938.0,SAO JOSE DO BONFIM,823,3,154,2,162,762,57,371,0,221,2555,2334,57,371
21954.0,SAO JOSE DO SABUGI,490,10,141,1,249,1309,99,404,0,232,2935,2703,99,404
